UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
155681,1,5,1,2,3,3,5,1,3,"R",1822,"R",861,"R",961,"R",1741,"R",818,"R",923,"R",880,"R",439,"R",441,"R",866,"R",430,"R",436,"R",14,"R",9,"R",5,"R",36,"R",4,"R",851,"R",97,"R",478,"R",600,"R",438,"R",585,"R",19,"R",24,"R",17,"R",24,"R",17,"R",24
155812,1,2,1,2,2,3,1,2,3,"R",699,"R",379,"R",320,"R",587,"R",308,"R",279,"R",149,"R",66,"R",83,"R",149,"R",66,"R",83,"R",0,"R",0,"R",0,"R",25,"R",17,"R",132,"R",89,"R",490,"R",590,"R",470,"R",540,"R",18,"R",23,"R",17,"R",24,"R",17,"R",24
155900,1,1,1,3,3,3,1,1,3,"R",925,"R",499,"R",426,"R",477,"R",266,"R",211,"R",160,"R",102,"R",58,"R",160,"R",102,"R",58,"R",0,"R",0,"R",0,"R",58,"R",36,"R",98,"R",61,"R",460,"R",530,"R",460,"R",540,"R",18,"R",24,"R",15,"R",23,"R",17,"R",24
155937,1,2,1,2,3,3,1,1,3,"R",1596,"R",1212,"R",384,"R",637,"R",473,"R",164,"R",140,"R",94,"R",46,"R",140,"R",94,"R",46,"R",0,"R",0,"R",0,"R",54,"R",39,"R",86,"R",61,"R",470,"R",530,"R",450,"R",520,"R",18,"R",23,"R",16,"R",23,"R",16,"R",24
155973,1,3,1,3,3,2,1,1,3,"R",812,"R",520,"R",292,"R",454,"R",287,"R",167,"R",128,"R",88,"R",40,"R",128,"R",88,"R",40,"A",,"A",,"A",,"R",34,"R",27,"R",98,"R",77,"R",460,"R",590,"R",470,"R",570,"R",17,"R",22,"R",15,"R",23,"R",16,"R",22
156125,1,1,1,2,3,3,1,1,3,"R",6238,"R",2797,"R",3441,"R",5720,"R",2604,"R",3116,"R",1689,"R",792,"R",897,"R",1631,"R",759,"R",872,"R",58,"R",33,"R",25,"R",190,"R",11,"R",1533,"R",91,"R",510,"R",630,"R",520,"R",640,"R",20,"R",27,"R",19,"R",26,"R",19,"R",26
156189,1,2,1,2,2,3,1,1,3,"R",4326,"R",1822,"R",2504,"R",1149,"R",447,"R",702,"R",199,"R",96,"R",103,"R",199,"R",96,"R",103,"A",,"A",,"A",,"R",23,"R",12,"R",177,"R",89,"R",420,"R",540,"R",440,"R",520,"R",18,"R",22,"R",18,"R",23,"R",16,"R",22
156213,1,5,1,5,5,5,5,5,3,"R",1360,"R",564,"R",796,"R",876,"R",363,"R",513,"R",292,"R",126,"R",166,"R",290,"R",125,"R",165,"R",2,"R",1,"R",1,"R",79,"R",28,"R",216,"R",76,"R",540,"R",670,"R",510,"R",660,"R",21,"R",28,"R",20,"R",29,"R",19,"R",26
156286,1,2,1,1,1,3,1,1,3,"R",4811,"R",1584,"R",3227,"R",3186,"R",1047,"R",2139,"R",617,"R",217,"R",400,"R",616,"R",216,"R",400,"R",1,"R",1,"Z",0,"R",123,"R",20,"R",550,"R",89,"R",540,"R",640,"R",520,"R",620,"R",22,"R",28,"R",22,"R",29,"R",20,"R",26
156295,1,1,1,2,2,3,1,1,3,"R",1966,"R",802,"R",1163,"R",595,"R",250,"R",345,"R",413,"R",186,"R",227,"R",413,"R",186,"R",227,"A",,"A",,"A",,"R",62,"R",15,"R",329,"R",80,"R",550,"R",660,"R",540,"R",638,"R",23,"R",27,"R",22,"R",29,"R",21,"R",26
156356,1,3,3,3,3,3,5,1,3,"R",2679,"R",928,"R",1717,"R",1134,"R",383,"R",746,"R",151,"R",60,"R",91,"R",151,"R",60,"R",91,"R",0,"R",0,"R",0,"R",24,"R",16,"R",134,"R",89,"R",490,"R",610,"R",510,"R",650,"R",20,"R",26,"R",20,"R",27,"R",17,"R",25
156365,1,2,1,2,2,2,2,1,3,"R",4148,"R",1745,"R",2401,"R",2906,"R",1199,"R",1706,"R",664,"R",302,"R",362,"R",639,"R",297,"R",342,"R",25,"R",5,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
156408,2,2,1,1,1,3,1,1,3,"R",2211,"R",1096,"R",1115,"R",1690,"R",787,"R",903,"R",355,"R",183,"R",172,"R",355,"R",183,"R",172,"A",,"A",,"A",,"R",74,"R",26,"R",281,"R",79,"R",570,"R",650,"R",560,"R",730,"R",26,"R",32,"R",26,"R",34,"R",25,"R",30
156541,1,5,1,2,5,3,1,1,3,"R",2510,"R",1156,"R",1354,"R",2009,"R",923,"R",1086,"R",764,"R",392,"R",372,"R",764,"R",392,"R",372,"A",,"A",,"A",,"R",132,"R",17,"R",665,"R",87,"R",460,"R",580,"R",470,"R",560,"R",18,"R",24,"R",17,"R",24,"R",17,"R",23
156620,1,2,1,1,3,3,1,1,3,"R",8975,"R",3454,"R",5521,"R",8421,"R",3206,"R",5215,"R",2349,"R",986,"R",1363,"R",2297,"R",963,"R",1334,"R",52,"R",23,"R",29,"R",197,"R",8,"R",2234,"R",95,"R",490,"R",590,"R",500,"R",580,"R",20,"R",26,"R",20,"R",27,"R",18,"R",25
156745,1,3,1,2,3,3,1,1,3,"R",2791,"R",1000,"R",1791,"R",1768,"R",618,"R",1150,"R",316,"R",141,"R",175,"R",316,"R",141,"R",175,"R",0,"R",0,"R",0,"R",40,"R",13,"R",294,"R",93,"R",530,"R",640,"R",512,"R",640,"R",21,"R",27,"R",21,"R",27,"R",18,"R",26
157030,1,2,1,2,1,3,1,1,3,"R",85,"R",33,"R",52,"R",41,"R",18,"R",23,"R",14,"R",6,"R",8,"R",13,"R",5,"R",8,"R",1,"R",1,"R",0,"R",2,"R",14,"R",11,"R",79,"R",440,"R",600,"R",499,"R",501,"R",18,"R",23,"R",19,"R",25,"R",16,"R",20
157058,1,5,1,2,5,5,1,1,3,"R",2186,"R",782,"R",1378,"R",1763,"R",599,"R",1143,"R",525,"R",218,"R",307,"R",421,"R",181,"R",240,"R",104,"R",37,"R",67,"R",148,"R",29,"R",334,"R",65,"R",450,"R",530,"R",440,"R",530,"R",18,"R",22,"R",16,"R",22,"R",16,"R",21
157076,1,5,1,3,3,3,1,1,3,"R",1693,"R",900,"R",793,"R",1057,"R",522,"R",535,"R",245,"R",124,"R",121,"R",244,"R",124,"R",120,"R",1,"R",0,"R",1,"R",46,"R",19,"R",216,"R",89,"R",500,"R",610,"R",500,"R",588,"R",20,"R",26,"R",19,"R",27,"R",18,"R",25
157085,1,2,1,1,5,1,1,1,3,"R",18759,"R",7648,"R",11111,"R",17981,"R",7285,"R",10696,"R",5348,"R",2279,"R",3069,"R",5293,"R",2240,"R",3053,"R",55,"R",39,"R",16,"R",1220,"R",23,"R",4708,"R",88,"R",540,"R",650,"R",530,"R",670,"R",22,"R",29,"R",22,"R",32,"R",22,"R",28
157100,1,2,1,3,1,3,1,1,3,"R",1083,"R",722,"R",361,"R",437,"R",296,"R",141,"R",215,"R",147,"R",68,"R",215,"R",147,"R",68,"A",,"A",,"A",,"R",37,"R",17,"R",204,"R",95,"R",410,"R",500,"R",412,"R",510,"R",17,"R",21,"R",15,"R",21,"R",16,"R",21
157289,1,2,1,1,3,2,1,1,3,"R",14760,"R",6360,"R",8400,"R",10226,"R",4428,"R",5798,"R",2803,"R",1338,"R",1465,"R",2540,"R",1205,"R",1335,"R",263,"R",133,"R",130,"R",525,"R",19,"R",2801,"R",100,"R",540,"R",640,"R",530,"R",650,"R",22,"R",29,"R",22,"R",31,"R",21,"R",28
157377,1,5,1,2,5,5,1,1,3,"R",1162,"R",396,"R",766,"R",693,"R",244,"R",449,"R",219,"R",92,"R",127,"R",218,"R",92,"R",126,"R",1,"R",0,"R",1,"R",39,"R",18,"R",188,"R",87,"R",490,"R",580,"R",470,"R",550,"R",19,"R",23,"R",18,"R",23,"R",17,"R",23
157386,1,3,1,2,3,3,1,1,3,"R",8032,"R",2735,"R",5166,"R",6233,"R",2098,"R",4135,"R",1315,"R",502,"R",813,"R",1307,"R",500,"R",807,"R",8,"R",2,"R",6,"R",67,"R",5,"R",1274,"R",97,"R",480,"R",603,"R",468,"R",620,"R",20,"R",26,"R",20,"R",26,"R",18,"R",25
157401,1,2,1,1,3,3,1,1,3,"R",8327,"R",2942,"R",5385,"R",6861,"R",2415,"R",4446,"R",1421,"R",521,"R",900,"R",1413,"R",516,"R",897,"R",8,"R",5,"R",3,"R",239,"R",17,"R",1312,"R",92,"R",530,"R",630,"R",505,"R",620,"R",21,"R",28,"R",21,"R",30,"R",20,"R",27
157447,1,2,1,1,3,3,1,2,1,"R",6080,"R",2282,"R",3798,"R",5483,"R",2085,"R",3398,"R",1950,"R",834,"R",1116,"R",1909,"R",818,"R",1091,"R",41,"R",16,"R",25,"R",195,"R",10,"R",1819,"R",93,"R",510,"R",600,"R",510,"R",640,"R",20,"R",26,"R",20,"R",27,"R",19,"R",26
157748,1,3,1,3,1,3,1,1,3,"R",300,"R",151,"R",149,"R",204,"R",104,"R",100,"R",144,"R",76,"R",68,"R",130,"R",67,"R",63,"R",14,"R",9,"R",5,"R",47,"R",57,"R",109,"R",76,"R",528,"R",650,"R",500,"R",600,"R",19,"R",26,"R",20,"R",27,"R",16,"R",24
157757,1,3,3,2,3,3,5,1,3,"R",851,"R",268,"R",582,"R",675,"R",209,"R",466,"R",139,"R",65,"R",74,"R",135,"R",63,"R",72,"R",4,"R",2,"R",2,"R",13,"R",9,"R",125,"R",90,"R",430,"R",580,"R",500,"R",570,"R",17,"R",22,"R",16,"R",22,"R",16,"R",21
157809,1,3,1,1,3,3,1,1,3,"R",2410,"R",1158,"R",1251,"R",2183,"R",1030,"R",1152,"R",378,"R",215,"R",163,"R",367,"R",211,"R",156,"R",11,"R",4,"R",7,"R",36,"R",10,"R",343,"R",91,"R",500,"R",580,"R",510,"R",560,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25
157818,1,2,1,2,1,3,5,1,3,"R",1782,"R",665,"R",1117,"R",1598,"R",586,"R",1012,"R",270,"R",110,"R",160,"R",270,"R",110,"R",160,"R",0,"R",0,"R",0,"R",28,"R",10,"R",217,"R",80,"R",550,"R",680,"R",530,"R",670,"R",23,"R",30,"R",23,"R",31,"R",21,"R",28
157863,1,5,1,2,2,3,1,1,3,"R",1357,"R",720,"R",637,"R",742,"R",382,"R",360,"R",169,"R",98,"R",71,"R",168,"R",98,"R",70,"R",1,"R",0,"R",1,"R",0,"R",0,"R",151,"R",89,"A",,"A",,"A",,"A",,"R",17,"R",22,"R",16,"R",22,"R",16,"R",22
157951,1,3,1,1,3,3,1,3,3,"R",8245,"R",2990,"R",5255,"R",8019,"R",2878,"R",5141,"R",2714,"R",1020,"R",1694,"R",2680,"R",1002,"R",1678,"R",34,"R",18,"R",16,"R",306,"R",11,"R",2573,"R",95,"R",500,"R",620,"R",490,"R",600,"R",19,"R",27,"R",18,"R",26,"R",20,"R",28
158477,1,2,1,2,2,3,1,1,3,"R",920,"R",347,"R",573,"R",550,"R",215,"R",335,"R",172,"R",70,"R",102,"R",172,"R",70,"R",102,"R",0,"R",0,"R",0,"R",39,"R",23,"R",150,"R",87,"R",530,"R",630,"R",530,"R",620,"R",22,"R",28,"R",22,"R",30,"R",19,"R",26
158802,1,2,1,2,2,2,1,1,3,"R",9203,"R",2362,"R",6841,"R",3572,"R",842,"R",2730,"R",313,"R",74,"R",239,"R",313,"R",74,"R",239,"R",0,"R",0,"R",0,"R",104,"R",33,"R",245,"R",78,"R",500,"R",580,"R",480,"R",540,"R",19,"R",23,"R",18,"R",24,"R",16,"R",22
159009,1,1,1,1,3,3,5,1,3,"R",3109,"R",1044,"R",2065,"R",3023,"R",1008,"R",2015,"R",874,"R",333,"R",541,"R",855,"R",324,"R",531,"R",19,"R",9,"R",10,"R",241,"R",28,"R",689,"R",79,"R",460,"R",540,"R",450,"R",520,"R",16,"R",20,"R",16,"R",19,"R",15,"R",21
159382,1,2,1,1,3,3,1,2,3,"R",2683,"R",805,"R",1878,"R",1510,"C",431,"C",1079,"R",472,"R",186,"R",286,"R",419,"R",165,"R",254,"R",53,"R",21,"R",32,"R",38,"R",8,"R",434,"R",92,"R",470,"R",520,"R",470,"R",530,"R",17,"R",22,"R",17,"R",24,"R",16,"R",22
159391,1,5,1,2,1,3,1,1,3,"R",24501,"R",10530,"R",13971,"R",18272,"R",7843,"R",10429,"R",6132,"R",2846,"R",3286,"R",6126,"R",2842,"R",3284,"R",6,"R",4,"R",2,"R",838,"R",14,"R",5272,"R",86,"R",550,"R",650,"R",530,"R",660,"R",23,"R",29,"R",23,"R",32,"R",22,"R",27
159416,1,3,1,1,3,3,1,1,3,"R",819,"R",287,"R",532,"R",687,"R",247,"R",440,"R",338,"R",145,"R",193,"R",331,"R",143,"R",188,"R",7,"R",2,"R",5,"R",12,"R",4,"R",326,"R",96,"R",493,"R",583,"R",513,"R",590,"R",20,"R",24,"R",21,"R",26,"R",18,"R",23
159568,1,3,1,2,3,3,1,1,3,"R",1018,"R",595,"R",423,"R",706,"R",399,"R",307,"R",257,"R",149,"R",108,"R",250,"R",143,"R",107,"R",7,"R",6,"R",1,"R",14,"R",5,"R",227,"R",94,"R",460,"R",540,"R",450,"R",520,"R",18,"R",23,"R",18,"R",24,"R",17,"R",23
159647,1,2,1,1,3,3,1,2,3,"R",7552,"R",3598,"R",3954,"R",4840,"R",2361,"R",2479,"R",2050,"R",1128,"R",922,"R",2044,"R",1124,"R",920,"R",6,"R",4,"R",2,"R",69,"R",3,"R",1967,"R",96,"R",520,"R",610,"R",545,"R",650,"R",22,"R",28,"R",22,"R",29,"R",20,"R",26
159656,1,2,1,2,1,1,1,1,3,"R",5857,"R",1824,"R",4033,"R",4394,"R",1328,"R",3066,"R",830,"R",266,"R",564,"R",822,"R",265,"R",557,"R",8,"R",1,"R",7,"R",346,"R",42,"R",531,"R",65,"R",540,"R",650,"R",510,"R",610,"R",22,"R",28,"R",22,"R",31,"R",19,"R",26
159717,1,3,1,1,3,3,1,1,3,"R",2352,"R",965,"R",1387,"R",1899,"R",802,"R",1097,"R",1215,"R",512,"R",703,"R",1202,"R",507,"R",695,"R",13,"R",5,"R",8,"R",130,"R",11,"R",1121,"R",92,"R",510,"R",610,"R",500,"R",630,"R",20,"R",24,"R",20,"R",25,"R",18,"R",24
159939,1,3,1,3,3,2,1,1,3,"R",5882,"R",2135,"R",3747,"R",3267,"R",1303,"R",1964,"R",935,"R",467,"R",468,"R",926,"R",461,"R",465,"R",9,"R",6,"R",3,"R",90,"R",10,"R",872,"R",93,"R",515,"R",630,"R",500,"R",610,"R",20,"R",25,"R",20,"R",27,"R",18,"R",24
159966,1,1,1,1,3,3,1,1,3,"R",2815,"R",1853,"R",962,"R",2477,"R",1647,"R",830,"R",1242,"R",420,"R",822,"R",1236,"R",417,"R",819,"R",6,"R",3,"R",3,"R",31,"R",3,"R",1199,"R",97,"R",480,"R",572,"R",520,"R",600,"R",20,"R",25,"R",18,"R",24,"R",20,"R",26
159993,1,1,1,1,3,3,1,1,3,"R",3953,"R",1580,"R",2373,"R",3164,"R",1243,"R",1921,"R",1112,"R",378,"R",734,"R",1091,"R",375,"R",716,"R",21,"R",3,"R",18,"R",0,"R",0,"R",1059,"R",95,"A",,"A",,"A",,"A",,"R",19,"R",24,"R",20,"R",26,"R",18,"R",24
160038,1,3,1,1,3,3,1,1,3,"R",4035,"R",1287,"R",2745,"R",3308,"R",1060,"R",2248,"R",1515,"R",469,"R",1046,"R",1439,"R",453,"R",986,"R",76,"R",16,"R",60,"R",77,"R",5,"R",1409,"R",93,"R",500,"R",610,"R",510,"R",600,"R",19,"R",24,"R",19,"R",25,"R",17,"R",23
160065,1,3,1,3,3,3,5,1,3,"R",1581,"R",376,"R",1205,"R",513,"R",105,"R",408,"R",65,"R",11,"R",54,"R",64,"R",10,"R",54,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
160074,1,3,1,2,3,3,1,2,3,"R",217,"R",30,"R",187,"R",123,"R",12,"R",111,"R",76,"R",8,"R",68,"R",69,"R",6,"R",63,"R",7,"R",2,"R",5,"R",1,"R",1,"R",73,"R",96,"A",,"A",,"A",,"A",,"R",20,"R",24,"R",19,"R",25,"R",18,"R",23
160612,1,3,1,1,3,3,1,1,3,"R",4384,"R",1711,"R",2673,"R",3955,"R",1527,"R",2428,"R",2727,"R",1056,"R",1671,"R",2005,"R",812,"R",1193,"R",722,"R",244,"R",478,"Z",0,"Z",0,"R",2727,"R",100,"A",,"A",,"A",,"A",,"R",19,"R",24,"R",19,"R",22,"R",17,"R",20
160621,1,1,1,1,3,3,1,1,3,"R",10563,"R",3253,"R",7310,"R",3687,"R",1156,"R",2531,"R",1338,"R",479,"R",859,"R",1305,"R",465,"R",840,"R",33,"R",14,"R",19,"R",167,"R",12,"R",1166,"R",88,"R",460,"R",540,"R",440,"R",540,"R",17,"R",20,"R",16,"R",21,"R",16,"R",19
160630,1,2,1,1,3,3,1,1,3,"R",1016,"R",330,"R",686,"R",613,"R",186,"R",427,"R",222,"R",83,"R",139,"R",210,"R",79,"R",131,"R",12,"R",4,"R",8,"R",0,"R",0,"R",222,"R",100,"A",,"A",,"A",,"A",,"R",15,"R",18,"R",15,"R",19,"R",15,"R",17
160658,1,3,1,1,3,3,1,1,3,"R",9138,"R",3543,"R",5595,"R",6206,"R",2470,"R",3736,"R",2536,"R",1105,"R",1431,"R",2528,"R",1101,"R",1427,"R",8,"R",4,"R",4,"R",114,"R",4,"R",2498,"R",99,"R",510,"R",618,"R",510,"R",650,"R",21,"R",26,"R",21,"R",28,"R",19,"R",25
160755,1,2,1,2,1,2,1,1,3,"R",42185,"R",15648,"R",26537,"R",5431,"R",1999,"R",3432,"R",1821,"R",721,"R",1100,"R",1821,"R",721,"R",1100,"A",,"A",,"A",,"R",480,"R",26,"R",1320,"R",72,"R",660,"R",750,"R",700,"R",770,"R",31,"R",33,"R",32,"R",35,"R",27,"R",32
160904,1,2,1,2,1,3,1,1,3,"R",9291,"R",2241,"R",7050,"R",5573,"R",1216,"R",4357,"R",832,"R",159,"R",673,"R",828,"R",157,"R",671,"R",4,"R",2,"R",2,"R",377,"R",45,"R",581,"R",70,"R",510,"R",580,"R",480,"R",580,"R",20,"R",26,"R",20,"R",27,"R",18,"R",25
160959,2,2,1,2,1,3,3,2,3,"R",451,"R",148,"R",303,"R",325,"R",93,"R",232,"R",105,"R",31,"R",74,"R",105,"R",31,"R",74,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
160977,2,2,1,2,1,3,3,1,3,"R",8222,"R",3660,"R",4562,"R",998,"R",451,"R",547,"R",499,"R",231,"R",268,"R",499,"R",231,"R",268,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
161004,2,2,1,1,1,3,3,1,3,"R",9332,"R",3995,"R",5337,"R",845,"R",413,"R",432,"R",499,"R",248,"R",251,"R",499,"R",248,"R",251,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
161022,2,2,1,2,3,3,1,3,1,"R",23,"R",2,"R",21,"R",12,"R",1,"R",11,"R",12,"R",1,"R",11,"R",10,"R",1,"R",9,"R",2,"R",0,"R",2,"R",12,"R",100,"R",0,"R",0,"R",460,"R",530,"R",440,"R",510,"A",,"A",,"A",,"A",,"A",,"A",
161086,5,5,1,5,1,5,5,5,5,"R",13584,"R",6274,"R",7310,"R",1314,"R",584,"R",730,"R",522,"R",241,"R",281,"R",522,"R",241,"R",281,"A",,"A",,"A",,"R",274,"R",52,"R",200,"R",38,"R",680,"R",740,"R",700,"R",780,"R",31,"R",34,"R",32,"R",35,"R",29,"R",33
161226,2,2,1,1,1,1,3,1,3,"R",1744,"R",559,"R",1185,"R",1586,"R",499,"R",1087,"R",384,"R",111,"R",273,"R",383,"R",111,"R",272,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
161235,1,2,1,2,2,2,5,2,3,"R",742,"R",266,"R",476,"R",737,"R",264,"R",473,"R",132,"R",55,"R",77,"R",126,"R",53,"R",73,"R",6,"R",2,"R",4,"R",100,"R",76,"R",6,"R",5,"R",440,"R",540,"R",440,"R",530,"R",17,"R",19,"R",17,"R",19,"R",16,"R",20
161253,2,2,1,1,1,3,1,1,3,"R",13118,"R",6172,"R",6946,"R",11838,"R",5551,"R",6287,"R",2140,"R",1192,"R",948,"R",2106,"R",1172,"R",934,"R",34,"R",20,"R",14,"R",2002,"R",94,"R",231,"R",11,"R",530,"R",630,"R",520,"R",630,"R",21,"R",27,"R",20,"R",26,"R",20,"R",27
161299,1,5,1,1,1,3,1,1,3,"R",1441,"R",1092,"R",285,"R",653,"R",532,"R",121,"R",262,"R",221,"R",41,"R",262,"R",221,"R",41,"A",,"A",,"A",,"R",242,"R",92,"R",33,"R",14,"R",500,"R",610,"R",510,"R",590,"R",22,"R",26,"R",21,"R",25,"R",18,"R",27
161341,1,2,1,2,1,3,2,1,3,"R",736,"R",253,"R",483,"R",729,"R",249,"R",480,"R",189,"R",83,"R",106,"R",171,"R",75,"R",96,"R",18,"R",8,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
161457,1,3,1,3,2,3,5,1,3,"R",5175,"R",1629,"R",3546,"R",4367,"R",1345,"R",3022,"R",712,"R",226,"R",486,"R",710,"R",225,"R",485,"R",2,"R",1,"R",1,"R",598,"R",84,"R",85,"R",12,"R",520,"R",620,"R",520,"R",610,"R",21,"R",27,"R",20,"R",26,"R",19,"R",26
161509,1,5,1,2,1,1,3,1,3,"R",906,"R",191,"R",715,"R",565,"R",119,"R",446,"R",119,"R",32,"R",87,"R",118,"R",32,"R",86,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
161518,1,2,1,2,1,3,5,1,3,"R",1301,"R",452,"R",849,"R",1134,"R",395,"R",739,"R",212,"R",83,"R",129,"R",212,"R",83,"R",129,"R",0,"R",0,"R",0,"R",133,"R",63,"R",11,"R",5,"R",490,"R",573,"R",498,"R",580,"R",19,"R",23,"R",16,"R",24,"R",16,"R",23
161554,3,2,1,2,1,3,1,1,3,"R",4996,"R",1982,"R",3014,"R",4042,"R",1564,"R",2478,"R",893,"R",382,"R",511,"R",870,"R",374,"R",496,"R",23,"R",8,"R",15,"R",859,"R",96,"R",38,"R",4,"R",480,"R",590,"R",470,"R",570,"R",20,"R",25,"R",19,"R",24,"R",18,"R",25
161563,1,5,1,2,1,3,2,1,3,"R",1081,"R",523,"R",558,"R",906,"R",431,"R",475,"R",207,"R",100,"R",107,"R",207,"R",100,"R",107,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
161572,1,2,1,2,5,3,2,1,3,"R",983,"R",387,"R",596,"R",966,"R",379,"R",587,"R",206,"R",96,"R",110,"R",184,"R",92,"R",92,"R",22,"R",4,"R",18,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
161873,1,3,1,2,3,3,1,2,3,"R",255,"R",97,"R",158,"R",199,"R",78,"R",121,"R",46,"R",23,"R",23,"R",40,"R",23,"R",17,"R",6,"R",0,"R",6,"R",39,"R",85,"R",5,"R",11,"R",490,"R",595,"R",480,"R",540,"R",17,"R",23,"R",16,"R",22,"R",16,"R",25
162007,1,3,1,2,3,3,5,5,3,"R",4849,"R",1655,"R",3194,"R",3863,"R",1274,"R",2589,"R",821,"R",342,"R",479,"R",801,"R",334,"R",467,"R",20,"R",8,"R",12,"R",743,"R",90,"R",51,"R",6,"R",440,"R",520,"R",420,"R",510,"R",16,"R",21,"R",15,"R",22,"R",15,"R",19
162061,1,5,1,2,2,3,1,1,3,"R",349,"R",275,"R",74,"R",291,"R",230,"R",61,"R",77,"R",58,"R",19,"R",76,"R",58,"R",18,"R",1,"R",0,"R",1,"R",63,"R",82,"R",20,"R",26,"R",510,"R",610,"R",510,"R",620,"R",19,"R",25,"R",19,"R",25,"R",19,"R",20
162210,1,3,1,3,1,3,1,2,3,"R",2532,"R",926,"R",1606,"R",1488,"R",522,"R",966,"R",128,"R",53,"R",75,"R",128,"R",53,"R",75,"R",0,"R",0,"R",0,"R",63,"R",49,"R",15,"R",12,"R",420,"R",520,"R",400,"R",510,"R",15,"R",25,"R",13,"R",25,"R",15,"R",22
162283,1,3,3,3,3,3,1,3,3,"R",9789,"R",3136,"R",6653,"R",2739,"R",799,"R",1940,"R",442,"R",131,"R",311,"R",428,"R",127,"R",301,"R",14,"R",4,"R",10,"R",388,"R",88,"R",38,"R",9,"R",420,"R",490,"R",400,"R",480,"R",15,"R",21,"R",16,"R",22,"R",15,"R",20
162584,1,3,1,2,2,3,1,1,3,"R",3072,"R",1595,"R",1477,"R",2462,"R",1233,"R",1229,"R",740,"R",392,"R",348,"R",739,"R",391,"R",348,"R",1,"R",1,"Z",0,"R",691,"R",93,"R",112,"R",15,"R",470,"R",580,"R",450,"R",560,"R",17,"R",23,"R",15,"R",22,"R",16,"R",22
162654,1,5,1,2,1,5,5,1,3,"R",2610,"R",928,"R",1682,"R",2122,"R",709,"R",1413,"R",342,"R",129,"R",213,"R",338,"R",129,"R",209,"R",4,"R",0,"R",4,"R",243,"R",71,"R",75,"R",22,"R",530,"R",650,"R",500,"R",610,"R",21,"R",30,"R",22,"R",33,"R",18,"R",27
162760,5,5,1,1,1,3,2,1,3,"R",3513,"R",1454,"R",2059,"R",2295,"R",899,"R",1396,"R",320,"R",111,"R",209,"R",320,"R",111,"R",209,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
162928,1,3,1,2,1,3,1,1,3,"R",31139,"R",14413,"R",16726,"R",3477,"R",1603,"R",1874,"R",1475,"R",706,"R",769,"R",1475,"R",706,"R",769,"A",,"A",,"A",,"R",920,"R",62,"R",533,"R",36,"R",710,"R",760,"R",750,"R",800,"R",33,"R",35,"R",34,"R",36,"R",30,"R",35
163046,1,2,1,2,1,3,3,1,3,"R",10077,"R",4112,"R",5965,"R",8082,"R",3216,"R",4866,"R",1081,"R",484,"R",597,"R",1081,"R",484,"R",597,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
