UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
113218,02,"R",118,"R",38,"R",80,"R",1,"R",11,"R",1,"R",34,"R",0,"R",67,"R",4,"R",0,"R",0,"R",0,"R",60,"R",35,"R",23,"R",0
113218,03,"R",735,"R",297,"R",438,"R",1,"R",47,"R",18,"R",228,"R",0,"R",389,"R",40,"R",5,"R",7,"R",0,"R",398,"R",239,"R",98,"R",0
113236,01,"R",438,"R",311,"R",127,"R",0,"R",98,"R",12,"R",221,"R",1,"R",64,"R",20,"R",15,"R",7,"R",9,"R",220,"R",177,"R",32,"R",0
113236,02,"R",1004,"R",388,"R",616,"R",1,"R",263,"R",46,"R",426,"R",0,"R",177,"R",42,"R",22,"R",27,"R",1,"R",605,"R",328,"R",70,"R",0
113236,03,"R",1320,"R",470,"R",850,"R",2,"R",316,"R",43,"R",595,"R",2,"R",242,"R",58,"R",25,"R",37,"R",1,"R",739,"R",510,"R",70,"R",0
113236,05,"R",9,"R",4,"R",5,"R",0,"R",2,"R",0,"R",3,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",1,"R",0
113333,01,"R",591,"R",305,"R",286,"R",0,"R",229,"R",11,"R",132,"R",0,"R",145,"R",29,"R",4,"R",41,"R",0,"R",192,"R",291,"R",108,"R",0
113333,02,"R",84,"R",38,"R",46,"R",1,"R",24,"R",2,"R",19,"R",0,"R",32,"R",2,"R",1,"R",3,"R",0,"R",12,"R",54,"R",18,"R",0
113333,03,"R",1795,"R",866,"R",929,"R",4,"R",622,"R",57,"R",520,"R",9,"R",346,"R",100,"R",2,"R",135,"R",3,"R",1131,"R",559,"R",102,"R",0
113449,01,"R",51,"R",4,"R",47,"R",0,"R",5,"R",1,"R",21,"R",0,"R",24,"R",0,"R",0,"R",0,"R",1,"R",15,"R",24,"R",11,"R",0
113449,02,"R",61,"R",20,"R",41,"R",0,"R",1,"R",5,"R",40,"R",0,"R",14,"R",0,"R",1,"R",0,"R",0,"R",43,"R",15,"R",3,"Z",0
113537,02,"R",10,"R",2,"R",8,"R",0,"R",0,"R",0,"R",2,"R",0,"R",5,"R",1,"R",0,"R",2,"R",0,"R",3,"R",6,"R",1,"R",0
113537,07,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",0,"R",2,"R",0,"R",0,"R",7,"R",1,"R",0
113573,01,"R",153,"R",93,"R",60,"R",1,"R",5,"R",6,"R",105,"R",0,"R",32,"R",2,"R",1,"R",1,"R",0,"R",53,"R",71,"R",29,"R",0
113573,02,"R",80,"R",27,"R",53,"R",1,"R",7,"R",0,"R",49,"R",0,"R",19,"R",1,"R",1,"R",2,"R",0,"R",23,"R",40,"R",17,"R",0
113573,03,"R",1020,"R",381,"R",639,"R",4,"R",46,"R",25,"R",703,"R",2,"R",195,"R",20,"R",2,"R",23,"R",0,"R",577,"R",355,"R",88,"R",0
113582,05,"R",32,"R",1,"R",31,"R",1,"R",3,"R",3,"R",5,"R",0,"R",20,"R",0,"R",0,"R",0,"R",0,"R",12,"R",19,"R",1,"Z",0
113634,01,"R",629,"R",240,"R",389,"R",2,"R",124,"R",23,"R",134,"R",1,"R",216,"R",52,"R",4,"R",73,"R",2,"R",258,"R",240,"R",129,"R",0
113634,02,"R",531,"R",247,"R",284,"R",1,"R",107,"R",7,"R",112,"R",3,"R",146,"R",34,"R",5,"R",116,"R",1,"R",396,"R",108,"R",26,"R",0
113634,03,"R",1651,"R",718,"R",933,"R",2,"R",279,"R",57,"R",390,"R",4,"R",596,"R",133,"R",8,"R",182,"R",4,"R",1059,"R",480,"R",108,"R",0
113698,05,"R",315,"R",94,"R",221,"R",4,"R",96,"R",19,"R",51,"R",7,"R",107,"R",23,"R",5,"R",3,"R",0,"R",246,"R",51,"R",16,"R",2
113698,07,"R",148,"R",37,"R",111,"R",0,"R",27,"R",4,"R",20,"R",3,"R",75,"R",7,"R",5,"R",7,"R",0,"R",29,"R",92,"R",26,"R",1
113704,07,"R",10,"R",10,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",1,"R",4,"Z",0,"R",1,"R",6,"R",3,"Z",0
113704,10,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",3,"Z",0,"Z",0
113856,01,"R",2085,"R",1200,"R",885,"R",6,"R",205,"R",68,"R",1238,"R",5,"R",197,"R",9,"R",322,"R",35,"R",50,"R",637,"R",1161,"R",236,"R",1
113856,02,"R",1516,"R",546,"R",970,"R",2,"R",203,"R",15,"R",1074,"R",0,"R",29,"R",10,"R",74,"R",109,"R",0,"R",776,"R",656,"R",84,"R",0
113856,03,"R",2001,"R",693,"R",1308,"R",4,"R",198,"R",35,"R",1502,"R",1,"R",58,"R",11,"R",112,"R",80,"R",1,"R",899,"R",947,"R",154,"R",0
113980,01,"R",447,"R",277,"R",170,"R",0,"R",48,"R",36,"R",253,"R",6,"R",73,"R",13,"R",3,"R",15,"R",0,"R",171,"R",212,"R",64,"R",0
113980,02,"R",951,"R",429,"R",522,"R",0,"R",146,"R",74,"R",521,"R",4,"R",146,"R",37,"R",4,"R",19,"R",2,"R",634,"R",267,"R",48,"R",0
113980,03,"R",2487,"R",1051,"R",1436,"R",2,"R",395,"R",244,"R",1245,"R",4,"R",372,"R",121,"R",9,"R",95,"R",3,"R",1598,"R",747,"R",139,"R",0
114044,02,"R",178,"R",8,"R",170,"R",1,"R",4,"R",13,"R",82,"R",0,"R",55,"R",1,"R",17,"R",5,"R",1,"R",102,"R",64,"R",4,"R",7
114114,07,"R",31,"R",6,"R",25,"R",0,"R",6,"R",0,"R",1,"R",0,"R",19,"R",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",31
114114,09,"R",12,"R",3,"R",9,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",12
114123,01,"R",8,"R",3,"R",5,"R",1,"R",1,"R",1,"R",2,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",2,"R",5,"R",1,"R",0
114123,02,"R",93,"R",13,"R",80,"R",3,"R",2,"R",3,"R",49,"R",2,"R",33,"R",0,"R",1,"R",0,"R",0,"R",36,"R",38,"R",19,"R",0
114123,03,"R",56,"R",8,"R",48,"R",0,"R",0,"R",1,"R",31,"R",1,"R",22,"R",0,"R",1,"R",0,"R",0,"R",17,"R",30,"R",9,"R",0
114123,07,"R",16,"R",8,"R",8,"R",0,"R",0,"R",0,"R",3,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",7,"R",0
114123,09,"R",21,"R",11,"R",10,"R",0,"R",2,"R",2,"R",2,"R",0,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",3,"R",0
114266,01,"R",58,"R",14,"R",44,"R",0,"R",12,"R",2,"R",33,"R",0,"R",6,"R",1,"R",4,"R",0,"R",0,"R",15,"R",24,"R",19,"R",0
114266,02,"R",44,"R",31,"R",13,"R",0,"R",15,"R",0,"R",19,"R",0,"R",3,"R",1,"R",6,"R",0,"R",0,"R",28,"R",16,"R",0,"R",0
114266,03,"R",741,"R",264,"R",477,"R",1,"R",297,"R",14,"R",308,"R",5,"R",45,"R",25,"R",36,"R",10,"R",0,"R",398,"R",291,"R",52,"R",0
114354,03,"R",842,"R",112,"R",730,"R",7,"R",73,"R",39,"R",189,"R",10,"R",282,"R",22,"R",85,"R",135,"R",0,"R",637,"R",193,"R",12,"R",0
114354,05,"R",261,"R",17,"R",244,"R",0,"R",17,"R",13,"R",54,"R",4,"R",90,"R",7,"R",12,"R",64,"R",0,"R",185,"R",75,"R",1,"R",0
114354,07,"R",20,"R",5,"R",15,"R",0,"R",2,"R",0,"R",3,"R",0,"R",5,"R",1,"R",2,"R",7,"R",0,"R",3,"R",17,"R",0,"R",0
114390,03,"R",81,"R",9,"R",72,"R",2,"R",14,"R",5,"R",15,"R",0,"R",35,"R",4,"R",4,"R",2,"R",0,"R",52,"R",27,"R",2,"R",0
114390,05,"R",34,"R",3,"R",31,"R",1,"R",4,"R",0,"R",11,"R",3,"R",8,"R",2,"R",2,"R",3,"R",0,"R",23,"R",10,"R",1,"R",0
114433,01,"R",42,"R",20,"R",22,"R",0,"R",1,"R",4,"R",9,"R",3,"R",22,"R",0,"R",2,"R",1,"R",1,"R",25,"R",9,"R",7,"R",0
114433,02,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
114433,03,"R",192,"R",102,"R",90,"R",1,"R",4,"R",22,"R",39,"R",7,"R",112,"R",0,"R",4,"R",3,"R",1,"R",103,"R",49,"R",39,"R",0
114433,05,"R",11,"R",2,"R",9,"R",1,"R",0,"R",0,"R",3,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",5,"R",6,"R",0,"R",0
114460,01,"R",148,"R",0,"R",148,"R",1,"R",8,"R",11,"R",47,"R",0,"R",72,"R",9,"R",0,"R",0,"R",0,"R",84,"R",55,"R",9,"R",0
114460,02,"R",114,"R",33,"R",81,"R",0,"R",8,"R",6,"R",40,"R",1,"R",53,"R",6,"R",0,"R",0,"R",0,"R",42,"R",63,"R",9,"R",0
114549,07,"R",121,"R",30,"R",91,"R",0,"R",6,"R",11,"R",12,"R",1,"R",64,"R",8,"R",17,"R",2,"R",0,"R",3,"R",45,"R",73,"R",0
114549,09,"R",88,"R",24,"R",64,"R",1,"R",3,"R",18,"R",9,"R",0,"R",41,"R",7,"R",9,"R",0,"R",0,"R",0,"R",19,"R",69,"R",0
114549,10,"R",74,"R",18,"R",56,"R",0,"R",2,"R",18,"R",10,"R",0,"R",38,"R",2,"R",4,"R",0,"R",0,"R",3,"R",33,"R",38,"R",0
114585,07,"R",27,"R",7,"R",20,"R",0,"R",8,"R",0,"R",3,"R",0,"R",12,"Z",0,"Z",0,"R",4,"R",0,"R",0,"R",18,"R",9,"Z",0
114585,09,"R",37,"R",8,"R",29,"Z",0,"R",25,"R",1,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",18,"R",19,"Z",0
114637,01,"R",111,"R",6,"R",105,"Z",0,"R",89,"R",5,"R",6,"Z",0,"R",8,"Z",0,"R",3,"Z",0,"R",0,"R",28,"R",53,"R",30,"R",0
114637,02,"R",5,"R",1,"R",4,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0
114716,01,"R",46,"R",21,"R",25,"R",0,"R",11,"R",4,"R",14,"R",0,"R",11,"R",4,"R",1,"R",1,"R",0,"R",11,"R",23,"R",12,"R",0
114716,02,"R",748,"R",297,"R",451,"R",0,"R",211,"R",17,"R",164,"R",3,"R",176,"R",48,"R",1,"R",128,"R",7,"R",523,"R",193,"R",25,"R",0
114716,03,"R",999,"R",387,"R",612,"R",0,"R",246,"R",26,"R",241,"R",5,"R",287,"R",62,"R",3,"R",129,"R",7,"R",517,"R",394,"R",81,"R",0
114716,05,"R",45,"R",3,"R",42,"R",0,"R",17,"R",1,"R",11,"R",1,"R",13,"R",1,"R",1,"R",0,"R",0,"R",1,"R",37,"R",7,"Z",0
114734,07,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",7,"Z",0
114761,01,"R",27,"R",0,"R",27,"R",3,"R",1,"R",1,"R",2,"R",1,"R",18,"R",1,"R",0,"R",0,"R",0,"R",12,"R",12,"R",3,"R",0
114761,02,"R",24,"R",3,"R",21,"R",0,"R",1,"R",1,"R",4,"R",1,"R",16,"R",1,"R",0,"R",0,"R",0,"R",14,"R",7,"R",3,"R",0
114789,01,"R",591,"R",224,"R",367,"R",2,"R",66,"R",22,"R",324,"R",1,"R",150,"R",14,"R",12,"R",0,"R",0,"R",171,"R",315,"R",105,"R",0
114789,02,"R",313,"R",120,"R",193,"R",2,"R",33,"R",14,"R",189,"R",1,"R",66,"R",7,"R",1,"R",0,"R",0,"R",63,"R",175,"R",75,"R",0
114789,03,"R",1808,"R",659,"R",1149,"R",10,"R",282,"R",72,"R",1023,"R",1,"R",366,"R",42,"R",11,"R",1,"R",6,"R",805,"R",836,"R",161,"R",0
114813,05,"R",1026,"R",239,"R",787,"R",10,"R",42,"R",43,"R",532,"R",6,"R",320,"R",10,"R",54,"R",9,"R",0,"R",258,"R",582,"R",186,"R",0
114813,07,"R",292,"R",101,"R",191,"R",7,"R",27,"R",13,"R",97,"R",2,"R",132,"R",3,"R",9,"R",2,"R",0,"R",8,"R",203,"R",81,"R",0
114813,10,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",2,"R",0,"R",0,"R",0,"R",6,"R",10,"R",0
114840,07,"R",369,"R",208,"R",161,"R",0,"R",45,"R",21,"R",23,"R",0,"R",167,"R",46,"R",5,"R",62,"R",0,"R",4,"R",233,"R",132,"R",0
114840,09,"R",192,"R",136,"R",56,"R",0,"R",23,"R",4,"R",8,"R",0,"R",79,"R",9,"R",1,"R",68,"R",0,"R",0,"R",60,"R",132,"R",0
114840,10,"R",21,"R",8,"R",13,"R",0,"R",3,"R",1,"R",1,"R",0,"R",8,"R",5,"R",0,"R",3,"R",0,"R",0,"R",12,"R",9,"R",0
114859,01,"R",82,"R",42,"R",40,"R",1,"R",6,"R",4,"R",34,"R",0,"R",32,"R",3,"R",1,"R",1,"R",0,"R",24,"R",42,"R",16,"R",0
114859,02,"R",196,"R",48,"R",148,"R",2,"R",18,"R",1,"R",102,"R",1,"R",61,"R",5,"R",6,"R",0,"R",0,"R",113,"R",69,"R",14,"R",0
114859,03,"R",1986,"R",842,"R",1144,"R",5,"R",300,"R",55,"R",1073,"R",0,"R",419,"R",45,"R",44,"R",45,"R",3,"R",1213,"R",689,"R",81,"R",0
114938,01,"R",642,"R",299,"R",343,"R",2,"R",44,"R",11,"R",374,"R",4,"R",187,"R",17,"R",3,"R",0,"R",11,"R",360,"R",231,"R",40,"R",0
114938,03,"R",564,"R",196,"R",368,"R",1,"R",33,"R",11,"R",345,"R",2,"R",153,"R",13,"R",6,"R",0,"R",11,"R",365,"R",159,"R",29,"R",0
114947,01,"R",255,"R",130,"R",125,"R",2,"R",78,"R",6,"R",8,"R",1,"R",114,"R",8,"R",38,"R",0,"R",0,"R",118,"R",112,"R",25,"R",0
115001,01,"R",236,"R",79,"R",157,"R",0,"R",23,"R",3,"R",43,"R",1,"R",132,"R",11,"R",8,"R",15,"R",8,"R",52,"R",93,"R",83,"R",0
115001,02,"R",142,"R",68,"R",74,"R",0,"R",9,"R",7,"R",34,"R",0,"R",77,"R",4,"R",3,"R",8,"R",0,"R",28,"R",59,"R",55,"R",0
115001,03,"R",938,"R",329,"R",609,"R",0,"R",72,"R",13,"R",300,"R",1,"R",441,"R",29,"R",22,"R",60,"R",0,"R",521,"R",308,"R",109,"R",0
115010,01,"R",49,"R",20,"R",29,"Z",0,"R",6,"R",2,"R",36,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",15,"R",16,"R",1
115010,02,"R",124,"R",25,"R",99,"Z",0,"R",14,"R",5,"R",84,"Z",0,"R",13,"R",6,"R",2,"Z",0,"Z",0,"R",45,"R",60,"R",19,"Z",0
115010,03,"R",102,"R",20,"R",82,"R",1,"R",41,"R",4,"R",35,"Z",0,"R",20,"R",1,"Z",0,"Z",0,"Z",0,"R",7,"R",54,"R",41,"Z",0
115083,01,"R",4,"R",3,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"Z",0
115083,03,"R",4,"R",3,"R",1,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0
115083,05,"R",113,"R",73,"R",40,"Z",0,"R",14,"R",9,"R",19,"R",2,"R",41,"R",2,"R",21,"R",5,"Z",0,"R",6,"R",76,"R",31,"Z",0
115083,07,"R",597,"R",289,"R",308,"R",2,"R",97,"R",26,"R",54,"R",3,"R",131,"R",5,"R",125,"R",154,"Z",0,"R",33,"R",409,"R",154,"R",1
115083,09,"R",109,"R",49,"R",60,"R",0,"R",11,"R",12,"R",20,"R",2,"R",44,"R",7,"R",7,"R",6,"Z",0,"R",12,"R",83,"R",13,"R",1
115083,10,"R",37,"R",21,"R",16,"Z",0,"R",6,"R",2,"R",2,"Z",0,"R",15,"R",1,"R",7,"R",4,"Z",0,"R",0,"R",17,"R",19,"R",1
115126,01,"R",794,"R",253,"R",541,"R",1,"R",241,"R",9,"R",227,"R",1,"R",264,"R",29,"R",6,"R",16,"R",1,"R",279,"R",423,"R",91,"R",0
115126,02,"R",2119,"R",901,"R",1218,"R",3,"R",589,"R",19,"R",650,"R",6,"R",684,"R",108,"R",8,"R",52,"R",0,"R",1285,"R",777,"R",57,"R",0
115126,03,"R",3284,"R",1463,"R",1821,"R",8,"R",926,"R",53,"R",951,"R",11,"R",1069,"R",149,"R",17,"R",100,"R",1,"R",1705,"R",1445,"R",133,"R",0
115214,07,"R",17,"R",11,"R",6,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",9,"Z",0,"R",2,"R",3,"Z",0,"R",2,"R",10,"R",5,"Z",0
115214,09,"R",17,"R",12,"R",5,"Z",0,"R",3,"Z",0,"R",2,"Z",0,"R",5,"R",1,"R",1,"R",5,"Z",0,"Z",0,"R",9,"R",8,"Z",0
115296,01,"R",167,"R",61,"R",106,"R",0,"R",14,"R",4,"R",43,"R",1,"R",87,"R",8,"R",1,"R",9,"R",0,"R",64,"R",68,"R",35,"R",0
115296,02,"R",1191,"R",505,"R",686,"R",1,"R",101,"R",53,"R",404,"R",2,"R",499,"R",63,"R",3,"R",65,"R",1,"R",791,"R",341,"R",58,"R",0
115296,03,"R",1643,"R",655,"R",988,"R",2,"R",152,"R",79,"R",516,"R",6,"R",700,"R",96,"R",6,"R",86,"R",1,"R",959,"R",556,"R",127,"R",0
115357,01,"R",14,"R",0,"R",14,"R",0,"R",2,"R",3,"R",6,"R",0,"R",2,"R",0,"R",1,"R",0,"R",0,"R",6,"R",5,"R",3,"R",0
115357,02,"R",49,"R",16,"R",33,"R",0,"R",0,"R",12,"R",29,"R",0,"R",7,"R",1,"R",0,"R",0,"R",0,"R",28,"R",21,"R",0,"R",0
115393,01,"R",52,"R",29,"R",23,"R",0,"R",0,"R",0,"R",47,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",24,"R",23,"R",5,"R",0
115393,02,"R",785,"R",289,"R",496,"R",2,"R",20,"R",2,"R",687,"R",0,"R",57,"R",14,"R",3,"R",0,"R",1,"R",569,"R",195,"R",20,"R",0
115393,03,"R",1016,"R",395,"R",621,"R",2,"R",34,"R",7,"R",862,"R",0,"R",82,"R",23,"R",5,"R",1,"R",1,"R",698,"R",273,"R",44,"R",0
115409,05,"R",211,"R",115,"R",96,"R",0,"R",39,"R",5,"R",34,"R",1,"R",74,"R",21,"R",8,"R",29,"R",0,"R",207,"R",4,"R",0,"R",0
115658,01,"R",29,"R",2,"R",27,"Z",0,"R",5,"R",6,"R",15,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",8,"R",18,"Z",0
115658,02,"R",23,"Z",0,"R",23,"Z",0,"R",4,"R",2,"R",15,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"R",13,"R",7,"Z",0
115728,05,"R",141,"R",49,"R",92,"R",1,"R",7,"R",30,"R",56,"R",4,"R",34,"R",2,"R",2,"R",5,"R",0,"R",100,"R",32,"R",9,"R",0
115728,07,"R",82,"R",16,"R",66,"R",1,"R",15,"R",26,"R",13,"R",1,"R",24,"R",0,"R",0,"R",2,"R",0,"R",2,"R",54,"R",26,"R",0
115728,10,"R",23,"R",4,"R",19,"R",0,"R",4,"R",8,"R",0,"R",0,"R",10,"R",0,"R",1,"R",0,"R",0,"R",0,"R",16,"R",7,"R",0
115746,07,"R",149,"R",29,"R",120,"Z",0,"R",1,"R",6,"R",17,"R",1,"R",96,"R",6,"R",20,"R",2,"Z",0,"Z",0,"R",10,"R",130,"R",9
115746,09,"R",74,"R",20,"R",54,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",54,"R",4,"R",7,"R",5,"Z",0,"Z",0,"R",1,"R",69,"R",4
115755,05,"R",2002,"R",860,"R",1142,"R",27,"R",67,"R",60,"R",613,"R",5,"R",921,"R",122,"R",161,"R",26,"R",0,"R",1214,"R",724,"R",64,"R",0
115755,07,"R",223,"R",80,"R",143,"R",5,"R",7,"R",3,"R",50,"R",0,"R",108,"R",15,"R",29,"R",6,"R",0,"R",26,"R",169,"R",28,"R",0
115773,03,"R",36,"R",11,"R",25,"Z",0,"R",3,"R",4,"R",16,"R",2,"R",9,"Z",0,"R",2,"Z",0,"R",1,"R",16,"R",17,"R",2,"Z",0
115773,05,"R",92,"R",35,"R",57,"Z",0,"R",2,"R",6,"R",27,"Z",0,"R",23,"Z",0,"R",3,"R",31,"R",0,"R",40,"R",39,"R",13,"Z",0
115773,07,"R",38,"R",12,"R",26,"Z",0,"R",2,"R",7,"R",6,"R",1,"R",18,"Z",0,"R",4,"R",0,"R",0,"R",5,"R",10,"R",23,"Z",0
115773,09,"R",16,"R",7,"R",9,"Z",0,"R",2,"Z",0,"R",3,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",13,"R",2,"Z",0
115861,01,"R",259,"R",112,"R",147,"R",0,"R",1,"R",2,"R",241,"R",0,"R",11,"R",0,"R",4,"R",0,"R",0,"R",93,"R",124,"R",42,"R",0
115861,02,"R",667,"R",273,"R",394,"R",0,"R",4,"R",4,"R",619,"R",0,"R",26,"R",3,"R",10,"R",1,"R",0,"R",461,"R",174,"R",32,"R",0
115861,03,"R",1109,"R",404,"R",705,"R",1,"R",9,"R",8,"R",1022,"R",0,"R",40,"R",5,"R",23,"R",1,"R",0,"R",756,"R",301,"R",52,"R",0
115931,01,"R",422,"R",286,"R",136,"R",3,"R",52,"R",18,"R",262,"R",1,"R",53,"R",7,"R",26,"Z",0,"Z",0,"R",212,"R",176,"R",34,"Z",0
115931,03,"R",28,"R",3,"R",25,"Z",0,"R",5,"Z",0,"R",13,"Z",0,"R",2,"Z",0,"R",8,"Z",0,"Z",0,"R",10,"R",14,"R",4,"Z",0
116226,03,"R",58,"R",5,"R",53,"Z",0,"R",5,"Z",0,"R",5,"Z",0,"R",43,"R",4,"Z",0,"R",1,"R",0,"R",13,"R",35,"R",10,"R",0
116226,05,"R",19,"R",0,"R",19,"Z",0,"R",5,"Z",0,"R",1,"Z",0,"R",11,"R",1,"Z",0,"R",1,"R",0,"R",4,"R",14,"R",1,"Z",0
116226,07,"R",4,"R",0,"R",4,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",2,"R",1,"Z",0
116350,02,"R",128,"R",12,"R",116,"R",2,"R",14,"R",9,"R",31,"R",3,"R",61,"Z",0,"R",5,"R",3,"Z",0,"R",48,"R",73,"R",7,"Z",0
116439,01,"R",444,"R",187,"R",257,"R",0,"R",155,"R",8,"R",86,"R",0,"R",160,"R",10,"R",13,"R",12,"R",25,"R",131,"R",141,"R",147,"R",0
116439,02,"R",1389,"R",627,"R",762,"R",0,"R",380,"R",20,"R",296,"R",2,"R",432,"R",85,"R",17,"R",157,"R",9,"R",1114,"R",225,"R",41,"R",0
116439,03,"R",1394,"R",609,"R",785,"R",1,"R",350,"R",23,"R",325,"R",4,"R",479,"R",78,"R",18,"R",116,"R",6,"R",1030,"R",290,"R",68,"R",0
116563,01,"R",48,"R",3,"R",45,"Z",0,"R",2,"R",6,"R",16,"Z",0,"R",15,"R",9,"Z",0,"Z",0,"R",0,"R",17,"R",29,"R",2,"Z",0
116563,02,"R",84,"R",1,"R",83,"Z",0,"R",2,"R",9,"R",28,"R",3,"R",34,"R",6,"R",2,"Z",0,"R",0,"R",42,"R",37,"R",5,"Z",0
116712,02,"R",13,"R",3,"R",10,"R",0,"R",3,"R",2,"R",3,"R",0,"R",3,"R",0,"R",2,"R",0,"R",0,"R",0,"R",8,"R",5,"R",0
116712,03,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
116712,05,"R",40,"R",18,"R",22,"R",0,"R",5,"R",5,"R",6,"R",0,"R",15,"R",2,"R",4,"R",3,"R",0,"R",1,"R",22,"R",17,"R",0
116712,07,"R",139,"R",32,"R",107,"R",1,"R",12,"R",7,"R",11,"R",1,"R",75,"R",3,"R",24,"R",5,"R",0,"R",1,"R",91,"R",47,"R",0
116712,09,"R",40,"R",14,"R",26,"R",0,"R",6,"R",4,"R",11,"R",1,"R",12,"R",0,"R",5,"R",1,"R",0,"R",0,"R",26,"R",14,"R",0
116712,10,"R",18,"R",4,"R",14,"R",0,"R",1,"R",4,"R",1,"R",1,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",6,"R",0
116846,05,"R",14,"R",6,"R",8,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",10,"Z",0,"R",0,"R",7,"R",7,"R",0,"R",0
116846,07,"R",36,"R",14,"R",22,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",5,"R",1,"R",28,"Z",0,"R",0,"R",0,"R",26,"R",10,"Z",0
117052,01,"R",566,"R",315,"R",251,"R",3,"R",19,"R",6,"R",419,"R",0,"R",105,"R",10,"R",4,"R",0,"R",1,"R",336,"R",192,"R",37,"R",0
117052,02,"R",148,"R",108,"R",40,"R",0,"R",14,"R",1,"R",111,"R",0,"R",20,"R",2,"R",0,"R",0,"R",0,"R",92,"R",51,"R",5,"R",0
117052,03,"R",934,"R",345,"R",589,"R",5,"R",38,"R",19,"R",698,"R",0,"R",155,"R",16,"R",3,"R",0,"R",2,"R",592,"R",293,"R",47,"R",0
117104,03,"R",21,"R",11,"R",10,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",16,"R",1,"R",1,"Z",0,"Z",0,"R",19,"R",2,"Z",0,"Z",0
117104,05,"R",93,"R",40,"R",53,"Z",0,"R",3,"R",4,"R",31,"Z",0,"R",40,"R",11,"R",2,"R",2,"R",0,"R",55,"R",32,"R",6,"Z",0
117104,07,"R",31,"R",20,"R",11,"Z",0,"R",1,"R",2,"R",5,"Z",0,"R",22,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",9,"R",20,"Z",0
117140,03,"R",33,"R",22,"R",11,"Z",0,"R",1,"R",8,"R",3,"R",1,"R",12,"Z",0,"R",8,"Z",0,"Z",0,"R",7,"R",22,"R",4,"Z",0
