UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
144005,1,3,1,2,1,2,1,1,3,"R",4151,"R",1443,"R",2708,"R",1927,"R",578,"R",1349,"R",163,"R",43,"R",120,"R",144,"R",38,"R",106,"R",19,"R",5,"R",14,"R",128,"R",79,"R",68,"R",42,"R",420,"R",510,"R",330,"R",453,"R",15,"R",19,"R",16,"R",20,"R",16,"R",18
144050,5,5,1,1,1,5,5,1,3,"R",34350,"R",15670,"R",18680,"R",2510,"R",1295,"R",1215,"R",1847,"R",975,"R",872,"R",1847,"R",975,"R",872,"A",,"A",,"A",,"R",758,"R",41,"R",657,"R",36,"R",730,"R",770,"R",770,"R",800,"R",34,"R",35,"R",35,"R",36,"R",31,"R",35
144281,2,5,1,2,5,5,2,2,3,"R",8061,"R",3066,"R",4995,"R",7217,"R",2637,"R",4580,"R",1826,"R",737,"R",1089,"R",1801,"R",728,"R",1073,"R",25,"R",9,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
144351,1,3,1,2,5,5,5,2,3,"R",4786,"R",2216,"R",2570,"R",3759,"R",1697,"R",2062,"R",266,"R",144,"R",122,"R",266,"R",144,"R",122,"A",,"A",,"A",,"R",179,"R",67,"R",120,"R",45,"R",490,"R",590,"R",500,"R",590,"R",19,"R",25,"R",17,"R",24,"R",17,"R",25
144740,1,2,1,1,1,2,2,1,3,"R",27869,"R",11058,"R",16811,"R",19575,"R",7580,"R",11995,"R",2774,"R",1230,"R",1544,"R",2759,"R",1218,"R",1541,"R",15,"R",12,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
144892,1,3,1,1,2,2,1,1,3,"R",8999,"R",3511,"R",5488,"R",4998,"R",1879,"R",3119,"R",902,"R",347,"R",555,"R",891,"R",343,"R",548,"R",11,"R",4,"R",7,"R",776,"R",86,"R",894,"R",99,"R",480,"R",580,"R",480,"R",560,"R",18,"R",23,"R",18,"R",24,"R",17,"R",24
144962,1,3,1,2,2,3,1,1,3,"R",4299,"R",1704,"R",2569,"R",2817,"R",1069,"R",1736,"R",478,"R",176,"R",299,"R",478,"R",176,"R",299,"R",0,"R",0,"R",0,"R",361,"R",76,"R",138,"R",29,"R",490,"R",590,"R",490,"R",580,"R",20,"R",26,"R",20,"R",26,"R",18,"R",26
144971,1,2,1,2,2,3,5,1,3,"R",1100,"R",680,"R",420,"R",675,"R",392,"R",283,"R",132,"R",76,"R",56,"R",131,"R",75,"R",56,"R",1,"R",1,"R",0,"R",116,"R",88,"R",48,"R",36,"R",470,"R",560,"R",470,"R",550,"R",16,"R",23,"R",14,"R",23,"R",16,"R",21
145239,1,2,1,3,3,3,3,3,3,"R",76,"R",11,"R",65,"R",38,"R",7,"R",31,"R",18,"R",4,"R",14,"R",18,"R",4,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
145336,1,3,1,1,3,3,1,2,3,"R",1459,"R",475,"R",984,"R",698,"R",211,"R",487,"R",213,"R",62,"R",151,"R",206,"R",60,"R",146,"R",7,"R",2,"R",5,"R",154,"R",72,"R",39,"R",18,"R",420,"R",530,"R",410,"R",520,"R",17,"R",21,"R",16,"R",22,"R",16,"R",19
145354,2,2,1,2,1,3,1,2,3,"R",9,"R",2,"R",7,"R",8,"R",2,"R",6,"R",6,"R",2,"R",4,"R",5,"R",1,"R",4,"R",1,"R",1,"R",0,"R",6,"R",100,"R",0,"R",0,"N",670,"N",730,"N",680,"N",790,"A",,"A",,"A",,"A",,"A",,"A",
145372,1,5,1,5,3,5,5,1,3,"R",1993,"R",1315,"R",678,"R",1180,"R",736,"R",444,"R",157,"R",106,"R",51,"R",155,"R",105,"R",50,"R",2,"R",1,"R",1,"R",91,"R",58,"R",60,"R",47,"R",440,"R",550,"R",440,"R",550,"R",17,"R",23,"R",14,"R",23,"R",16,"R",24
145497,1,3,1,2,1,2,5,1,3,"R",12,"R",4,"R",8,"R",10,"R",4,"R",6,"R",8,"R",4,"R",4,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
145600,1,1,1,1,2,3,1,1,3,"R",22798,"R",9763,"R",13035,"R",16558,"R",6876,"R",9682,"R",3541,"R",1576,"R",1965,"R",3457,"R",1534,"R",1923,"R",84,"R",42,"R",42,"R",2909,"R",82,"R",881,"R",25,"R",510,"R",610,"R",520,"R",640,"R",21,"R",29,"R",21,"R",30,"R",21,"R",28
145619,1,5,3,5,5,5,1,5,3,"R",3017,"R",1454,"R",1563,"R",1840,"R",855,"R",985,"R",403,"R",236,"R",167,"R",401,"R",235,"R",166,"R",2,"R",1,"R",1,"R",226,"R",56,"R",156,"R",39,"R",480,"R",570,"R",500,"R",590,"R",19,"R",26,"R",19,"R",26,"R",17,"R",26
145637,3,3,1,1,3,3,1,1,3,"R",43473,"R",24716,"R",18757,"R",27520,"R",14408,"R",13112,"R",7529,"R",4041,"R",3488,"R",7474,"R",4003,"R",3471,"R",55,"R",38,"R",17,"R",5630,"R",75,"R",3753,"R",50,"R",590,"R",690,"R",610,"R",770,"R",27,"R",33,"R",26,"R",34,"R",26,"R",33
145646,2,2,1,2,1,1,1,1,3,"R",3896,"R",1653,"R",2243,"R",2218,"R",959,"R",1259,"R",441,"R",222,"R",219,"R",441,"R",222,"R",219,"A",,"A",,"A",,"R",287,"R",65,"R",253,"R",57,"R",550,"R",640,"R",550,"R",660,"R",24,"R",29,"R",23,"R",30,"R",23,"R",28
145691,1,2,1,2,2,3,2,2,3,"R",3781,"R",1763,"R",2018,"R",2845,"R",1245,"R",1600,"R",294,"R",147,"R",147,"R",294,"R",147,"R",147,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
145725,2,2,1,2,1,3,1,1,3,"R",5033,"R",3494,"R",1539,"R",3053,"R",2065,"R",988,"R",518,"R",359,"R",159,"R",513,"R",355,"R",158,"R",5,"R",4,"R",1,"R",364,"R",71,"R",175,"R",34,"R",570,"R",670,"R",630,"R",720,"R",26,"R",32,"R",24,"R",33,"R",27,"R",32
145813,1,3,1,2,3,3,5,1,3,"R",15487,"R",5785,"R",9702,"R",12593,"R",4670,"R",7923,"R",3353,"R",1318,"R",2035,"R",3324,"R",1302,"R",2022,"R",29,"R",16,"R",13,"R",2654,"R",79,"R",1725,"R",51,"R",510,"R",610,"R",510,"R",610,"R",21,"R",26,"R",20,"R",27,"R",19,"R",26
146339,1,5,1,2,2,3,5,1,3,"R",970,"R",707,"R",263,"R",553,"R",351,"R",202,"R",142,"R",79,"R",63,"R",141,"R",78,"R",63,"R",1,"R",1,"R",0,"R",81,"R",57,"R",55,"R",39,"R",450,"R",560,"R",420,"R",570,"R",17,"R",23,"R",16,"R",23,"R",16,"R",23
146427,2,2,1,1,1,5,5,1,3,"R",3104,"R",1449,"R",1655,"R",2199,"R",965,"R",1234,"C",274,"C",116,"R",158,"C",274,"C",116,"R",158,"R",0,"R",0,"R",0,"R",138,"R",50,"R",113,"R",41,"R",540,"R",660,"R",540,"R",660,"R",22,"R",31,"R",23,"R",31,"R",21,"R",29
146481,1,5,1,1,1,3,2,1,3,"R",4482,"R",1936,"R",2546,"R",2582,"R",1014,"R",1568,"R",388,"R",150,"R",238,"R",387,"R",149,"R",238,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
146612,1,2,1,1,2,2,5,1,3,"R",6458,"R",2517,"R",3941,"R",4266,"R",1673,"R",2593,"R",610,"R",307,"R",303,"R",607,"R",306,"R",301,"R",3,"R",1,"R",2,"R",445,"R",73,"R",204,"R",33,"R",500,"R",610,"R",510,"R",610,"R",21,"R",27,"R",20,"R",27,"R",19,"R",26
146676,1,2,1,3,2,3,5,1,3,"R",1403,"R",687,"R",716,"R",980,"R",468,"R",512,"R",222,"R",125,"R",97,"R",221,"R",124,"R",97,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
146719,1,2,1,2,1,3,1,1,3,"R",25453,"R",8249,"R",17204,"R",17954,"R",5552,"R",12402,"R",2129,"R",686,"R",1443,"R",2120,"R",681,"R",1439,"R",9,"R",5,"R",4,"R",2126,"R",100,"R",1244,"R",58,"R",570,"R",660,"R",560,"R",670,"R",25,"R",31,"R",25,"R",34,"R",24,"R",29
146755,3,3,1,1,3,3,3,1,3,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147013,1,2,1,2,2,2,1,1,3,"R",1965,"R",1099,"R",866,"R",1377,"R",730,"R",647,"R",374,"R",216,"R",158,"R",374,"R",216,"R",158,"A",,"A",,"A",,"R",195,"R",52,"R",148,"R",40,"R",437,"R",631,"R",434,"R",646,"R",18,"R",28,"R",16,"R",28,"R",17,"R",27
147129,1,3,1,3,3,3,1,3,3,"R",8,"R",1,"R",7,"R",7,"R",1,"R",6,"R",5,"R",0,"R",5,"R",3,"A",,"R",3,"R",2,"A",,"R",2,"R",4,"R",80,"R",1,"R",20,"R",420,"R",570,"R",450,"R",560,"A",,"A",,"A",,"A",,"A",,"A",
147244,1,5,1,2,5,1,5,1,3,"R",3071,"R",1402,"R",1663,"R",2185,"R",907,"R",1273,"R",387,"R",179,"R",208,"R",387,"R",179,"R",208,"R",0,"R",0,"R",0,"R",260,"R",67,"R",167,"R",43,"R",470,"R",590,"R",470,"R",570,"R",20,"R",27,"R",19,"R",28,"R",18,"R",26
147341,1,5,1,2,1,3,5,1,3,"R",2663,"R",1484,"R",1179,"R",1849,"R",952,"R",897,"R",233,"R",121,"R",112,"R",233,"R",121,"R",112,"A",,"A",,"A",,"R",85,"R",36,"R",32,"R",14,"R",530,"R",620,"R",520,"R",640,"R",20,"R",28,"R",19,"R",29,"R",23,"R",28
147369,1,3,1,2,1,3,3,1,3,"R",361,"R",170,"R",191,"R",352,"R",166,"R",186,"R",211,"R",107,"R",104,"R",190,"R",95,"R",95,"R",21,"R",12,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147536,1,3,1,3,3,3,3,1,3,"R",3983,"R",1653,"R",2330,"R",3882,"R",1617,"R",2265,"R",678,"R",264,"R",414,"R",620,"R",241,"R",379,"R",58,"R",23,"R",35,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147660,1,3,1,1,2,3,1,1,3,"R",6919,"R",2928,"R",3991,"R",3687,"R",1595,"R",2092,"R",534,"R",262,"R",272,"R",534,"R",262,"R",272,"A",,"A",,"A",,"R",394,"R",74,"R",232,"R",43,"R",530,"R",610,"R",520,"R",620,"R",21,"R",28,"R",21,"R",28,"R",20,"R",27
147679,1,2,5,2,1,3,5,2,3,"R",4782,"R",1914,"R",2868,"R",2102,"R",801,"R",1301,"R",351,"R",145,"R",206,"R",351,"R",145,"R",206,"R",0,"R",0,"R",0,"R",269,"R",77,"R",98,"R",28,"R",460,"R",560,"R",480,"R",562,"R",19,"R",25,"R",19,"R",25,"R",17,"R",26
147703,1,1,1,1,3,3,3,1,3,"R",16690,"R",6782,"R",9901,"R",9888,"R",3936,"R",5948,"R",2047,"R",922,"R",1125,"R",1998,"R",898,"R",1100,"R",49,"R",24,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
147767,1,2,1,1,1,3,1,1,3,"R",39263,"R",18990,"R",20273,"R",3654,"R",1670,"R",1984,"R",1901,"R",867,"R",1034,"R",1901,"R",867,"R",1034,"A",,"A",,"A",,"R",1108,"R",58,"R",1053,"R",55,"R",700,"R",760,"R",730,"R",790,"R",33,"R",35,"R",34,"R",36,"R",31,"R",35
147776,5,3,1,3,3,3,5,1,3,"R",4885,"R",2000,"R",2885,"R",2965,"R",1084,"R",1881,"R",378,"R",141,"R",237,"R",352,"R",132,"R",220,"R",26,"R",9,"R",17,"R",305,"R",81,"R",26,"R",7,"R",400,"R",500,"R",410,"R",510,"R",15,"R",21,"R",15,"R",20,"R",15,"R",19
147828,1,2,1,2,1,3,5,1,3,"R",4711,"R",1659,"R",2087,"R",3136,"R",1234,"R",1569,"R",558,"R",249,"R",309,"R",558,"R",249,"R",309,"R",0,"R",0,"R",0,"R",390,"R",70,"R",247,"R",44,"R",490,"R",600,"R",480,"R",590,"R",19,"R",26,"R",19,"R",27,"R",18,"R",26
148016,1,3,1,5,1,3,1,1,3,"R",74,"R",37,"R",37,"R",69,"R",35,"R",34,"R",48,"R",24,"R",24,"R",48,"R",24,"R",24,"A",,"A",,"A",,"R",44,"R",92,"R",15,"R",34,"R",528,"R",603,"R",490,"R",603,"R",22,"R",29,"R",23,"R",28,"R",20,"R",26
148131,1,2,1,2,2,3,1,1,3,"R",1223,"R",628,"R",595,"R",821,"R",412,"R",409,"R",217,"R",132,"R",85,"R",217,"R",132,"R",85,"R",0,"R",0,"R",0,"R",103,"R",47,"R",134,"R",62,"R",480,"R",600,"R",495,"R",600,"R",19,"R",25,"R",17,"R",25,"R",18,"R",25
148405,1,5,1,2,3,3,1,1,3,"R",2021,"R",1285,"R",736,"R",1027,"R",620,"R",407,"R",212,"R",105,"R",107,"R",212,"R",105,"R",107,"A",,"A",,"A",,"R",143,"R",67,"R",59,"R",28,"R",450,"R",570,"R",450,"R",530,"R",16,"R",23,"R",14,"R",22,"R",16,"R",20
148487,1,2,1,1,3,3,1,2,3,"R",5379,"R",1948,"R",3431,"R",4116,"R",1603,"R",2513,"R",496,"R",254,"R",242,"R",487,"R",248,"R",239,"R",9,"R",6,"R",3,"R",301,"R",61,"R",117,"R",24,"R",450,"R",580,"R",450,"R",550,"R",18,"R",26,"R",19,"R",27,"R",17,"R",25
148496,1,1,1,1,3,3,1,1,3,"R",4342,"R",1433,"R",2909,"R",3320,"R",1076,"R",2244,"R",465,"R",138,"R",327,"R",465,"R",138,"R",327,"R",0,"R",0,"R",0,"R",358,"R",77,"R",125,"R",27,"R",480,"R",580,"R",480,"R",580,"R",19,"R",24,"R",19,"R",25,"R",17,"R",25
148584,1,3,1,1,2,3,5,1,3,"R",1917,"R",684,"R",1233,"R",1152,"R",379,"R",773,"R",210,"R",81,"R",129,"R",210,"R",81,"R",129,"A",,"A",,"A",,"R",159,"R",76,"R",45,"R",21,"R",480,"R",590,"R",490,"R",590,"R",21,"R",26,"R",19,"R",26,"R",19,"R",25
148627,1,3,1,3,2,3,1,1,3,"R",8306,"R",2875,"R",5431,"R",6562,"R",2165,"R",4397,"R",721,"R",263,"R",458,"R",721,"R",263,"R",458,"R",0,"R",0,"R",0,"R",573,"R",79,"R",200,"R",28,"R",470,"R",560,"R",480,"R",560,"R",18,"R",24,"R",18,"R",24,"R",17,"R",24
148654,1,5,1,1,5,3,5,1,3,"R",3634,"R",1206,"R",2428,"R",2810,"R",894,"R",1916,"R",298,"R",130,"R",168,"R",292,"R",128,"R",164,"R",6,"R",2,"R",4,"R",245,"R",82,"R",114,"R",38,"R",490,"R",600,"R",490,"R",590,"R",19,"R",27,"R",19,"R",28,"R",18,"R",26
149028,1,3,3,3,3,3,3,1,1,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
149222,1,2,1,1,3,3,5,5,3,"R",6165,"R",2536,"R",3619,"R",5658,"R",2297,"R",3355,"R",1361,"R",625,"R",735,"R",1322,"R",609,"R",712,"R",39,"R",16,"R",23,"R",781,"R",57,"R",435,"R",32,"R",470,"R",590,"R",460,"R",590,"R",20,"R",27,"R",19,"R",27,"R",17,"R",26
149231,1,2,1,2,3,3,1,1,3,"R",8773,"R",3104,"R",5669,"R",7461,"R",2708,"R",4753,"R",1554,"R",651,"R",903,"R",1509,"R",630,"R",879,"R",45,"R",21,"R",24,"R",739,"R",48,"R",786,"R",51,"R",500,"R",610,"R",510,"R",610,"R",21,"R",27,"R",20,"R",27,"R",19,"R",26
149310,3,3,1,3,3,3,3,3,1,"R",75,"R",41,"R",34,"R",67,"R",37,"R",30,"R",53,"R",31,"R",22,"R",53,"R",31,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
149329,3,3,2,1,1,2,3,3,3,"R",22,"R",22,"Z",0,"R",22,"R",22,"A",,"R",22,"R",22,"A",,"R",22,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
149505,1,5,1,1,1,2,1,1,3,"R",1208,"R",432,"R",776,"R",769,"R",260,"R",509,"R",178,"R",61,"R",117,"R",178,"R",61,"R",117,"A",,"A",,"A",,"R",134,"R",75,"R",66,"R",37,"R",490,"R",600,"R",490,"R",580,"R",20,"R",26,"R",20,"R",28,"R",18,"R",25
149514,1,2,1,1,5,3,5,1,3,"R",277,"R",194,"R",83,"R",238,"R",159,"R",79,"R",100,"R",68,"R",32,"R",100,"R",68,"R",32,"R",0,"R",0,"R",0,"R",37,"R",37,"R",36,"R",36,"R",450,"R",540,"R",460,"R",560,"R",19,"R",27,"R",18,"R",27,"R",18,"R",26
149639,1,5,5,5,1,1,5,1,3,"R",21,"R",7,"R",14,"R",21,"R",7,"R",14,"R",9,"R",4,"R",5,"R",9,"R",4,"R",5,"A",,"A",,"A",,"R",8,"R",89,"R",3,"R",33,"R",445,"R",570,"R",445,"R",590,"R",15,"R",20,"R",23,"R",24,"R",21,"R",22
149772,1,2,1,2,3,3,1,1,3,"R",7603,"R",2904,"R",4699,"R",5091,"R",1880,"R",3211,"R",1064,"R",404,"R",660,"R",1052,"R",398,"R",654,"R",12,"R",6,"R",6,"R",838,"R",79,"R",289,"R",27,"R",450,"R",550,"R",430,"R",540,"R",18,"R",24,"R",16,"R",24,"R",16,"R",24
149781,1,5,1,1,1,3,5,1,3,"R",1801,"R",776,"R",1025,"R",1566,"R",653,"R",913,"R",481,"R",212,"R",269,"R",481,"R",212,"R",269,"R",0,"R",0,"R",0,"R",318,"R",66,"R",242,"R",50,"R",610,"R",720,"R",600,"R",730,"R",26,"R",32,"R",26,"R",35,"R",24,"R",31
150066,1,5,1,3,5,3,5,1,3,"R",3905,"R",1470,"R",2366,"R",2597,"R",1010,"R",1587,"R",327,"R",160,"R",167,"R",324,"R",159,"R",165,"R",3,"R",1,"R",2,"R",234,"R",72,"R",123,"R",38,"R",470,"R",580,"R",480,"R",580,"R",18,"R",25,"R",18,"R",24,"R",18,"R",25
150136,1,3,5,1,2,3,2,2,3,"R",20167,"R",6945,"R",13222,"R",17555,"R",5798,"R",11757,"R",3567,"R",1306,"R",2261,"R",3552,"R",1299,"R",2253,"R",15,"R",7,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
150145,1,2,1,2,3,3,2,1,3,"R",1235,"R",405,"R",830,"R",1146,"R",381,"R",765,"R",275,"R",112,"R",163,"R",273,"R",111,"R",162,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
150163,1,5,1,1,2,2,5,1,3,"R",14592,"R",6164,"R",8428,"R",11045,"R",4712,"R",6333,"R",1104,"R",438,"R",666,"R",1102,"R",437,"R",665,"R",2,"R",1,"R",1,"R",773,"R",70,"R",662,"R",60,"R",580,"R",660,"R",570,"R",660,"R",25,"R",30,"R",24,"R",31,"R",24,"R",29
150400,1,5,1,2,1,3,5,1,3,"R",5481,"R",2487,"R",2994,"R",3754,"R",1610,"R",2144,"R",382,"R",195,"R",187,"R",382,"R",195,"R",187,"A",,"A",,"A",,"R",231,"R",60,"R",146,"R",38,"R",550,"R",650,"R",560,"R",710,"R",22,"R",29,"R",22,"R",31,"R",22,"R",27
150455,1,5,5,1,1,3,5,5,3,"R",2198,"R",1061,"R",1137,"R",1299,"R",560,"R",739,"R",147,"R",69,"R",78,"R",147,"R",69,"R",78,"A",,"A",,"A",,"R",78,"R",53,"R",38,"R",26,"R",560,"R",670,"R",550,"R",660,"R",24,"R",29,"R",23,"R",32,"R",24,"R",27
150534,1,5,1,2,5,5,5,1,3,"R",4709,"R",1743,"R",2966,"R",3028,"R",1124,"R",1904,"R",395,"R",160,"R",235,"R",395,"R",160,"R",235,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
150604,1,2,2,2,5,2,5,3,3,"R",2073,"R",951,"R",1122,"R",1577,"R",693,"R",884,"R",293,"R",158,"R",135,"R",293,"R",158,"R",135,"A",,"A",,"A",,"R",256,"R",87,"R",92,"R",31,"R",480,"R",580,"R",490,"R",570,"R",19,"R",25,"R",18,"R",24,"R",18,"R",24
150668,1,1,1,3,1,3,5,1,3,"R",984,"R",334,"R",650,"R",909,"R",308,"R",601,"R",200,"R",76,"R",124,"R",198,"R",76,"R",122,"R",2,"R",0,"R",2,"R",167,"R",84,"R",43,"R",22,"R",460,"R",600,"R",480,"R",575,"R",20,"R",28,"R",20,"R",29,"R",18,"R",27
150677,1,1,1,3,1,3,5,1,3,"R",3984,"R",1176,"R",2808,"R",2974,"R",818,"R",2156,"R",424,"R",164,"R",260,"R",424,"R",164,"R",260,"A",,"A",,"A",,"R",135,"R",32,"R",75,"R",18,"R",500,"R",620,"R",520,"R",610,"R",20,"R",26,"R",21,"R",29,"R",18,"R",26
150756,1,2,1,2,1,3,5,1,3,"R",2565,"R",1149,"R",1416,"R",1778,"R",800,"R",978,"R",270,"R",138,"R",132,"R",270,"R",138,"R",132,"R",0,"R",0,"R",0,"R",102,"R",38,"R",93,"R",34,"R",530,"R",620,"R",530,"R",610,"R",23,"R",29,"A",,"A",,"A",,"A",
150774,5,5,1,2,2,3,1,1,3,"R",644,"R",336,"R",308,"R",496,"R",257,"R",239,"R",199,"R",106,"R",93,"R",199,"R",106,"R",93,"R",0,"R",0,"R",0,"R",125,"R",63,"R",72,"R",36,"R",540,"R",680,"R",530,"R",700,"R",27,"R",33,"R",25,"R",35,"R",26,"R",31
150941,1,2,1,2,3,3,5,5,3,"R",1075,"R",354,"R",721,"R",835,"R",268,"R",567,"R",253,"R",82,"R",171,"R",231,"R",68,"R",163,"R",22,"R",14,"R",8,"R",181,"R",72,"R",86,"R",34,"R",480,"R",610,"R",490,"R",590,"R",18,"R",25,"R",17,"R",25,"R",17,"R",25
151102,1,2,1,1,2,2,1,2,3,"R",5540,"R",2320,"R",3220,"R",4586,"R",1931,"R",2655,"R",1388,"R",671,"R",717,"R",1331,"R",650,"R",681,"R",57,"R",21,"R",36,"R",1128,"R",81,"R",353,"R",25,"R",490,"R",600,"R",490,"R",580,"R",19,"R",25,"R",17,"R",24,"R",18,"R",26
151111,2,2,1,1,3,3,5,1,3,"R",16220,"R",6304,"R",9916,"R",12739,"R",4772,"R",7967,"R",3811,"R",1441,"R",2370,"R",3618,"R",1346,"R",2272,"R",193,"R",95,"R",98,"R",3318,"R",87,"R",1299,"R",34,"R",500,"R",600,"R",500,"R",590,"R",19,"R",25,"R",18,"R",25,"R",18,"R",26
151263,1,1,1,1,2,3,5,1,3,"R",7893,"R",3085,"R",4808,"R",6668,"R",2339,"R",4329,"R",943,"R",345,"R",598,"R",942,"R",345,"R",597,"R",1,"R",0,"R",1,"R",810,"R",86,"R",386,"R",41,"R",480,"R",590,"R",480,"R",580,"R",18,"R",25,"R",16,"R",24,"R",17,"R",25
151290,1,2,1,5,5,3,3,2,3,"R",3396,"R",1753,"R",1643,"R",2142,"R",1022,"R",1120,"C",456,"C",261,"C",195,"C",454,"C",260,"C",194,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
151306,2,2,1,2,3,1,1,1,3,"R",4158,"R",1321,"R",2837,"R",3903,"R",1212,"R",2691,"R",1286,"R",438,"R",848,"R",1259,"R",422,"R",837,"R",27,"R",16,"R",11,"R",1077,"R",86,"R",472,"R",38,"R",490,"R",590,"R",490,"R",580,"R",19,"R",25,"R",19,"R",25,"R",18,"R",26
151324,1,3,1,1,5,5,2,1,3,"R",13477,"R",4620,"R",8857,"R",12438,"R",4141,"R",8297,"R",1775,"R",1761,"R",14,"R",693,"R",684,"R",9,"R",1082,"R",1077,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
151333,2,2,1,1,3,3,2,1,3,"R",2319,"R",771,"R",1548,"R",1918,"R",626,"R",1292,"R",629,"R",227,"R",402,"R",613,"R",222,"R",391,"R",16,"R",5,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
151342,2,2,1,1,5,3,5,1,3,"R",2712,"R",890,"R",1822,"R",2356,"R",755,"R",1601,"R",805,"R",282,"R",523,"R",741,"R",256,"R",485,"R",64,"R",26,"R",38,"R",633,"R",79,"R",100,"R",12,"R",470,"R",580,"R",460,"R",560,"R",18,"R",23,"R",15,"R",22,"R",17,"R",23
151351,2,2,1,1,3,3,5,1,3,"R",44129,"R",20538,"R",23591,"R",35469,"R",16595,"R",18874,"R",7928,"R",3858,"R",4070,"R",7900,"R",3844,"R",4056,"R",28,"R",14,"R",14,"R",6105,"R",77,"R",4176,"R",53,"R",560,"R",670,"R",560,"R",680,"R",24,"R",31,"R",23,"R",33,"R",23,"R",30
151360,2,2,1,1,5,3,5,1,3,"R",2506,"R",750,"R",1756,"R",2047,"R",593,"R",1454,"R",663,"R",191,"R",472,"R",611,"R",181,"R",430,"R",52,"R",10,"R",42,"R",495,"R",75,"R",169,"R",26,"R",450,"R",550,"R",440,"R",540,"R",17,"R",23,"R",15,"R",22,"R",17,"R",24
151379,2,2,1,1,3,3,5,1,3,"R",2549,"R",829,"R",1720,"R",2177,"R",694,"R",1483,"R",800,"R",289,"R",511,"R",726,"R",246,"R",480,"R",74,"R",43,"R",31,"R",410,"R",51,"R",453,"R",57,"R",480,"R",590,"R",490,"R",560,"R",17,"R",23,"R",16,"R",23,"R",16,"R",23
