UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
178244,07,"R",230,"R",74,"R",156,"R",1,"R",1,"R",19,"R",2,"R",0,"R",192,"R",1,"R",2,"R",12,"R",0,"R",5,"R",169,"R",56,"R",0
178244,09,"R",12,"R",3,"R",9,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",7,"Z",0
178244,10,"R",30,"R",8,"R",22,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",27,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",15,"R",15,"Z",0
178244,12,"R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
178341,02,"R",116,"R",50,"R",66,"R",3,"R",3,"R",6,"R",9,"R",0,"R",89,"R",1,"R",1,"R",4,"R",0,"R",87,"R",22,"R",7,"R",0
178341,03,"R",167,"R",74,"R",93,"R",5,"R",3,"R",8,"R",17,"R",0,"R",120,"R",4,"R",3,"R",7,"R",0,"R",102,"R",53,"R",12,"R",0
178341,05,"R",991,"R",375,"R",616,"R",33,"R",23,"R",45,"R",62,"R",1,"R",748,"R",15,"R",21,"R",43,"R",0,"R",625,"R",297,"R",69,"R",0
178341,07,"R",78,"R",26,"R",52,"R",2,"R",1,"R",2,"R",4,"R",0,"R",63,"R",0,"R",0,"R",6,"R",0,"R",14,"R",39,"R",25,"R",0
178341,11,"R",2,"R",1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
178341,12,"R",82,"R",54,"R",28,"R",4,"R",0,"R",2,"R",14,"R",0,"R",57,"R",2,"R",1,"R",2,"R",0,"R",42,"R",31,"R",9,"R",0
178369,03,"R",3,"R",3,"R",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0
178369,05,"R",227,"R",114,"R",113,"R",1,"R",2,"R",25,"R",24,"R",0,"R",120,"R",14,"R",4,"R",37,"Z",0,"R",193,"R",32,"R",2,"Z",0
178369,07,"R",13,"R",1,"R",12,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",6,"Z",0,"Z",0,"R",4,"Z",0,"R",5,"R",8,"Z",0,"Z",0
178387,02,"R",12,"R",3,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",2,"Z",0,"Z",0,"Z",0,"R",7,"R",4,"R",1,"Z",0
178387,03,"R",31,"R",15,"R",16,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"R",26,"R",2,"Z",0,"Z",0,"Z",0,"R",22,"R",6,"R",3,"Z",0
178387,05,"R",684,"R",239,"R",445,"R",3,"R",4,"R",48,"R",9,"R",2,"R",547,"R",47,"R",11,"R",13,"Z",0,"R",445,"R",203,"R",36,"Z",0
178387,07,"R",87,"R",42,"R",45,"R",2,"R",5,"R",2,"R",3,"Z",0,"R",58,"R",4,"R",3,"R",10,"Z",0,"R",22,"R",48,"R",17,"Z",0
178387,10,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",2,"Z",0
178396,05,"R",5230,"R",2405,"R",2825,"R",12,"R",123,"R",355,"R",192,"R",2,"R",4116,"R",151,"R",37,"R",242,"R",0,"R",4692,"R",488,"R",50,"R",0
178396,07,"R",1552,"R",646,"R",906,"R",5,"R",37,"R",68,"R",62,"R",0,"R",1131,"R",51,"R",22,"R",176,"R",0,"R",419,"R",957,"R",176,"R",0
178396,09,"R",735,"R",315,"R",420,"R",0,"R",9,"R",22,"R",29,"R",0,"R",498,"R",6,"R",50,"R",121,"R",0,"R",33,"R",608,"R",94,"R",0
178396,10,"R",424,"R",176,"R",248,"R",0,"R",9,"R",31,"R",13,"R",0,"R",334,"R",9,"R",7,"R",21,"R",0,"R",173,"R",172,"R",79,"R",0
178396,12,"R",1370,"R",332,"R",1038,"R",4,"R",32,"R",118,"R",52,"R",1,"R",1085,"R",54,"R",9,"R",15,"R",0,"R",1302,"R",62,"R",6,"R",0
178402,02,"R",9,"R",7,"R",2,"R",0,"R",0,"R",3,"R",0,"R",0,"R",5,"R",0,"R",1,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0
178402,05,"R",1858,"R",799,"R",1059,"R",6,"R",181,"R",196,"R",166,"R",4,"R",1055,"R",75,"R",87,"R",88,"R",1,"R",1265,"R",514,"R",78,"R",0
178402,07,"R",888,"R",401,"R",487,"R",2,"R",35,"R",66,"R",28,"R",1,"R",472,"R",17,"R",45,"R",222,"R",0,"R",210,"R",587,"R",91,"R",0
178402,09,"R",615,"R",269,"R",346,"R",2,"R",81,"R",28,"R",25,"R",0,"R",397,"R",21,"R",30,"R",31,"R",0,"R",136,"R",429,"R",50,"R",0
178402,10,"R",77,"R",26,"R",51,"R",0,"R",7,"R",7,"R",1,"R",0,"R",46,"R",4,"R",3,"R",9,"R",0,"R",2,"R",51,"R",24,"R",0
178402,12,"R",15,"R",8,"R",7,"R",0,"R",0,"R",0,"R",6,"R",0,"R",7,"R",2,"R",0,"R",0,"R",0,"R",10,"R",5,"R",0,"R",0
178411,05,"R",1342,"R",970,"R",372,"R",7,"R",62,"R",33,"R",45,"R",0,"R",1089,"R",33,"R",28,"R",45,"R",0,"R",1163,"R",171,"R",8,"R",0
178411,07,"R",427,"R",329,"R",98,"R",2,"R",20,"R",18,"R",29,"R",1,"R",243,"R",17,"R",6,"R",91,"R",0,"R",48,"R",348,"R",31,"R",0
178411,09,"R",119,"R",95,"R",24,"R",0,"R",1,"R",1,"R",0,"R",0,"R",19,"R",1,"R",3,"R",94,"R",0,"R",3,"R",99,"R",17,"R",0
178411,10,"R",338,"R",273,"R",65,"R",3,"R",17,"R",16,"R",19,"R",0,"R",245,"R",13,"R",6,"R",19,"R",0,"R",19,"R",279,"R",40,"R",0
178411,12,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",4,"R",0,"R",1,"R",1,"R",0,"R",3,"R",1,"R",4,"R",0
178420,02,"R",51,"R",18,"R",33,"R",0,"R",2,"R",8,"R",1,"R",1,"R",31,"R",2,"R",5,"R",1,"R",0,"R",32,"R",15,"R",4,"R",0
178420,05,"R",1848,"R",823,"R",1025,"R",3,"R",114,"R",232,"R",57,"R",1,"R",1218,"R",63,"R",95,"R",65,"R",0,"R",892,"R",809,"R",147,"R",0
178420,07,"R",645,"R",215,"R",430,"R",4,"R",23,"R",74,"R",10,"R",0,"R",448,"R",17,"R",13,"R",56,"R",0,"R",93,"R",452,"R",100,"R",0
178420,09,"R",176,"R",54,"R",122,"R",2,"R",9,"R",22,"R",4,"R",0,"R",121,"R",2,"R",5,"R",11,"R",0,"R",2,"R",109,"R",65,"R",0
178420,10,"R",115,"R",34,"R",81,"R",0,"R",5,"R",22,"R",4,"R",0,"R",74,"R",3,"R",1,"R",6,"R",0,"R",10,"R",67,"R",38,"R",0
178448,02,"R",98,"R",30,"R",68,"R",0,"R",1,"R",7,"R",0,"R",0,"R",85,"R",3,"R",2,"R",0,"R",0,"R",55,"R",34,"R",9,"R",0
178448,03,"R",702,"R",261,"R",441,"R",2,"R",11,"R",50,"R",16,"R",0,"R",579,"R",23,"R",19,"R",2,"R",1,"R",501,"R",157,"R",43,"R",0
178448,12,"R",4,"R",0,"R",4,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",1,"R",0
178518,07,"R",29,"R",20,"R",9,"R",0,"R",0,"R",1,"R",3,"R",0,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",10,"R",0
178518,09,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
178518,10,"R",6,"R",5,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
178527,02,"R",11,"Z",0,"R",11,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",4,"R",5,"R",1,"R",1,"Z",0
178527,12,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"Z",0
178615,05,"R",1102,"R",415,"R",687,"R",6,"R",38,"R",44,"R",26,"R",1,"R",863,"R",30,"R",8,"R",86,"R",0,"R",1061,"R",38,"R",3,"R",0
178615,07,"R",164,"R",46,"R",118,"R",0,"R",4,"R",1,"R",4,"R",0,"R",150,"R",1,"R",0,"R",4,"R",0,"R",140,"R",24,"R",0,"R",0
178615,10,"R",9,"R",5,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",1,"R",0,"R",1,"R",5,"R",3,"R",0
178624,02,"R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
178624,05,"R",1130,"R",469,"R",661,"R",2,"R",13,"R",37,"R",36,"R",1,"R",962,"R",30,"R",10,"R",39,"Z",0,"R",1047,"R",71,"R",12,"Z",0
178624,07,"R",753,"R",288,"R",465,"R",2,"R",3,"R",14,"R",12,"R",1,"R",490,"R",7,"R",11,"R",213,"Z",0,"R",279,"R",371,"R",103,"Z",0
178624,10,"R",28,"R",10,"R",18,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",3,"Z",0,"Z",0,"R",2,"R",22,"R",4,"Z",0
178679,03,"R",30,"R",15,"R",15,"R",0,"R",0,"R",1,"R",1,"R",0,"R",24,"R",0,"R",2,"R",2,"Z",0,"R",26,"R",2,"R",2,"Z",0
178679,05,"R",109,"R",55,"R",54,"R",2,"R",0,"R",1,"R",7,"R",0,"R",90,"R",6,"R",2,"R",1,"Z",0,"R",80,"R",24,"R",5,"Z",0
178697,05,"R",355,"R",140,"R",215,"R",2,"R",3,"R",1,"R",8,"R",1,"R",318,"R",9,"R",4,"R",9,"R",0,"R",342,"R",10,"R",3,"R",0
178721,03,"R",174,"R",97,"R",77,"Z",0,"R",4,"R",39,"R",35,"R",3,"R",70,"R",13,"R",10,"Z",0,"Z",0,"R",33,"R",101,"R",40,"Z",0
178721,05,"R",1737,"R",958,"R",779,"R",7,"R",46,"R",277,"R",317,"R",12,"R",805,"R",122,"R",122,"R",29,"Z",0,"R",230,"R",955,"R",550,"R",2
178721,07,"R",595,"R",238,"R",357,"R",1,"R",15,"R",119,"R",78,"R",2,"R",308,"R",30,"R",19,"R",23,"Z",0,"R",23,"R",359,"R",212,"R",1
178721,10,"R",70,"R",28,"R",42,"Z",0,"R",1,"R",12,"R",11,"Z",0,"R",29,"R",11,"R",4,"R",2,"Z",0,"R",6,"R",29,"R",34,"R",1
178721,12,"R",79,"R",46,"R",33,"R",1,"R",2,"R",17,"R",23,"R",2,"R",26,"R",7,"R",1,"Z",0,"Z",0,"R",8,"R",51,"R",20,"Z",0
178767,03,"R",10,"R",1,"R",9,"Z",0,"Z",0,"R",7,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",8,"R",1,"Z",0
178767,05,"R",17,"R",3,"R",14,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"R",6,"R",1,"Z",0,"Z",0,"R",0,"R",10,"R",7,"R",0,"Z",0
178828,02,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0
178891,02,"R",73,"R",70,"R",3,"R",1,"R",0,"R",4,"R",1,"R",2,"R",48,"R",2,"R",15,"R",0,"R",0,"R",45,"R",24,"R",4,"R",0
178891,03,"R",396,"R",369,"R",27,"R",0,"R",11,"R",39,"R",3,"R",1,"R",302,"R",2,"R",37,"R",1,"R",0,"R",288,"R",102,"R",6,"R",0
178891,05,"R",21,"R",21,"R",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",0,"R",6,"R",10,"R",5,"Z",0
178891,12,"R",244,"R",222,"R",22,"R",0,"R",2,"R",44,"R",4,"R",1,"R",151,"R",1,"R",40,"R",1,"R",0,"R",45,"R",156,"R",43,"Z",0
178989,05,"R",117,"R",15,"R",102,"R",1,"R",2,"R",4,"R",0,"R",1,"R",101,"R",3,"R",5,"R",0,"R",0,"R",62,"R",44,"R",11,"R",0
178989,07,"R",34,"R",9,"R",25,"R",0,"R",1,"R",3,"R",0,"R",0,"R",26,"R",1,"R",3,"R",0,"R",0,"R",1,"R",22,"R",11,"R",0
178989,10,"R",2,"R",1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
179043,03,"R",30,"R",1,"R",29,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"R",20,"Z",0,"R",3,"Z",0,"R",0,"R",11,"R",13,"R",6,"R",0
179043,05,"R",606,"R",183,"R",423,"R",3,"R",18,"R",27,"R",28,"R",0,"R",468,"R",19,"R",40,"R",3,"R",0,"R",448,"R",127,"R",31,"R",0
179043,07,"R",321,"R",128,"R",193,"R",1,"R",18,"R",21,"R",10,"R",1,"R",224,"R",6,"R",33,"R",7,"R",0,"R",61,"R",201,"R",59,"R",0
179043,09,"R",45,"R",22,"R",23,"R",1,"R",0,"R",0,"R",0,"R",4,"R",33,"R",5,"R",2,"R",0,"R",0,"R",6,"R",39,"R",0,"R",0
179043,10,"R",18,"R",8,"R",10,"R",0,"R",4,"R",1,"R",0,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",2,"R",10,"R",6,"R",0
179043,12,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0
179052,02,"R",69,"R",22,"R",47,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",63,"Z",0,"Z",0,"Z",0,"R",0,"R",47,"R",19,"R",3,"R",0
179159,02,"R",18,"R",7,"R",11,"R",0,"R",0,"R",2,"R",1,"R",0,"R",13,"R",0,"R",0,"R",2,"R",0,"R",5,"R",5,"R",8,"R",0
179159,05,"R",1614,"R",626,"R",988,"R",0,"R",162,"R",79,"R",77,"R",0,"R",1156,"R",54,"R",13,"R",73,"R",0,"R",1417,"R",139,"R",58,"R",0
179159,07,"R",884,"R",289,"R",595,"R",0,"R",47,"R",48,"R",40,"R",0,"R",603,"R",21,"R",10,"R",115,"R",0,"R",297,"R",491,"R",96,"R",0
179159,09,"R",565,"R",261,"R",304,"R",3,"R",68,"R",42,"R",23,"R",0,"R",375,"R",12,"R",6,"R",36,"R",0,"R",114,"R",407,"R",44,"R",0
179159,10,"R",62,"R",21,"R",41,"R",0,"R",5,"R",4,"R",2,"R",0,"R",43,"R",5,"R",1,"R",2,"R",0,"R",2,"R",45,"R",15,"R",0
179159,12,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
179195,02,"R",13,"R",0,"R",13,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",6,"R",2,"Z",0
179195,12,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
179229,02,"R",12,"R",6,"R",6,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",6,"Z",0,"Z",0
179229,11,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
179229,12,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0
179256,03,"R",4,"R",1,"R",3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0
179256,05,"R",15,"R",9,"R",6,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"R",9,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",7,"Z",0
179265,05,"R",125,"R",42,"R",83,"R",0,"R",19,"R",8,"R",3,"R",0,"R",83,"R",4,"R",1,"R",7,"R",0,"R",109,"R",16,"R",0,"R",0
179265,09,"R",111,"R",49,"R",62,"R",1,"R",28,"R",18,"R",2,"R",0,"R",55,"R",3,"R",1,"R",3,"R",0,"R",13,"R",97,"R",1,"R",0
179308,02,"R",228,"R",86,"R",142,"R",1,"R",9,"R",52,"R",4,"Z",0,"R",151,"R",8,"R",2,"R",1,"R",0,"R",66,"R",101,"R",61,"R",0
179308,03,"R",1954,"R",730,"R",1224,"R",5,"R",73,"R",435,"R",63,"R",0,"R",1239,"R",89,"R",25,"R",25,"R",10,"R",1111,"R",644,"R",189,"R",0
179308,12,"R",222,"R",121,"R",101,"R",0,"R",10,"R",56,"R",8,"R",0,"R",133,"R",10,"R",3,"R",2,"R",0,"R",62,"R",107,"R",53,"R",0
179317,07,"R",16,"R",9,"R",7,"R",1,"R",0,"R",2,"R",2,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",10,"R",0
179317,09,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",0
179326,03,"R",171,"R",31,"R",140,"R",1,"R",2,"R",6,"R",3,"R",0,"R",148,"R",0,"R",11,"R",0,"R",0,"R",75,"R",79,"R",17,"R",0
179326,05,"R",309,"R",106,"R",203,"R",2,"R",4,"R",12,"R",13,"R",0,"R",258,"R",2,"R",10,"R",8,"R",0,"R",228,"R",66,"R",15,"R",0
179326,07,"R",155,"R",56,"R",99,"R",0,"R",1,"R",3,"R",3,"R",0,"R",133,"R",2,"R",11,"R",2,"R",0,"R",11,"R",107,"R",37,"R",0
179326,09,"R",88,"R",47,"R",41,"R",0,"R",2,"R",6,"R",1,"R",0,"R",74,"R",0,"R",5,"R",0,"R",0,"R",3,"R",75,"R",10,"R",0
179326,10,"R",18,"R",8,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",0,"R",2,"R",0,"R",0,"R",0,"R",9,"R",9,"R",0
179344,02,"R",7,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"R",5,"Z",0
179344,03,"R",259,"R",79,"R",180,"R",1,"R",2,"R",13,"R",2,"Z",0,"R",227,"R",10,"R",4,"Z",0,"R",1,"R",188,"R",53,"R",17,"Z",0
179344,12,"R",16,"R",10,"R",6,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",2,"Z",0,"R",0,"R",5,"R",7,"R",4,"Z",0
179511,02,"R",91,"R",1,"R",90,"R",1,"Z",0,"R",80,"R",1,"Z",0,"R",6,"Z",0,"R",3,"Z",0,"R",0,"R",47,"R",40,"R",4,"R",0
179511,03,"R",20,"R",2,"R",18,"Z",0,"Z",0,"R",19,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",15,"R",4,"R",0
179539,02,"R",114,"R",25,"R",89,"R",0,"R",2,"R",1,"R",7,"R",0,"R",100,"R",4,"R",0,"R",0,"R",0,"R",58,"R",37,"R",19,"R",0
179539,03,"R",612,"R",176,"R",436,"R",7,"R",4,"R",21,"R",30,"R",1,"R",523,"R",24,"R",0,"R",2,"R",0,"R",423,"R",153,"R",36,"R",0
179539,12,"R",39,"R",31,"R",8,"R",0,"R",0,"R",1,"R",1,"R",0,"R",36,"R",0,"R",1,"R",0,"R",0,"R",25,"R",10,"R",4,"R",0
179548,03,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0
179548,05,"R",106,"Z",0,"R",106,"Z",0,"R",2,"R",16,"R",8,"Z",0,"R",70,"R",9,"R",1,"Z",0,"Z",0,"R",79,"R",16,"R",11,"Z",0
179548,07,"R",61,"R",17,"R",44,"Z",0,"R",1,"R",8,"R",2,"Z",0,"R",47,"R",2,"R",1,"Z",0,"Z",0,"R",4,"R",46,"R",11,"Z",0
179557,03,"R",9,"R",3,"R",6,"R",0,"R",0,"R",3,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",1,"R",0
179557,05,"R",1795,"R",728,"R",1067,"R",3,"R",24,"R",143,"R",33,"R",1,"R",1462,"R",18,"R",12,"R",99,"R",0,"R",1398,"R",332,"R",65,"R",0
179557,07,"R",446,"R",158,"R",288,"R",1,"R",7,"R",18,"R",3,"R",1,"R",294,"R",0,"R",4,"R",118,"R",0,"R",113,"R",280,"R",53,"R",0
179557,10,"R",49,"R",12,"R",37,"R",1,"R",0,"R",2,"R",0,"R",0,"R",45,"R",1,"R",0,"R",0,"R",0,"R",1,"R",36,"R",12,"R",0
179557,12,"R",16,"R",1,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0,"R",0
179566,05,"R",3563,"R",1406,"R",2157,"R",18,"R",55,"R",151,"R",126,"Z",0,"R",2925,"R",94,"R",22,"R",172,"Z",0,"R",2733,"R",717,"R",113,"Z",0
179566,07,"R",1138,"R",454,"R",684,"R",2,"R",23,"R",25,"R",31,"R",1,"R",794,"R",25,"R",28,"R",209,"Z",0,"R",258,"R",726,"R",154,"Z",0
179566,09,"R",121,"R",41,"R",80,"R",2,"R",4,"R",9,"R",2,"R",1,"R",97,"R",1,"R",3,"R",2,"Z",0,"R",1,"R",92,"R",28,"Z",0
179566,10,"R",411,"R",145,"R",266,"Z",0,"R",7,"R",9,"R",8,"Z",0,"R",258,"R",7,"R",6,"R",116,"Z",0,"R",82,"R",231,"R",98,"Z",0
179566,12,"R",193,"R",74,"R",119,"R",1,"R",3,"R",5,"R",3,"Z",0,"R",147,"R",9,"R",1,"R",24,"Z",0,"R",154,"R",33,"R",6,"Z",0
179645,02,"R",293,"R",85,"R",208,"R",1,"R",4,"R",26,"R",4,"R",3,"R",237,"Z",0,"R",18,"Z",0,"R",0,"R",189,"R",79,"R",25,"R",0
179645,03,"R",501,"R",137,"R",364,"R",3,"R",4,"R",41,"R",7,"R",3,"R",411,"R",0,"R",30,"R",2,"R",0,"R",283,"R",164,"R",54,"R",0
179645,12,"R",95,"R",30,"R",65,"R",0,"R",1,"R",9,"R",0,"R",0,"R",78,"R",0,"R",5,"R",2,"R",0,"R",45,"R",33,"R",17,"R",0
179715,02,"R",84,"R",7,"R",77,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",80,"R",1,"Z",0,"R",1,"R",0,"R",35,"R",41,"R",8,"Z",0
179715,03,"R",374,"R",120,"R",254,"Z",0,"R",1,"R",9,"R",17,"Z",0,"R",332,"R",10,"Z",0,"R",5,"Z",0,"R",238,"R",103,"R",33,"Z",0
179715,12,"R",41,"R",28,"R",13,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",40,"Z",0,"Z",0,"Z",0,"R",0,"R",35,"R",4,"R",2,"R",0
179812,07,"R",136,"R",72,"R",64,"R",0,"R",39,"R",7,"R",6,"R",0,"R",71,"R",6,"R",5,"R",2,"R",0,"R",44,"R",91,"R",1,"R",0
179812,09,"R",267,"R",167,"R",100,"R",1,"R",56,"R",2,"R",5,"R",0,"R",162,"R",14,"R",15,"R",12,"R",0,"R",2,"R",261,"R",4,"R",0
179867,02,"R",12,"R",9,"R",3,"R",0,"R",2,"R",0,"R",2,"R",0,"R",6,"R",0,"R",0,"R",2,"R",0,"R",11,"R",1,"R",0,"R",0
179867,03,"R",18,"R",8,"R",10,"R",0,"R",0,"R",6,"R",2,"R",0,"R",8,"R",0,"R",2,"R",0,"R",0,"R",0,"R",10,"R",8,"R",0
179867,05,"R",1892,"R",924,"R",968,"R",1,"R",309,"R",174,"R",165,"R",0,"R",943,"R",82,"R",38,"R",180,"R",0,"R",1812,"R",65,"R",15,"R",0
179867,07,"R",2399,"R",1080,"R",1319,"R",8,"R",125,"R",152,"R",84,"R",2,"R",713,"R",31,"R",74,"R",1210,"R",0,"R",978,"R",1194,"R",227,"R",0
179867,09,"R",792,"R",391,"R",401,"R",6,"R",72,"R",42,"R",35,"R",0,"R",424,"R",12,"R",61,"R",140,"R",0,"R",53,"R",725,"R",14,"R",0
179867,10,"R",206,"R",87,"R",119,"R",2,"R",21,"R",22,"R",15,"R",0,"R",81,"R",5,"R",18,"R",42,"R",0,"R",53,"R",147,"R",6,"R",0
179867,12,"R",24,"R",4,"R",20,"R",0,"R",1,"R",3,"R",0,"R",0,"R",17,"R",2,"R",1,"R",0,"R",0,"R",4,"R",8,"R",12,"R",0
179894,05,"R",643,"R",272,"R",371,"R",2,"R",15,"R",82,"R",36,"R",0,"R",434,"R",21,"R",31,"R",22,"R",0,"R",407,"R",170,"R",66,"R",0
179894,07,"R",3002,"R",1413,"R",1589,"R",8,"R",90,"R",1021,"R",260,"R",6,"R",1294,"R",78,"R",124,"R",121,"R",0,"R",82,"R",1641,"R",1279,"Z",0
179894,09,"R",26,"R",7,"R",19,"R",0,"R",2,"R",2,"R",1,"R",0,"R",20,"R",1,"R",0,"R",0,"R",0,"R",0,"R",18,"R",8,"R",0
179894,10,"R",304,"R",167,"R",137,"R",2,"R",8,"R",111,"R",35,"R",0,"R",100,"R",9,"R",12,"R",27,"R",0,"R",15,"R",122,"R",167,"R",0
179894,12,"R",33,"R",8,"R",25,"R",0,"R",1,"R",5,"R",1,"R",0,"R",22,"R",3,"R",1,"R",0,"R",0,"R",18,"R",12,"R",3,"R",0
179946,05,"R",171,"R",91,"R",80,"R",1,"R",3,"R",4,"R",10,"R",0,"R",133,"R",0,"R",7,"R",13,"R",0,"R",157,"R",10,"R",4,"R",0
179955,05,"R",227,"R",80,"R",147,"R",1,"R",6,"R",10,"R",20,"R",1,"R",175,"R",4,"R",4,"R",6,"R",0,"R",179,"R",43,"R",5,"Z",0
