UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
152381,1,3,1,3,5,3,1,1,3,"R",638,"R",108,"R",530,"R",460,"R",77,"R",383,"R",168,"R",32,"R",136,"R",163,"R",32,"R",131,"R",5,"R",0,"R",5,"R",36,"R",21,"R",133,"R",79,"R",470,"R",570,"R",450,"R",540,"R",16,"R",23,"R",15,"R",23,"R",16,"R",22
152390,1,1,1,2,1,3,1,1,3,"R",1862,"R",0,"R",1862,"R",1525,"A",,"R",1525,"R",403,"A",,"R",403,"R",403,"A",,"R",403,"A",,"A",,"A",,"R",263,"R",65,"R",233,"R",58,"R",540,"R",650,"R",510,"R",610,"R",22,"R",28,"R",22,"R",30,"R",20,"R",27
152497,5,3,1,2,3,1,1,1,3,"R",23,"R",0,"R",23,"R",23,"A",,"R",23,"R",14,"A",,"R",14,"R",14,"A",,"R",14,"R",0,"A",,"R",0,"R",13,"R",93,"R",4,"R",29,"N",410,"N",500,"N",400,"N",510,"N",15,"N",20,"N",13,"N",20,"N",16,"N",22
152530,1,2,1,1,1,3,1,1,3,"R",2165,"R",1007,"R",1158,"R",1681,"R",748,"R",933,"R",532,"R",263,"R",269,"R",532,"R",263,"R",269,"R",0,"Z",0,"Z",0,"R",363,"R",68,"R",310,"R",59,"R",540,"R",660,"R",540,"R",640,"R",22,"R",29,"R",22,"R",31,"R",20,"R",27
152567,1,5,1,2,2,3,1,2,3,"R",3993,"R",2345,"R",1648,"R",2931,"R",1757,"R",1174,"R",641,"R",426,"R",215,"R",641,"R",426,"R",215,"R",0,"R",0,"R",0,"R",416,"R",66,"R",214,"R",34,"R",500,"R",610,"R",510,"R",620,"R",21,"R",27,"R",20,"R",26,"R",22,"R",27
152600,2,2,1,2,2,2,1,1,3,"R",7062,"R",3222,"R",3840,"R",6307,"R",2839,"R",3468,"R",756,"R",331,"R",425,"R",756,"R",331,"R",425,"R",0,"R",0,"R",0,"R",549,"R",73,"R",412,"R",54,"R",540,"R",630,"R",530,"R",640,"R",23,"R",29,"R",22,"R",29,"R",22,"R",28
152673,1,2,1,1,5,3,1,1,3,"R",1336,"R",1334,"R",2,"R",868,"R",868,"R",0,"R",274,"R",274,"A",,"R",274,"R",274,"A",,"A",,"A",,"A",,"R",231,"R",84,"R",153,"R",56,"R",550,"R",650,"R",550,"R",680,"R",23,"R",28,"R",21,"R",27,"R",23,"R",28
152798,3,3,3,3,1,3,3,3,3,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153001,1,5,1,2,3,3,1,1,3,"R",2055,"R",1158,"R",897,"R",1174,"R",738,"R",436,"R",201,"R",105,"R",96,"R",201,"R",105,"R",96,"R",0,"R",0,"R",0,"R",29,"R",14,"R",176,"R",88,"R",450,"R",580,"R",470,"R",560,"R",19,"R",24,"R",18,"R",24,"R",18,"R",25
153108,1,2,1,1,3,3,1,1,3,"R",2772,"R",1262,"R",1510,"R",1940,"R",868,"R",1072,"R",278,"R",132,"R",146,"R",278,"R",132,"R",146,"A",,"A",,"A",,"R",31,"R",11,"R",247,"R",89,"R",505,"R",585,"R",410,"R",590,"R",20,"R",27,"R",20,"R",26,"R",20,"R",26
153126,1,2,1,2,3,3,1,2,3,"R",1301,"R",672,"R",629,"R",1073,"R",545,"R",528,"R",197,"R",92,"R",105,"R",196,"R",91,"R",105,"R",1,"R",1,"R",0,"R",78,"R",40,"R",132,"R",68,"R",460,"R",548,"R",470,"R",548,"R",19,"R",23,"R",16,"R",23,"R",17,"R",25
153144,1,2,1,2,3,3,1,1,3,"R",7795,"R",2906,"R",4889,"R",5217,"R",1914,"R",3303,"R",393,"R",165,"R",228,"R",393,"R",165,"R",228,"A",,"A",,"A",,"R",118,"R",31,"R",309,"R",81,"R",548,"R",670,"R",530,"R",630,"R",22,"R",28,"R",21,"R",28,"R",21,"R",27
153162,1,5,5,2,5,3,5,5,3,"R",2532,"R",1289,"R",1243,"R",1545,"R",748,"R",797,"R",296,"R",162,"R",134,"R",296,"R",162,"R",134,"A",,"A",,"A",,"R",112,"R",43,"R",175,"R",67,"R",540,"R",670,"R",540,"R",650,"R",23,"R",30,"R",21,"R",28,"R",22,"R",31
153241,1,2,1,3,1,3,2,2,3,"R",7,"R",3,"R",4,"R",7,"R",3,"R",4,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153250,1,2,1,1,3,3,1,1,3,"R",1386,"R",908,"R",478,"R",1014,"R",637,"R",377,"R",328,"R",181,"R",147,"R",328,"R",181,"R",147,"A",,"A",,"A",,"R",54,"R",15,"R",308,"R",83,"R",530,"R",690,"R",530,"R",670,"R",22,"R",28,"R",21,"R",29,"R",21,"R",27
153269,1,3,5,2,2,3,1,1,3,"R",6886,"R",2943,"R",3943,"R",4659,"R",1928,"R",2731,"R",750,"R",295,"R",455,"R",749,"R",294,"R",455,"R",1,"R",1,"Z",0,"R",146,"R",19,"R",579,"R",77,"R",580,"R",680,"R",560,"R",680,"R",24,"R",30,"R",23,"R",31,"R",23,"R",28
153278,1,5,1,2,1,3,1,1,3,"R",2666,"R",1445,"R",1221,"R",1947,"R",1052,"R",895,"R",523,"R",304,"R",219,"R",522,"R",304,"R",218,"R",1,"R",0,"R",1,"R",242,"R",46,"R",340,"R",65,"R",420,"R",570,"R",430,"R",530,"R",16,"R",22,"R",15,"R",21,"R",16,"R",23
153302,1,3,1,3,1,3,1,1,3,"R",118,"R",45,"R",73,"R",112,"R",43,"R",69,"R",47,"R",16,"R",31,"R",47,"R",16,"R",31,"R",0,"R",0,"R",0,"R",12,"R",26,"R",36,"R",77,"R",490,"R",670,"R",460,"R",620,"R",19,"R",25,"R",20,"R",25,"R",17,"R",24
153320,1,2,1,2,1,3,5,5,3,"R",175,"R",84,"R",91,"R",109,"R",42,"R",67,"R",80,"R",34,"R",46,"R",77,"R",31,"R",46,"R",3,"R",3,"R",0,"R",16,"R",21,"R",62,"R",82,"R",480,"R",640,"R",470,"R",620,"R",18,"R",25,"R",18,"R",27,"R",16,"R",23
153366,1,1,1,2,3,3,1,5,3,"R",3004,"R",1445,"R",1559,"R",1744,"R",775,"R",969,"R",267,"R",126,"R",141,"R",267,"R",126,"R",141,"R",0,"R",0,"R",0,"R",69,"R",26,"R",195,"R",73,"R",470,"R",550,"R",480,"R",560,"R",18,"R",23,"R",17,"R",23,"R",16,"R",22
153375,1,2,2,2,3,3,1,1,3,"R",1597,"R",700,"R",897,"R",1469,"R",635,"R",834,"R",329,"R",168,"R",161,"R",328,"R",167,"R",161,"R",1,"R",1,"R",0,"R",34,"R",10,"R",301,"R",92,"R",460,"R",550,"R",460,"R",560,"R",18,"R",23,"R",16,"R",23,"R",17,"R",23
153384,2,2,1,2,1,3,1,1,3,"R",7349,"R",3454,"R",3895,"R",1792,"R",790,"R",1002,"R",463,"R",199,"R",264,"R",463,"R",199,"R",264,"A",,"A",,"A",,"R",223,"R",48,"R",240,"R",52,"R",670,"R",745,"R",700,"R",785,"R",30,"R",34,"R",32,"R",35,"R",28,"R",33
153603,1,1,1,1,3,3,1,1,3,"R",18855,"R",10217,"R",8638,"R",17082,"R",9247,"R",7835,"R",6047,"R",3457,"R",2590,"R",6034,"R",3450,"R",2584,"R",13,"R",7,"R",6,"R",1141,"R",19,"R",5184,"R",86,"R",548,"R",682,"R",544,"R",652,"R",22,"R",28,"R",21,"R",28,"R",22,"R",28
153621,1,2,1,2,2,3,1,1,3,"R",3740,"R",1470,"R",2270,"R",2170,"R",863,"R",1307,"R",170,"R",85,"R",85,"R",170,"R",85,"R",85,"R",0,"R",0,"R",0,"R",60,"R",35,"R",72,"R",42,"R",460,"R",540,"R",468,"R",520,"R",19,"R",23,"R",17,"R",22,"R",17,"R",24
153658,1,2,1,1,3,3,1,1,3,"R",26706,"R",12345,"R",14361,"R",22077,"R",9838,"R",12239,"R",4806,"R",2052,"R",2754,"R",4726,"R",2016,"R",2710,"R",80,"R",36,"R",44,"R",1253,"R",26,"R",4307,"R",90,"R",560,"R",660,"R",560,"R",670,"R",23,"R",28,"R",22,"R",29,"R",22,"R",28
153825,1,3,1,2,3,3,1,1,3,"R",1312,"R",778,"R",534,"R",1216,"R",717,"R",499,"R",362,"R",221,"R",141,"R",360,"R",220,"R",140,"R",2,"R",1,"R",1,"R",98,"R",27,"R",294,"R",81,"R",490,"R",580,"R",508,"R",603,"R",19,"R",25,"R",19,"R",24,"R",18,"R",26
153834,1,1,1,2,1,3,1,1,3,"R",4422,"R",1922,"R",2500,"R",2767,"R",1150,"R",1617,"R",554,"R",220,"R",334,"R",554,"R",220,"R",334,"R",0,"R",0,"R",0,"R",113,"R",20,"R",457,"R",83,"R",510,"R",660,"R",540,"R",650,"R",23,"R",29,"R",22,"R",30,"R",22,"R",28
153861,1,3,1,3,1,3,3,1,3,"R",34,"R",10,"R",24,"R",34,"R",10,"R",24,"R",18,"R",7,"R",11,"R",18,"R",7,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153977,1,3,1,3,3,3,5,1,3,"R",101,"R",11,"R",90,"R",96,"R",11,"R",85,"R",41,"R",5,"R",36,"R",32,"R",5,"R",27,"R",9,"R",0,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154004,1,1,1,2,3,2,1,1,3,"R",4385,"R",1864,"R",2521,"R",2525,"R",1087,"R",1438,"R",345,"R",187,"R",158,"R",0,"R",0,"R",0,"R",345,"R",187,"R",158,"Z",0,"Z",0,"R",345,"R",100,"A",,"A",,"A",,"A",,"R",20,"R",25,"R",18,"R",24,"R",18,"R",25
154013,1,2,1,2,2,3,1,1,3,"R",1409,"R",442,"R",967,"R",885,"R",254,"R",631,"R",240,"R",69,"R",171,"R",239,"R",69,"R",170,"R",1,"R",0,"R",1,"R",0,"R",0,"R",233,"R",98,"A",,"A",,"A",,"A",,"R",19,"R",25,"R",18,"R",24,"R",18,"R",24
154095,1,1,1,1,3,3,1,1,3,"R",5217,"R",2127,"R",3090,"R",4212,"R",1664,"R",2548,"R",1661,"R",601,"R",1060,"R",1653,"R",600,"R",1053,"R",8,"R",1,"R",7,"R",36,"R",2,"R",1495,"R",90,"R",480,"R",631,"R",500,"R",610,"R",21,"R",26,"R",20,"R",25,"R",19,"R",26
154101,2,2,1,2,2,3,1,1,3,"R",1316,"R",775,"R",541,"R",940,"R",513,"R",427,"R",271,"R",144,"R",127,"R",271,"R",144,"R",127,"A",,"A",,"A",,"R",49,"R",18,"R",246,"R",91,"R",530,"R",610,"R",520,"R",640,"R",21,"R",27,"R",20,"R",27,"R",20,"R",27
154235,1,2,1,2,3,3,1,1,3,"R",5234,"R",2207,"R",3025,"R",3281,"R",1355,"R",1925,"R",506,"R",240,"R",266,"R",505,"R",240,"R",265,"R",1,"R",0,"R",1,"R",243,"R",48,"R",373,"R",74,"R",510,"R",600,"R",510,"R",590,"R",20,"R",26,"R",20,"R",26,"R",19,"R",26
154262,1,3,1,3,3,3,2,1,3,"R",15,"R",0,"R",15,"R",15,"A",,"R",15,"R",10,"A",,"R",10,"R",8,"A",,"R",8,"R",2,"A",,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154350,1,2,1,1,5,3,1,1,3,"R",1401,"R",751,"R",650,"R",1180,"R",617,"R",563,"R",360,"R",178,"R",182,"R",360,"R",178,"R",182,"R",0,"R",0,"R",0,"R",26,"R",7,"R",337,"R",94,"R",530,"R",640,"R",520,"R",610,"R",20,"R",25,"R",18,"R",25,"R",19,"R",25
154493,1,5,1,3,3,3,1,1,3,"R",1791,"R",962,"R",829,"R",904,"R",522,"R",382,"R",173,"R",107,"R",66,"R",173,"R",107,"R",66,"R",0,"R",0,"R",0,"R",32,"R",18,"R",140,"R",81,"R",465,"R",570,"R",470,"R",600,"R",18,"R",23,"R",16,"R",22,"R",17,"R",24
154518,1,5,1,2,2,3,1,1,3,"R",1071,"R",739,"R",332,"R",808,"R",539,"R",269,"R",253,"R",149,"R",104,"R",246,"R",143,"R",103,"R",7,"R",6,"R",1,"R",61,"R",37,"R",102,"R",63,"R",460,"R",560,"R",460,"R",550,"R",17,"R",22,"R",15,"R",22,"R",16,"R",20
154527,1,1,1,1,1,5,1,1,3,"R",4298,"R",1979,"R",2319,"R",3254,"R",1414,"R",1840,"R",469,"R",225,"R",244,"R",469,"R",225,"R",244,"A",,"A",,"A",,"R",50,"R",11,"R",408,"R",89,"R",510,"R",570,"R",510,"R",590,"R",20,"R",26,"R",19,"R",25,"R",19,"R",26
154590,1,2,1,2,2,3,5,1,3,"R",1508,"R",974,"R",534,"R",833,"R",551,"R",282,"R",281,"R",206,"R",75,"R",281,"R",206,"R",75,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
154688,1,2,1,2,3,3,1,1,3,"R",810,"R",350,"R",457,"R",710,"R",293,"R",414,"R",247,"R",124,"R",123,"R",244,"R",121,"R",123,"R",3,"R",3,"R",0,"R",26,"R",11,"R",219,"R",89,"R",445,"R",585,"R",485,"R",590,"R",20,"R",25,"R",19,"R",25,"R",19,"R",26
154712,1,2,1,2,1,2,1,2,3,"R",2444,"R",1119,"R",1325,"R",2269,"R",983,"R",1286,"R",570,"R",296,"R",274,"R",570,"R",296,"R",274,"R",0,"R",0,"R",0,"R",167,"R",29,"R",451,"R",79,"R",530,"R",650,"R",520,"R",630,"R",21,"R",28,"R",21,"R",30,"R",20,"R",27
154721,1,3,1,2,2,3,1,1,3,"R",1343,"R",747,"R",596,"R",910,"R",507,"R",403,"R",291,"R",142,"R",149,"R",291,"R",142,"R",149,"R",0,"R",0,"R",0,"R",98,"R",34,"R",193,"R",66,"R",440,"R",520,"R",450,"R",540,"R",18,"R",23,"R",17,"R",22,"R",17,"R",23
154749,1,1,1,2,2,3,5,1,3,"R",1093,"R",795,"R",298,"R",482,"R",334,"R",148,"R",108,"R",64,"R",44,"R",107,"R",64,"R",43,"R",1,"R",0,"R",1,"R",17,"R",16,"R",91,"R",84,"R",468,"R",563,"R",453,"R",585,"R",18,"R",24,"R",16,"R",23,"R",17,"R",24
155025,1,2,1,2,3,3,1,3,3,"R",1648,"R",597,"R",1051,"R",1406,"R",505,"R",901,"R",658,"R",235,"R",423,"R",656,"R",234,"R",422,"R",2,"R",1,"R",1,"R",14,"R",2,"R",622,"R",95,"R",465,"R",560,"R",435,"R",618,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25
155061,2,2,2,1,3,3,2,1,3,"R",2191,"R",911,"R",1278,"R",2022,"R",839,"R",1183,"R",996,"R",428,"R",568,"R",956,"R",408,"R",548,"R",40,"R",20,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
155070,1,2,1,3,1,3,2,2,3,"R",166,"R",90,"R",76,"R",76,"R",45,"R",31,"R",44,"R",28,"R",16,"R",31,"R",16,"R",15,"R",13,"R",12,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
155089,1,3,1,2,3,3,1,2,3,"R",1072,"R",586,"R",486,"R",508,"R",295,"R",213,"R",173,"R",95,"R",78,"R",173,"R",95,"R",78,"R",0,"R",0,"R",0,"R",15,"R",9,"R",167,"R",97,"R",470,"R",570,"R",450,"R",520,"R",18,"R",24,"R",17,"R",24,"R",17,"R",24
155140,1,1,1,2,3,3,1,3,3,"R",287,"R",125,"R",162,"R",194,"R",86,"R",108,"R",164,"R",71,"R",93,"R",156,"R",66,"R",90,"R",8,"R",5,"R",3,"R",10,"R",6,"R",152,"R",93,"R",465,"R",525,"R",453,"R",495,"R",15,"R",20,"R",14,"R",19,"R",16,"R",18
155283,3,3,1,3,2,3,3,3,1,"R",576,"R",60,"R",516,"R",548,"R",60,"R",488,"R",122,"R",8,"R",114,"R",122,"R",8,"R",114,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
155317,1,5,5,1,3,3,1,1,3,"R",14752,"R",6610,"R",8142,"R",13529,"R",5961,"R",7568,"R",4164,"R",1934,"R",2230,"R",4097,"R",1897,"R",2200,"R",67,"R",37,"R",30,"R",0,"R",0,"R",4028,"R",97,"A",,"A",,"A",,"A",,"R",23,"R",29,"R",22,"R",30,"R",22,"R",28
155335,1,2,1,3,3,3,1,1,3,"R",1129,"R",389,"R",740,"R",698,"R",232,"R",466,"R",183,"R",69,"R",114,"R",180,"R",66,"R",114,"R",3,"R",3,"R",0,"R",23,"R",13,"R",164,"R",90,"R",500,"R",590,"R",500,"R",590,"R",20,"R",26,"R",19,"R",26,"R",19,"R",26
155399,1,2,1,1,3,3,2,3,3,"R",8685,"R",4216,"R",4469,"R",8112,"R",3883,"R",4229,"R",3467,"R",1713,"R",1753,"R",3413,"R",1684,"R",1728,"R",54,"R",29,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
155414,1,2,1,2,3,3,1,1,3,"R",861,"R",578,"R",282,"R",403,"R",149,"R",254,"R",145,"R",88,"R",57,"R",145,"R",88,"R",57,"R",0,"R",0,"R",0,"R",47,"R",32,"R",97,"R",67,"R",480,"R",590,"R",500,"R",580,"R",20,"R",25,"R",18,"R",25,"R",18,"R",26
155423,3,3,1,3,2,3,3,3,1,"R",799,"R",470,"R",329,"R",477,"R",289,"R",188,"R",268,"R",182,"R",86,"R",203,"R",151,"R",52,"R",65,"R",31,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
155496,1,3,1,2,1,3,1,1,3,"R",191,"R",106,"R",85,"R",111,"R",67,"R",44,"R",71,"R",45,"R",26,"R",71,"R",45,"R",26,"A",,"A",,"A",,"R",5,"R",8,"R",46,"R",70,"R",460,"R",640,"R",390,"R",640,"R",19,"R",25,"R",18,"R",31,"R",18,"R",21
155511,1,3,1,2,3,3,1,1,3,"R",1222,"R",778,"R",444,"R",942,"R",603,"R",339,"R",175,"R",134,"R",41,"R",175,"R",134,"R",41,"R",0,"R",0,"R",0,"R",41,"R",23,"R",124,"R",71,"R",480,"R",590,"R",510,"R",580,"R",19,"R",23,"R",17,"R",23,"R",18,"R",28
155520,5,5,1,2,3,3,5,1,3,"R",926,"R",531,"R",395,"R",542,"R",281,"R",261,"R",167,"R",75,"R",92,"R",164,"R",72,"R",92,"R",3,"R",3,"R",0,"R",19,"R",11,"R",139,"R",82,"R",430,"R",570,"R",480,"R",570,"R",18,"R",26,"R",17,"R",26,"R",17,"R",26
155627,2,2,1,2,2,3,1,1,3,"R",357,"R",205,"R",152,"R",279,"R",173,"R",106,"R",244,"R",153,"R",91,"R",240,"R",150,"R",90,"R",4,"R",3,"R",1,"R",66,"R",21,"R",201,"R",61,"R",480,"R",570,"R",470,"R",550,"R",17,"R",21,"R",15,"R",21,"R",16,"R",20
155681,1,5,1,2,3,3,1,1,3,"R",2418,"R",1140,"R",1278,"R",2166,"R",1020,"R",1146,"R",962,"R",492,"R",470,"R",957,"R",488,"R",469,"R",5,"R",4,"R",1,"R",0,"R",0,"R",908,"R",94,"A",,"A",,"A",,"A",,"R",18,"R",28,"R",16,"R",30,"R",18,"R",28
155812,1,2,1,2,2,3,1,2,3,"R",996,"R",663,"R",333,"R",611,"R",433,"R",178,"R",134,"R",88,"R",46,"R",134,"R",88,"R",46,"R",0,"R",0,"R",0,"R",24,"R",18,"R",114,"R",85,"R",485,"R",595,"R",490,"R",575,"R",19,"R",23,"R",18,"R",24,"R",19,"R",23
155900,1,1,1,3,3,3,1,1,3,"R",850,"R",475,"R",375,"R",472,"R",273,"R",199,"R",187,"R",113,"R",74,"R",186,"R",113,"R",73,"R",1,"R",0,"R",1,"R",38,"R",20,"R",144,"R",77,"R",460,"R",540,"R",450,"R",540,"R",18,"R",23,"R",16,"R",22,"R",17,"R",23
155937,1,2,1,2,3,3,1,1,3,"R",1587,"R",1133,"R",454,"R",643,"R",441,"R",202,"R",156,"R",92,"R",64,"R",153,"R",90,"R",63,"R",3,"R",2,"R",1,"R",34,"R",22,"R",114,"R",73,"R",460,"R",530,"R",470,"R",540,"R",17,"R",23,"R",15,"R",23,"R",16,"R",24
155973,1,3,1,3,3,2,1,1,3,"R",762,"R",480,"R",282,"R",438,"R",263,"R",175,"R",163,"R",102,"R",61,"R",163,"R",102,"R",61,"A",,"A",,"A",,"R",50,"R",30,"R",124,"R",75,"R",470,"R",550,"R",450,"R",570,"R",18,"R",24,"R",17,"R",23,"R",18,"R",25
156125,1,1,1,2,3,3,1,1,3,"R",5799,"R",2587,"R",3212,"R",5596,"R",2504,"R",3092,"R",1714,"R",826,"R",888,"R",1648,"R",807,"R",841,"R",66,"R",19,"R",47,"R",136,"R",8,"R",1539,"R",90,"R",530,"R",640,"R",520,"R",650,"R",20,"R",26,"R",19,"R",26,"R",19,"R",26
156189,1,2,1,2,2,3,1,1,3,"R",4720,"R",1951,"R",2769,"R",1311,"R",513,"R",798,"R",245,"R",118,"R",127,"R",245,"R",118,"R",127,"A",,"A",,"A",,"R",20,"R",8,"R",180,"R",73,"R",440,"R",590,"R",430,"R",440,"R",18,"R",23,"R",15,"R",22,"R",16,"R",20
156213,1,5,1,2,5,5,2,1,3,"R",1366,"R",511,"R",855,"R",912,"R",333,"R",579,"R",273,"R",127,"R",146,"R",273,"R",127,"R",146,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
156286,1,2,1,1,1,3,1,1,3,"R",5535,"R",1710,"R",3825,"R",4751,"R",1497,"R",3254,"R",653,"R",235,"R",418,"R",653,"R",235,"R",418,"R",0,"R",0,"R",0,"R",121,"R",19,"R",595,"R",91,"R",540,"R",640,"R",520,"R",630,"R",22,"R",28,"R",22,"R",31,"R",21,"R",27
156295,1,1,1,2,2,3,1,1,3,"R",1576,"R",626,"R",949,"R",602,"R",246,"R",356,"R",438,"R",187,"R",251,"R",438,"R",187,"R",251,"A",,"A",,"A",,"R",68,"R",16,"R",362,"R",83,"R",520,"R",590,"R",510,"R",623,"R",22,"R",27,"R",22,"R",29,"R",20,"R",26
156356,1,3,1,3,3,3,5,1,3,"R",3865,"R",1445,"R",2344,"R",1490,"R",504,"R",977,"R",227,"R",98,"R",129,"R",226,"R",98,"R",128,"R",1,"R",0,"R",1,"R",53,"R",23,"R",186,"R",82,"R",490,"R",610,"R",510,"R",610,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25
156365,1,2,1,2,2,2,1,1,3,"R",3542,"R",1576,"R",1966,"R",2952,"R",1286,"R",1666,"R",661,"R",336,"R",325,"R",640,"R",328,"R",312,"R",21,"R",8,"R",13,"R",48,"R",7,"R",532,"R",81,"R",450,"R",560,"R",490,"R",593,"R",18,"R",24,"R",16,"R",24,"R",17,"R",24
156408,2,2,1,1,1,3,1,1,3,"R",2457,"R",1211,"R",1246,"R",1795,"R",824,"R",971,"R",358,"R",177,"R",181,"R",358,"R",177,"R",181,"A",,"A",,"A",,"R",67,"R",19,"R",293,"R",82,"R",590,"R",705,"R",600,"R",715,"R",27,"R",32,"R",26,"R",34,"R",25,"R",29
156541,1,5,1,2,5,3,1,1,3,"R",2348,"R",1114,"R",1234,"R",1721,"R",821,"R",900,"R",467,"R",269,"R",198,"R",466,"R",268,"R",198,"R",1,"R",1,"R",0,"R",72,"R",15,"R",420,"R",90,"R",485,"R",590,"R",510,"R",590,"R",20,"R",26,"R",19,"R",26,"R",18,"R",25
156620,1,2,1,1,3,3,1,1,3,"R",9117,"R",3427,"R",5690,"R",7958,"R",2971,"R",4987,"R",2426,"R",980,"R",1446,"R",2368,"R",951,"R",1417,"R",58,"R",29,"R",29,"R",155,"R",6,"R",2346,"R",97,"R",510,"R",600,"R",510,"R",590,"R",20,"R",26,"R",20,"R",27,"R",18,"R",25
156745,1,2,1,2,3,3,1,1,3,"R",3629,"R",1249,"R",2380,"R",1740,"R",603,"R",1137,"R",265,"R",117,"R",148,"R",265,"R",117,"R",148,"A",,"A",,"A",,"R",15,"R",6,"R",250,"R",94,"R",510,"R",580,"R",505,"R",565,"R",20,"R",26,"R",20,"R",27,"R",19,"R",26
157030,1,2,1,2,1,3,1,1,3,"R",53,"R",30,"R",23,"R",26,"R",16,"R",10,"R",16,"R",10,"R",6,"R",14,"R",8,"R",6,"R",2,"R",2,"R",0,"R",2,"R",13,"R",12,"R",75,"R",490,"R",550,"R",410,"R",460,"R",15,"R",25,"R",15,"R",25,"R",17,"R",26
157058,1,5,1,2,5,5,1,1,3,"R",1660,"R",577,"R",1083,"R",1198,"R",401,"R",797,"R",274,"R",126,"R",148,"R",267,"R",124,"R",143,"R",7,"R",2,"R",5,"R",70,"R",28,"R",213,"R",76,"R",420,"R",500,"R",400,"R",503,"R",15,"R",19,"R",13,"R",19,"R",15,"R",19
157076,1,5,1,3,3,3,1,1,3,"R",1607,"R",777,"R",830,"R",1031,"R",475,"R",556,"R",249,"R",139,"R",110,"R",249,"R",139,"R",110,"A",,"A",,"A",,"R",40,"R",16,"R",226,"R",91,"R",390,"R",593,"R",440,"R",580,"R",19,"R",26,"R",19,"R",26,"R",18,"R",25
157085,1,2,1,1,1,1,1,1,3,"R",19324,"R",7631,"R",11693,"R",18258,"R",7134,"R",11124,"R",5077,"R",2140,"R",2937,"R",4980,"R",2085,"R",2895,"R",97,"R",55,"R",42,"R",1059,"R",21,"R",4517,"R",89,"R",550,"R",650,"R",530,"R",650,"R",23,"R",29,"R",23,"R",31,"R",22,"R",28
157100,1,2,1,3,1,3,1,1,3,"R",804,"R",579,"R",225,"R",301,"R",196,"R",105,"R",155,"R",108,"R",47,"R",155,"R",108,"R",47,"A",,"A",,"A",,"R",17,"R",11,"R",138,"R",89,"R",450,"R",510,"R",470,"R",530,"R",17,"R",21,"R",15,"R",22,"R",16,"R",21
157289,1,2,1,1,3,2,1,1,3,"R",13851,"R",5970,"R",7881,"R",10032,"R",4367,"R",5665,"R",2932,"R",1461,"R",1471,"R",2731,"R",1344,"R",1387,"R",201,"R",117,"R",84,"R",503,"R",17,"R",2930,"R",99,"R",540,"R",640,"R",530,"R",650,"R",22,"R",29,"R",22,"R",31,"R",21,"R",28
