UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
219091,03,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
219091,05,"R",211,"R",87,"R",124,"R",1,"R",1,"R",5,"R",6,"R",0,"R",191,"R",5,"R",0,"R",2,"R",0,"R",144,"R",48,"R",19,"R",0
219091,07,"R",27,"R",17,"R",10,"R",0,"R",0,"R",0,"R",2,"R",0,"R",24,"R",1,"R",0,"R",0,"R",0,"R",5,"R",17,"R",5,"R",0
219125,01,"R",32,"R",2,"R",30,"R",2,"R",1,"R",0,"R",2,"Z",0,"R",22,"R",5,"Z",0,"R",0,"R",0,"R",14,"R",14,"R",4,"R",0
219125,02,"R",17,"R",0,"R",17,"R",3,"R",0,"R",2,"R",0,"R",0,"R",10,"R",2,"Z",0,"R",0,"R",0,"R",12,"R",5,"R",0,"R",0
219143,01,"R",11,"R",3,"R",8,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",1,"Z",0,"R",0,"R",6,"R",4,"R",1,"R",0
219143,02,"R",245,"R",82,"R",163,"R",5,"R",3,"R",3,"R",4,"R",1,"R",222,"Z",0,"R",7,"Z",0,"Z",0,"R",183,"R",55,"R",7,"Z",0
219143,03,"R",579,"R",380,"R",199,"R",11,"R",3,"R",2,"R",7,"R",1,"R",543,"R",0,"R",12,"R",0,"R",0,"R",490,"R",75,"R",14,"R",0
219170,02,"R",10,"R",2,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",6,"R",4,"R",0,"R",0
219189,01,"R",84,"R",60,"R",24,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",83,"Z",0,"Z",0,"Z",0,"R",0,"R",4,"R",33,"R",47,"R",0
219189,02,"R",106,"R",91,"R",15,"R",2,"R",2,"Z",0,"R",2,"Z",0,"R",97,"R",3,"Z",0,"Z",0,"R",1,"R",96,"R",6,"R",3,"Z",0
219189,03,"R",348,"R",245,"R",103,"R",5,"R",4,"R",1,"R",10,"R",0,"R",315,"R",10,"R",1,"R",2,"R",0,"R",301,"R",40,"R",7,"R",0
219198,02,"R",11,"R",5,"R",6,"R",0,"R",0,"R",3,"R",0,"R",0,"R",7,"R",0,"R",1,"R",0,"R",0,"R",1,"R",6,"R",4,"R",0
219198,03,"R",15,"R",15,"R",0,"R",1,"R",0,"R",4,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",8,"R",0
219198,05,"R",114,"R",32,"R",82,"R",4,"R",1,"R",2,"R",7,"R",1,"R",98,"R",0,"R",1,"R",0,"R",0,"R",86,"R",22,"R",6,"R",0
219198,07,"R",54,"R",20,"R",34,"R",0,"R",0,"R",2,"R",0,"R",0,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44,"R",10,"R",0
219198,10,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
219204,02,"R",10,"R",1,"R",9,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",6,"Z",0
219204,03,"R",140,"R",41,"R",99,"R",2,"R",1,"R",33,"R",5,"Z",0,"R",64,"Z",0,"R",35,"Z",0,"Z",0,"R",20,"R",72,"R",48,"Z",0
219204,05,"R",187,"R",66,"R",121,"R",6,"R",1,"R",34,"R",18,"Z",0,"R",104,"R",4,"R",19,"R",1,"Z",0,"R",12,"R",110,"R",65,"Z",0
219213,02,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",5,"R",3,"Z",0
219213,03,"R",41,"R",4,"R",37,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",37,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",25,"R",14,"Z",0
219213,05,"R",36,"R",5,"R",31,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",31,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",28,"R",8,"Z",0
219240,07,"R",27,"R",17,"R",10,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",24,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",16,"R",11,"R",0
219240,09,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
219240,10,"R",17,"R",4,"R",13,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",5,"R",10,"R",1
219259,01,"R",21,"R",7,"R",14,"R",0,"R",0,"R",1,"R",0,"R",0,"R",19,"R",0,"R",0,"R",1,"R",0,"R",14,"R",7,"R",0,"R",0
219259,03,"R",23,"R",7,"R",16,"R",1,"R",4,"R",0,"R",1,"R",0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",11,"R",10,"R",2,"R",0
219259,05,"R",313,"R",141,"R",172,"R",4,"R",1,"R",3,"R",10,"R",1,"R",279,"R",2,"R",0,"R",13,"R",0,"R",224,"R",86,"R",3,"R",0
219259,07,"R",67,"R",22,"R",45,"R",1,"R",0,"R",0,"R",2,"R",0,"R",60,"R",0,"R",0,"R",4,"R",0,"R",1,"R",47,"R",19,"R",0
219277,02,"R",13,"R",3,"R",10,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",5,"R",7,"Z",0
219277,03,"R",73,"R",23,"R",50,"R",70,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",0,"R",24,"R",34,"R",15,"Z",0
219277,05,"R",54,"R",11,"R",43,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",3,"R",33,"R",18,"Z",0
219277,07,"R",4,"R",1,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",0,"R",1,"R",3,"Z",0,"Z",0
219295,02,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0
219295,03,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"Z",0,"Z",0
219295,05,"R",144,"R",38,"R",106,"R",2,"R",2,"R",15,"R",4,"R",1,"R",108,"Z",0,"R",12,"Z",0,"Z",0,"R",65,"R",71,"R",8,"Z",0
219338,02,"R",5,"R",1,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0
219347,03,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0
219347,05,"R",332,"R",254,"R",78,"R",7,"R",4,"R",8,"R",15,"Z",0,"R",280,"R",8,"R",1,"R",9,"Z",0,"R",237,"R",91,"R",4,"Z",0
219347,07,"R",89,"R",59,"R",30,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",60,"R",4,"R",2,"R",20,"Z",0,"R",9,"R",71,"R",9,"Z",0
219347,09,"R",15,"R",12,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",1,"R",1,"R",6,"Z",0,"Z",0,"R",10,"R",5,"Z",0
219347,10,"R",21,"R",12,"R",9,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"R",15,"R",1,"Z",0,"R",2,"Z",0,"R",15,"R",6,"Z",0,"Z",0
219356,01,"R",18,"R",4,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",2,"Z",0,"Z",0,"Z",0,"R",17,"R",1,"Z",0,"Z",0
219356,03,"R",75,"R",42,"R",33,"R",1,"R",1,"R",3,"R",3,"Z",0,"R",63,"R",2,"R",2,"R",0,"R",0,"R",45,"R",29,"R",1,"Z",0
219356,05,"R",1901,"R",846,"R",1055,"R",15,"R",24,"R",30,"R",23,"R",3,"R",1739,"R",28,"R",3,"R",36,"R",0,"R",1590,"R",270,"R",41,"R",0
219356,07,"R",306,"R",143,"R",163,"R",7,"R",7,"R",6,"R",3,"R",0,"R",188,"R",2,"R",3,"R",90,"R",0,"R",58,"R",216,"R",32,"Z",0
219356,09,"R",144,"R",69,"R",75,"R",0,"R",4,"R",5,"R",1,"Z",0,"R",103,"R",1,"Z",0,"R",30,"R",0,"R",46,"R",81,"R",17,"Z",0
219356,10,"R",15,"R",2,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",9,"R",2,"Z",0
219374,02,"R",5,"R",2,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",0
219374,03,"R",30,"R",7,"R",23,"R",28,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",6,"R",16,"R",8,"R",0
219374,05,"R",25,"R",5,"R",20,"R",19,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",1,"R",11,"R",13,"R",0
219374,07,"R",6,"R",2,"R",4,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0
219383,03,"R",9,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",1,"Z",0,"Z",0,"R",7,"R",1,"R",1,"Z",0
219383,05,"R",306,"R",125,"R",181,"R",2,"Z",0,"R",12,"R",9,"Z",0,"R",271,"Z",0,"R",12,"Z",0,"Z",0,"R",220,"R",68,"R",18,"Z",0
219383,07,"R",114,"R",40,"R",74,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",110,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"R",84,"R",26,"R",3
219392,02,"R",12,"R",1,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
219408,03,"R",9,"R",3,"R",6,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",5,"R",2,"R",0
219426,01,"R",193,"R",131,"R",62,"R",0,"R",11,"R",1,"R",9,"R",1,"R",164,"R",0,"R",7,"R",0,"R",0,"R",111,"R",69,"R",9,"R",4
219426,02,"R",123,"R",11,"R",112,"R",1,"R",2,"R",3,"R",2,"R",0,"R",115,"R",0,"R",0,"R",0,"R",0,"R",60,"R",52,"R",11,"R",0
219426,03,"R",484,"R",248,"R",236,"R",2,"R",7,"R",13,"R",12,"R",1,"R",438,"R",7,"R",4,"R",0,"R",0,"R",282,"R",180,"R",21,"R",1
219453,01,"R",28,"R",3,"R",25,"R",1,"R",6,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0,"R",0,"R",0,"R",13,"R",12,"R",3,"R",0
219453,02,"R",53,"R",0,"R",53,"R",1,"R",1,"R",1,"R",0,"R",0,"R",49,"R",1,"R",0,"R",0,"R",0,"R",41,"R",12,"Z",0,"Z",0
219471,01,"R",9,"R",6,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",5,"R",1,"Z",0,"R",2,"Z",0,"R",7,"R",1,"R",1,"Z",0
219471,03,"R",42,"R",3,"R",39,"R",1,"R",0,"R",2,"R",0,"R",0,"R",36,"R",2,"R",0,"R",1,"Z",0,"R",19,"R",18,"R",5,"Z",0
219471,05,"R",1233,"R",424,"R",809,"R",11,"R",16,"R",18,"R",33,"R",1,"R",1100,"R",35,"R",2,"R",17,"R",0,"R",965,"R",243,"R",25,"R",0
219471,07,"R",596,"R",238,"R",358,"R",7,"R",6,"R",12,"R",11,"R",1,"R",505,"R",18,"R",1,"R",35,"R",0,"R",116,"R",375,"R",105,"R",0
219471,09,"R",224,"R",110,"R",114,"R",1,"R",4,"R",4,"R",2,"R",0,"R",200,"R",4,"R",3,"R",6,"R",0,"R",13,"R",193,"R",18,"R",0
219471,10,"R",21,"R",7,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1,"R",3,"R",1,"R",0,"R",1,"R",17,"R",3,"Z",0
219480,01,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
219480,02,"R",99,"R",30,"R",69,"R",10,"R",3,"R",1,"R",5,"R",0,"R",78,"R",1,"R",1,"R",0,"R",0,"R",39,"R",50,"R",8,"R",2
219480,03,"R",201,"R",116,"R",85,"R",15,"R",6,"R",4,"R",5,"R",2,"R",169,"R",0,"R",0,"R",0,"R",0,"R",94,"R",92,"R",14,"R",1
219505,03,"R",4,"R",1,"R",3,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",0
219505,05,"R",15,"R",12,"R",3,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",1,"R",8,"R",6,"R",0
219587,02,"R",26,"R",0,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24,"R",2,"R",0,"R",0,"R",0,"R",19,"R",6,"R",1,"R",0
219596,01,"R",18,"R",12,"R",6,"R",0,"R",0,"R",1,"R",0,"R",0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",13,"R",5,"R",0,"R",0
219596,02,"R",137,"R",82,"R",55,"R",0,"R",1,"R",4,"R",6,"R",0,"R",126,"R",0,"R",0,"R",0,"R",0,"R",89,"R",38,"R",10,"R",0
219602,03,"R",321,"R",118,"R",203,"R",0,"R",6,"R",71,"R",18,"R",1,"R",198,"R",23,"R",4,"R",0,"R",0,"R",153,"R",120,"R",48,"R",0
219602,05,"R",1550,"R",587,"R",963,"R",3,"R",31,"R",259,"R",75,"R",1,"R",1071,"R",70,"R",33,"R",7,"R",0,"R",812,"R",546,"R",192,"R",0
219602,07,"R",371,"R",96,"R",275,"R",0,"R",1,"R",55,"R",17,"R",0,"R",265,"R",16,"R",14,"R",3,"R",0,"R",43,"R",263,"R",65,"R",0
219602,10,"R",14,"R",5,"R",9,"R",0,"R",0,"R",1,"R",1,"R",0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",7,"R",0
219639,03,"R",9,"R",2,"R",7,"Z",0,"Z",0,"R",7,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",4,"Z",0
219639,05,"R",253,"R",22,"R",231,"Z",0,"R",2,"R",99,"R",3,"Z",0,"R",148,"Z",0,"R",1,"Z",0,"Z",0,"R",104,"R",113,"R",36,"Z",0
219709,05,"R",1320,"R",493,"R",827,"R",6,"R",30,"R",47,"R",65,"R",2,"R",1072,"R",37,"R",50,"R",11,"Z",0,"R",1173,"R",130,"R",17,"Z",0
219709,07,"R",257,"R",100,"R",157,"Z",0,"R",11,"R",5,"R",13,"Z",0,"R",207,"R",8,"R",6,"R",7,"Z",0,"R",74,"R",162,"R",21,"Z",0
219709,09,"R",226,"R",73,"R",153,"Z",0,"R",8,"R",6,"R",2,"Z",0,"R",157,"R",3,"R",49,"R",1,"Z",0,"R",19,"R",202,"R",5,"Z",0
219718,03,"R",53,"R",23,"R",30,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"R",34,"Z",0,"R",1,"Z",0,"R",0,"R",7,"R",27,"R",17,"R",2
219718,05,"R",755,"R",364,"R",391,"R",6,"R",2,"R",252,"R",14,"R",4,"R",416,"R",2,"R",48,"R",11,"R",0,"R",170,"R",303,"R",260,"R",22
219718,07,"R",444,"R",158,"R",286,"R",0,"R",6,"R",156,"R",0,"R",1,"R",246,"R",9,"R",26,"R",0,"R",0,"R",2,"R",287,"R",141,"R",14
219790,03,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",0,"R",4,"R",2,"R",1,"R",0
219790,05,"R",230,"R",90,"R",140,"R",0,"R",1,"R",13,"R",9,"R",0,"R",197,"R",2,"R",3,"R",5,"R",0,"R",120,"R",67,"R",43,"R",0
219790,07,"R",56,"R",17,"R",39,"R",0,"R",0,"R",3,"R",1,"R",0,"R",51,"R",0,"R",1,"R",0,"R",0,"R",5,"R",31,"R",20,"R",0
219790,10,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
219806,03,"R",12,"R",3,"R",9,"R",0,"R",0,"R",1,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",11,"R",1,"R",0,"R",0
219806,05,"R",380,"R",163,"R",217,"R",1,"R",0,"R",17,"R",4,"R",0,"R",340,"R",4,"R",1,"R",13,"R",0,"R",345,"R",28,"R",7,"R",0
219806,07,"R",282,"R",97,"R",185,"R",0,"R",0,"R",11,"R",7,"R",1,"R",209,"R",1,"R",19,"R",34,"R",0,"R",16,"R",201,"R",65,"R",0
219806,09,"R",48,"R",15,"R",33,"R",0,"R",0,"R",2,"R",1,"R",0,"R",34,"R",1,"R",10,"R",0,"R",0,"R",0,"R",23,"R",25,"R",0
219806,10,"R",63,"R",21,"R",42,"R",0,"R",0,"R",5,"R",2,"R",0,"R",45,"R",0,"R",11,"R",0,"R",0,"R",0,"R",37,"R",26,"R",0
219824,01,"R",176,"R",90,"R",86,"R",0,"R",0,"R",21,"R",10,"R",0,"R",137,"R",7,"R",1,"R",0,"R",0,"R",91,"R",67,"R",18,"R",0
219824,02,"R",157,"R",47,"R",110,"R",0,"R",3,"R",10,"R",6,"R",0,"R",130,"R",8,"R",0,"R",0,"R",0,"R",71,"R",79,"R",7,"R",0
219824,03,"R",1077,"R",429,"R",648,"R",1,"R",10,"R",97,"R",54,"R",1,"R",880,"R",21,"R",2,"R",11,"R",0,"R",562,"R",386,"R",126,"R",3
219833,03,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0
219833,05,"R",247,"R",105,"R",142,"R",0,"R",21,"R",69,"R",12,"R",0,"R",118,"R",3,"R",15,"R",9,"R",0,"R",182,"R",37,"R",28,"R",0
219833,07,"R",257,"R",131,"R",126,"R",1,"R",8,"R",41,"R",8,"R",0,"R",109,"R",0,"R",5,"R",85,"R",0,"R",49,"R",189,"R",19,"R",0
219842,02,"R",22,"R",15,"R",7,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",19,"R",0
219842,07,"R",37,"R",24,"R",13,"R",0,"R",0,"R",4,"R",4,"R",0,"R",26,"R",0,"R",0,"R",3,"R",0,"R",2,"R",4,"R",31,"R",0
219842,09,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"Z",0
219851,01,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"Z",0
219851,02,"R",7,"R",1,"R",6,"R",0,"R",0,"R",2,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",1,"R",0
219879,01,"R",313,"R",163,"R",150,"Z",0,"R",2,"R",13,"R",14,"Z",0,"R",280,"R",2,"R",2,"Z",0,"Z",0,"R",153,"R",116,"R",44,"Z",0
219879,02,"R",213,"R",91,"R",122,"Z",0,"R",2,"R",5,"R",13,"Z",0,"R",189,"R",4,"Z",0,"Z",0,"Z",0,"R",156,"R",40,"R",17,"Z",0
219879,03,"R",392,"R",129,"R",263,"Z",0,"R",3,"R",12,"R",27,"Z",0,"R",344,"R",4,"R",2,"Z",0,"Z",0,"R",249,"R",101,"R",42,"Z",0
219888,01,"R",136,"R",89,"R",47,"R",0,"R",0,"R",3,"R",3,"R",0,"R",126,"R",2,"R",1,"R",1,"Z",0,"R",86,"R",48,"R",2,"Z",0
219888,02,"R",48,"R",28,"R",20,"R",0,"R",0,"R",4,"R",5,"R",0,"R",37,"R",1,"R",0,"R",1,"Z",0,"R",26,"R",17,"R",5,"Z",0
219888,03,"R",661,"R",228,"R",433,"R",4,"R",9,"R",32,"R",32,"R",1,"R",565,"R",12,"R",6,"R",0,"Z",0,"R",425,"R",191,"R",45,"Z",0
219903,01,"R",609,"R",36,"R",573,"R",5,"R",11,"R",456,"R",40,"R",0,"R",76,"R",19,"R",2,"R",0,"R",0,"R",321,"R",248,"R",40,"R",0
219903,02,"R",49,"R",6,"R",43,"R",0,"R",0,"R",29,"R",3,"R",0,"R",14,"R",2,"R",1,"R",0,"R",0,"R",22,"R",21,"R",6,"R",0
219903,03,"R",188,"R",28,"R",160,"R",1,"R",1,"R",82,"R",5,"R",0,"R",90,"R",7,"R",2,"R",0,"R",0,"R",46,"R",118,"R",24,"R",0
219921,02,"R",152,"R",111,"R",41,"R",0,"R",0,"R",40,"R",2,"R",0,"R",109,"R",0,"R",1,"R",0,"R",0,"R",63,"R",64,"Z",0,"R",25
219949,03,"R",29,"R",6,"R",23,"R",0,"R",0,"R",1,"R",1,"R",0,"R",20,"R",0,"R",7,"R",0,"R",0,"R",29,"R",0,"R",0,"R",0
219949,05,"R",333,"R",124,"R",209,"R",2,"R",6,"R",38,"R",8,"R",0,"R",219,"R",0,"R",51,"R",9,"R",0,"R",178,"R",110,"R",45,"R",0
219949,07,"R",143,"R",61,"R",82,"R",0,"R",2,"R",28,"R",3,"R",0,"R",90,"R",0,"R",14,"R",6,"R",0,"R",18,"R",99,"R",26,"R",0
219976,05,"R",686,"R",247,"R",439,"R",0,"R",22,"R",33,"R",41,"R",0,"R",556,"R",15,"R",2,"R",17,"R",0,"R",564,"R",91,"R",31,"R",0
219976,07,"R",527,"R",179,"R",348,"R",0,"R",12,"R",77,"R",17,"R",0,"R",399,"R",8,"R",12,"R",2,"R",0,"R",117,"R",314,"R",96,"R",0
219976,09,"R",111,"R",47,"R",64,"R",0,"R",9,"R",11,"R",1,"R",1,"R",82,"R",3,"R",2,"R",2,"R",0,"R",10,"R",80,"R",21,"R",0
219976,10,"R",63,"R",22,"R",41,"R",0,"R",1,"R",1,"R",1,"R",1,"R",47,"R",0,"R",12,"R",0,"R",0,"R",2,"R",40,"R",21,"R",0
219994,01,"R",70,"R",47,"R",23,"R",0,"R",2,"R",10,"R",3,"R",0,"R",55,"R",0,"R",0,"R",0,"Z",0,"R",45,"R",11,"R",14,"Z",0
219994,02,"R",291,"R",141,"R",150,"R",0,"R",2,"R",32,"R",15,"R",0,"R",234,"R",7,"R",1,"R",0,"R",0,"R",126,"R",120,"R",45,"Z",0
220002,02,"R",9,"R",1,"R",8,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"R",4,"Z",0
220002,03,"R",13,"R",1,"R",12,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",9,"R",3,"Z",0
220002,05,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0
220057,01,"R",39,"R",14,"R",25,"R",0,"R",0,"R",5,"R",1,"R",0,"R",33,"R",0,"R",0,"R",0,"R",0,"R",14,"R",17,"R",8,"Z",0
220057,02,"R",155,"R",67,"R",88,"R",0,"R",4,"R",17,"R",3,"R",0,"R",125,"R",3,"R",3,"R",0,"R",0,"R",101,"R",42,"R",12,"R",0
220057,03,"R",299,"R",98,"R",201,"R",0,"R",4,"R",42,"R",7,"R",0,"R",233,"R",8,"R",4,"R",1,"R",0,"R",163,"R",106,"R",30,"R",0
220075,05,"R",2326,"R",899,"R",1427,"R",6,"R",37,"R",110,"R",40,"R",0,"R",1959,"R",51,"R",26,"R",97,"R",0,"R",1536,"R",644,"R",146,"R",0
220075,07,"R",713,"R",225,"R",488,"R",0,"R",19,"R",28,"R",8,"R",0,"R",585,"R",13,"R",7,"R",53,"R",0,"R",100,"R",485,"R",128,"R",0
220075,09,"R",300,"R",129,"R",171,"R",1,"R",12,"R",16,"R",4,"R",1,"R",260,"R",4,"R",2,"R",0,"R",0,"R",7,"R",244,"R",49,"R",0
220075,10,"R",48,"R",16,"R",32,"R",0,"R",0,"R",3,"R",0,"R",0,"R",41,"R",1,"R",0,"R",3,"R",0,"R",3,"R",31,"R",14,"R",0
220118,01,"R",21,"Z",0,"R",21,"Z",0,"Z",0,"R",9,"R",1,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",0,"R",8,"R",11,"R",2,"Z",0
220118,02,"R",35,"R",3,"R",32,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",19,"R",3,"Z",0
220118,03,"R",64,"R",7,"R",57,"Z",0,"Z",0,"R",21,"R",4,"Z",0,"R",39,"Z",0,"Z",0,"Z",0,"R",0,"R",22,"R",37,"R",5,"Z",0
220127,01,"R",259,"R",47,"R",212,"R",0,"R",0,"R",12,"R",5,"R",0,"R",242,"R",0,"Z",0,"R",0,"R",0,"R",155,"R",89,"R",15,"Z",0
220127,02,"R",145,"R",142,"R",3,"R",0,"R",0,"R",2,"R",0,"R",0,"R",142,"R",1,"Z",0,"R",0,"R",0,"R",102,"R",32,"R",11,"Z",0
220163,01,"R",13,"R",0,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"R",0,"R",6,"R",5,"R",2,"Z",0
220163,02,"R",14,"R",1,"R",13,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",10,"R",1,"R",0,"Z",0,"R",0,"R",9,"R",5,"Z",0,"Z",0
220181,05,"R",115,"R",44,"R",71,"R",0,"R",2,"R",101,"R",2,"R",0,"R",2,"R",0,"R",8,"R",0,"R",0,"R",102,"R",12,"R",1,"R",0
220181,07,"R",21,"R",9,"R",12,"R",1,"R",0,"R",8,"R",2,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0,"R",8,"R",12,"R",0,"R",1
