UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
198871,1,3,1,1,3,3,1,1,3,"R",1039,"R",677,"R",362,"R",842,"R",519,"R",323,"R",361,"R",238,"R",123,"R",346,"R",226,"R",120,"R",15,"R",12,"R",3,"R",207,"R",50,"R",230,"R",55,"R",260,"R",430,"R",405,"R",510,"R",13,"R",18,"R",11,"R",16,"R",15,"R",17
198899,1,5,1,2,5,5,1,5,3,"R",2257,"R",982,"R",1275,"R",1314,"R",544,"R",770,"R",353,"R",173,"R",180,"R",353,"R",173,"R",180,"R",0,"R",0,"R",0,"R",213,"R",60,"R",242,"R",68,"R",460,"R",550,"R",460,"R",550,"R",17,"R",22,"R",15,"R",22,"R",16,"R",23
198950,1,1,1,1,1,3,1,1,3,"R",1737,"R",0,"R",1737,"R",1197,"A",,"R",1197,"R",395,"A",,"R",395,"R",394,"A",,"R",394,"R",1,"A",,"R",1,"R",259,"R",66,"R",265,"R",68,"R",510,"R",610,"R",490,"R",585,"R",20,"R",25,"R",18,"R",24,"R",18,"R",25
198969,1,2,1,2,2,3,1,1,3,"R",3762,"R",2366,"R",1396,"R",2152,"R",1268,"R",884,"R",412,"R",234,"R",178,"R",401,"R",226,"R",175,"R",11,"R",8,"R",3,"R",233,"R",57,"R",232,"R",56,"R",480,"R",580,"R",480,"R",570,"R",18,"R",23,"R",16,"R",23,"R",17,"R",24
199032,1,1,1,3,3,3,1,1,3,"R",944,"R",420,"R",522,"R",615,"R",282,"R",333,"R",176,"R",111,"R",65,"R",174,"R",111,"R",63,"R",2,"Z",0,"R",2,"R",111,"R",64,"R",98,"R",56,"R",470,"R",580,"R",450,"R",570,"R",17,"R",24,"A",,"A",,"A",,"A",
199069,1,3,1,2,3,3,1,1,3,"R",3067,"R",1092,"R",1975,"R",1506,"R",585,"R",921,"R",337,"R",158,"R",179,"R",276,"R",129,"R",147,"R",61,"R",29,"R",32,"R",136,"R",40,"R",126,"R",37,"R",430,"R",538,"R",440,"R",528,"R",17,"R",22,"R",15,"R",21,"R",16,"R",21
199102,1,2,1,1,3,3,1,1,3,"R",10661,"R",4236,"R",6425,"R",6634,"R",2558,"R",4076,"R",2309,"R",945,"R",1364,"R",2285,"R",934,"R",1351,"R",24,"R",11,"R",13,"R",1645,"R",71,"R",1335,"R",58,"R",470,"R",550,"R",460,"R",540,"R",17,"R",22,"R",15,"R",21,"R",17,"R",22
199111,1,1,1,1,1,3,1,1,3,"R",3437,"R",1244,"R",2193,"R",2763,"R",945,"R",1818,"R",648,"R",254,"R",394,"R",647,"R",253,"R",394,"R",1,"R",1,"R",0,"R",335,"R",52,"R",298,"R",46,"R",550,"R",650,"R",530,"R",610,"R",22,"R",28,"R",22,"R",29,"R",21,"R",26
199120,1,2,1,1,1,3,1,1,3,"R",39650,"R",16449,"R",23201,"R",9673,"R",3905,"R",5768,"R",4356,"R",1695,"R",2661,"R",4355,"R",1695,"R",2660,"R",1,"R",0,"R",1,"R",1678,"R",39,"R",2790,"R",64,"R",640,"R",720,"R",630,"R",740,"R",28,"R",33,"R",28,"R",34,"R",27,"R",32
199139,1,2,1,1,3,3,1,1,3,"R",16696,"R",7597,"R",9099,"R",10992,"R",5138,"R",5854,"R",3373,"R",1849,"R",1524,"R",3355,"R",1837,"R",1518,"R",18,"R",12,"R",6,"R",2087,"R",62,"R",2376,"R",70,"R",560,"R",630,"R",550,"R",640,"R",22,"R",26,"R",20,"R",25,"R",21,"R",26
199148,1,2,1,1,3,3,1,1,3,"R",8501,"R",2719,"R",5782,"R",6634,"R",2124,"R",4510,"R",2791,"R",945,"R",1846,"R",2768,"R",938,"R",1830,"R",23,"R",7,"R",16,"R",1571,"R",56,"R",1319,"R",47,"R",520,"R",600,"R",510,"R",580,"R",20,"R",25,"R",19,"R",25,"R",18,"R",24
199157,1,2,1,2,2,3,1,1,3,"R",6671,"R",2181,"R",4490,"R",5524,"R",1701,"R",3823,"R",1275,"R",401,"R",874,"R",1264,"R",397,"R",867,"R",11,"R",4,"R",7,"R",790,"R",62,"R",464,"R",36,"R",450,"R",520,"R",450,"R",510,"R",17,"R",20,"R",15,"R",20,"R",16,"R",20
199184,1,2,1,2,1,1,1,1,3,"R",956,"R",351,"R",605,"R",312,"R",120,"R",192,"R",173,"R",67,"R",106,"R",173,"R",67,"R",106,"R",0,"R",0,"R",0,"R",109,"R",63,"R",88,"R",51,"R",560,"R",660,"R",520,"R",630,"R",22,"R",28,"R",22,"R",31,"R",20,"R",26
199193,2,2,1,1,3,3,1,1,3,"R",26980,"R",13724,"R",13256,"R",13856,"R",6717,"R",7139,"R",4797,"R",2535,"R",2262,"R",4788,"R",2531,"R",2257,"R",9,"R",4,"R",5,"R",1974,"R",41,"R",2858,"R",60,"R",610,"R",680,"R",620,"R",710,"R",26,"R",31,"R",25,"R",32,"R",25,"R",30
199209,1,5,1,2,5,3,1,2,3,"R",3068,"R",2151,"R",917,"R",1625,"R",1010,"R",615,"R",355,"R",217,"R",138,"R",329,"R",206,"R",123,"R",26,"R",11,"R",15,"R",203,"R",52,"R",171,"R",39,"R",440,"R",530,"R",430,"R",530,"R",16,"R",21,"R",14,"R",20,"R",16,"R",21
199218,1,1,1,2,1,3,1,1,3,"R",11677,"R",4118,"R",7559,"R",7767,"R",2719,"R",5048,"R",2145,"R",769,"R",1376,"R",2137,"R",766,"R",1371,"R",8,"R",3,"R",5,"R",732,"R",34,"R",1567,"R",73,"R",600,"R",660,"R",585,"R",650,"R",23,"R",27,"R",22,"R",27,"R",21,"R",26
199272,1,5,1,1,2,2,1,1,3,"R",1569,"R",643,"R",926,"R",927,"R",400,"R",527,"R",203,"R",115,"R",88,"R",203,"R",115,"R",88,"R",0,"R",0,"R",0,"R",137,"R",67,"R",116,"R",57,"R",480,"R",570,"R",470,"R",560,"R",17,"R",23,"R",17,"R",23,"R",17,"R",23
199281,1,2,1,1,2,3,1,1,3,"R",4558,"R",1877,"R",2681,"R",3680,"R",1474,"R",2206,"R",1033,"R",454,"R",579,"R",1022,"R",451,"R",571,"R",11,"R",3,"R",8,"R",562,"R",54,"R",463,"R",45,"R",460,"R",540,"R",450,"R",530,"R",18,"R",21,"R",16,"R",21,"R",17,"R",21
199306,1,5,1,2,2,2,5,1,5,"R",1860,"R",878,"R",982,"R",1228,"R",556,"R",672,"R",277,"R",149,"R",128,"R",277,"R",149,"R",128,"R",0,"R",0,"R",0,"R",113,"R",41,"R",130,"R",47,"R",460,"R",560,"R",450,"R",540,"R",16,"R",22,"R",14,"R",21,"R",16,"R",22
199412,1,5,1,2,5,3,1,5,3,"R",2155,"R",655,"R",1500,"R",1706,"R",500,"R",1206,"R",386,"R",146,"R",240,"R",383,"R",144,"R",239,"R",3,"R",2,"R",1,"R",250,"R",65,"R",216,"R",56,"R",510,"R",608,"R",500,"R",590,"R",21,"R",26,"R",21,"R",29,"R",19,"R",26
199458,1,1,1,3,1,3,1,1,3,"R",189,"R",87,"R",102,"R",101,"R",50,"R",51,"R",54,"R",28,"R",26,"R",52,"R",26,"R",26,"R",2,"R",2,"R",0,"R",31,"R",58,"R",16,"R",30,"R",440,"R",540,"R",430,"R",520,"R",18,"R",21,"R",18,"R",21,"R",16,"R",22
199582,1,3,1,2,2,3,1,1,3,"R",3688,"R",1557,"R",2127,"R",2807,"R",1165,"R",1642,"R",332,"R",187,"R",145,"R",332,"R",187,"R",145,"A",,"A",,"A",,"R",192,"R",51,"R",140,"R",42,"R",380,"R",470,"R",380,"R",480,"R",13,"R",16,"R",10,"R",15,"R",13,"R",17
199607,1,2,1,1,1,3,1,3,3,"R",1045,"R",0,"R",1045,"R",594,"A",,"R",594,"R",163,"A",,"R",163,"R",160,"A",,"R",160,"R",3,"A",,"R",3,"R",70,"R",44,"R",90,"R",56,"R",510,"R",660,"R",510,"R",640,"R",23,"R",29,"R",23,"R",32,"R",21,"R",27
199643,1,2,1,2,1,3,2,1,3,"R",12060,"R",4483,"R",7577,"R",6375,"R",2174,"R",4201,"R",493,"R",202,"R",291,"R",489,"R",200,"R",289,"R",4,"R",2,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
199698,1,2,1,2,2,2,1,1,3,"R",1106,"R",655,"R",451,"R",456,"R",280,"R",176,"R",190,"R",136,"R",54,"R",188,"R",136,"R",52,"R",2,"Z",0,"R",2,"R",125,"R",66,"R",88,"R",46,"R",430,"R",610,"R",403,"R",568,"R",16,"R",23,"R",13,"R",23,"R",17,"R",23
199759,1,3,3,3,1,2,2,1,3,"R",105,"R",75,"R",30,"R",100,"R",71,"R",29,"R",82,"R",62,"R",20,"R",69,"R",52,"R",17,"R",13,"R",10,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
199847,1,1,1,2,1,3,3,1,3,"R",13071,"R",5611,"R",7460,"R",3604,"R",1660,"R",1944,"R",1349,"R",613,"R",736,"R",1348,"R",613,"R",735,"R",1,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
199865,2,5,1,5,1,5,5,1,3,"R",1003,"R",300,"R",703,"R",796,"R",218,"R",578,"R",146,"R",38,"R",108,"R",146,"R",38,"R",108,"A",,"A",,"A",,"R",22,"R",15,"R",88,"R",60,"R",610,"R",670,"R",530,"R",615,"R",25,"R",29,"R",25,"R",32,"R",21,"R",26
199962,1,2,1,2,2,3,1,1,3,"R",15198,"R",5272,"R",9926,"R",14170,"R",4742,"R",9428,"R",1073,"R",421,"R",652,"R",1073,"R",421,"R",652,"A",,"A",,"A",,"R",643,"R",60,"R",657,"R",61,"R",480,"R",570,"R",470,"R",570,"R",18,"R",23,"A",,"A",,"A",,"A",
199999,1,2,1,1,3,3,1,1,3,"R",4295,"R",1246,"R",3049,"R",2859,"R",788,"R",2071,"R",937,"R",245,"R",692,"R",933,"R",243,"R",690,"R",4,"R",2,"R",2,"R",669,"R",71,"R",613,"R",65,"R",450,"R",510,"R",440,"R",510,"R",16,"R",19,"R",14,"R",19,"R",16,"R",18
200004,1,2,1,1,5,3,1,1,3,"R",19391,"R",7615,"R",11776,"R",7532,"R",3176,"R",4356,"R",1998,"R",901,"R",1097,"R",1980,"R",898,"R",1082,"R",18,"R",3,"R",15,"R",804,"R",40,"R",1258,"R",63,"R",510,"R",610,"R",510,"R",590,"R",19,"R",24,"R",18,"R",24,"R",18,"R",24
200059,1,2,1,1,3,3,1,1,3,"R",388,"R",208,"R",180,"R",384,"R",205,"R",179,"R",194,"R",98,"R",96,"R",189,"R",96,"R",93,"R",5,"R",2,"R",3,"R",8,"R",4,"R",169,"R",88,"R",440,"R",505,"R",433,"R",560,"R",18,"R",23,"R",17,"R",24,"R",17,"R",24
200156,1,3,1,1,3,3,1,1,3,"R",1154,"R",749,"R",405,"R",753,"R",463,"R",290,"R",235,"R",122,"R",113,"R",235,"R",122,"R",113,"A",,"A",,"A",,"R",24,"R",10,"R",193,"R",82,"R",460,"R",520,"R",480,"R",530,"R",19,"R",24,"R",19,"R",24,"R",19,"R",25
200217,1,1,1,2,2,3,5,1,3,"R",1146,"R",442,"R",704,"R",875,"R",331,"R",544,"R",437,"R",174,"R",263,"R",437,"R",174,"R",263,"R",0,"Z",0,"Z",0,"R",16,"R",4,"R",393,"R",90,"R",465,"R",580,"R",470,"R",580,"R",21,"R",26,"R",20,"R",26,"R",20,"R",26
200226,1,3,1,5,3,3,1,5,5,"R",368,"R",199,"R",169,"R",177,"R",92,"R",85,"R",126,"R",66,"R",60,"R",118,"R",63,"R",55,"R",8,"R",3,"R",5,"R",0,"R",0,"R",105,"R",83,"A",,"A",,"A",,"A",,"R",18,"R",23,"R",16,"R",23,"R",17,"R",24
200253,1,2,1,1,3,3,1,1,3,"R",709,"R",305,"R",404,"R",489,"R",212,"R",277,"R",373,"R",155,"R",218,"R",335,"R",143,"R",192,"R",38,"R",12,"R",26,"R",44,"R",12,"R",311,"R",83,"R",510,"R",693,"R",490,"R",550,"R",19,"R",24,"R",18,"R",24,"R",18,"R",25
200280,1,3,1,1,3,3,1,1,3,"R",5230,"R",2760,"R",2470,"R",4366,"R",2221,"R",2145,"R",1939,"R",976,"R",963,"R",1920,"R",963,"R",957,"R",19,"R",13,"R",6,"R",137,"R",1,"R",1810,"R",93,"R",530,"R",630,"R",520,"R",640,"R",21,"R",26,"R",20,"R",25,"R",21,"R",27
200332,1,3,1,1,3,3,1,1,3,"R",6424,"R",3315,"R",3109,"R",5884,"R",3014,"R",2870,"R",2633,"R",1417,"R",1216,"R",2616,"R",1408,"R",1208,"R",17,"R",9,"R",8,"R",62,"R",2,"R",2591,"R",97,"R",520,"R",658,"R",540,"R",670,"R",21,"R",26,"R",19,"R",25,"R",21,"R",27
200484,1,1,1,3,1,3,1,3,3,"R",144,"R",102,"R",42,"R",61,"R",35,"R",26,"R",52,"R",29,"R",23,"R",50,"R",28,"R",22,"R",2,"R",1,"R",1,"R",5,"R",10,"R",42,"R",81,"R",510,"R",610,"R",485,"R",620,"R",17,"R",25,"R",15,"R",24,"R",17,"R",24
200572,1,2,1,1,3,3,1,1,3,"R",384,"R",217,"R",167,"R",293,"R",159,"R",134,"R",190,"R",99,"R",91,"R",160,"R",86,"R",74,"R",30,"R",13,"R",17,"R",14,"R",7,"R",177,"R",93,"R",460,"R",560,"R",520,"R",560,"R",18,"R",23,"R",16,"R",22,"R",17,"R",24
200624,1,3,1,3,2,1,2,1,3,"R",44,"R",29,"R",15,"R",18,"R",9,"R",9,"R",12,"R",5,"R",7,"R",12,"R",5,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
200785,3,3,1,3,3,3,2,2,1,"R",82,"R",13,"R",69,"R",71,"R",11,"R",60,"R",44,"R",7,"R",37,"R",33,"R",3,"R",30,"R",11,"R",4,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
200800,1,2,1,1,2,3,1,1,3,"R",15109,"R",6941,"R",8168,"R",13983,"R",6443,"R",7540,"R",3440,"R",1780,"R",1660,"R",3346,"R",1729,"R",1617,"R",94,"R",51,"R",43,"R",67,"R",2,"R",3340,"R",97,"R",510,"R",640,"R",480,"R",640,"R",19,"R",26,"R",17,"R",25,"R",18,"R",26
200828,2,3,1,3,1,3,3,3,1,"R",80,"R",11,"R",69,"R",67,"R",7,"R",60,"R",63,"R",6,"R",57,"R",30,"R",1,"R",29,"R",33,"R",5,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
201061,1,3,1,3,3,1,1,1,3,"R",471,"R",110,"R",361,"R",214,"R",54,"R",160,"R",34,"R",10,"R",24,"R",34,"R",10,"R",24,"R",0,"Z",0,"Z",0,"R",2,"R",6,"R",32,"R",94,"R",450,"R",600,"R",430,"R",510,"R",16,"R",22,"R",17,"R",23,"R",16,"R",21
201104,1,2,1,2,2,3,1,2,3,"R",3118,"R",1314,"R",1804,"R",2292,"R",949,"R",1343,"R",617,"R",255,"R",362,"R",613,"R",253,"R",360,"R",4,"R",2,"R",2,"R",49,"R",8,"R",549,"R",90,"R",490,"R",605,"R",475,"R",575,"R",20,"R",25,"R",18,"R",25,"R",18,"R",24
201177,1,3,1,3,3,3,1,3,3,"R",51,"R",6,"R",45,"R",45,"R",5,"R",40,"R",36,"R",4,"R",32,"R",27,"R",3,"R",24,"R",9,"R",1,"R",8,"R",0,"R",0,"R",29,"R",81,"A",,"A",,"A",,"A",,"R",20,"R",23,"R",17,"R",22,"R",18,"R",24
201195,1,2,1,1,2,3,3,1,3,"R",3576,"R",1620,"R",1956,"R",2791,"R",1253,"R",1538,"R",685,"R",315,"R",370,"R",685,"R",315,"R",370,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
201371,1,2,1,2,5,3,1,1,3,"R",1767,"R",1126,"R",641,"R",863,"R",505,"R",358,"R",211,"R",121,"R",90,"R",211,"R",121,"R",90,"R",0,"R",0,"R",0,"R",19,"R",9,"R",192,"R",91,"R",425,"R",540,"R",435,"R",543,"R",18,"R",24,"R",15,"R",22,"R",17,"R",24
201441,1,5,1,1,3,3,1,1,3,"R",15629,"R",6396,"R",9233,"R",11441,"R",4671,"R",6770,"R",3344,"R",1444,"R",1900,"R",3326,"R",1432,"R",1894,"R",18,"R",12,"R",6,"R",451,"R",13,"R",3102,"R",93,"R",500,"R",630,"R",490,"R",600,"R",19,"R",24,"R",18,"R",24,"R",18,"R",24
201539,2,3,1,3,3,1,3,3,1,"R",101,"R",9,"R",92,"R",101,"R",9,"R",92,"R",18,"R",2,"R",16,"R",16,"R",2,"R",14,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
201548,1,3,1,2,3,3,1,1,3,"R",4208,"R",1824,"R",2384,"R",2889,"R",1155,"R",1734,"R",595,"R",241,"R",354,"R",595,"R",241,"R",354,"R",0,"R",0,"R",0,"R",87,"R",15,"R",560,"R",94,"R",540,"R",635,"R",535,"R",610,"R",22,"R",27,"R",21,"R",27,"R",20,"R",26
201645,1,1,1,1,1,3,1,1,3,"R",25380,"R",13717,"R",11663,"R",8405,"R",4319,"R",4086,"R",1309,"R",740,"R",569,"R",1308,"R",739,"R",569,"R",1,"R",1,"R",0,"R",672,"R",51,"R",897,"R",69,"R",650,"R",740,"R",690,"R",780,"R",30,"R",33,"R",30,"R",35,"R",29,"R",34
201654,1,2,1,2,1,3,1,1,3,"R",4039,"R",1597,"R",2442,"R",2886,"R",1196,"R",1690,"R",872,"R",384,"R",488,"R",870,"R",384,"R",486,"R",2,"R",0,"R",2,"R",432,"R",50,"R",672,"R",77,"R",580,"R",680,"R",550,"R",670,"R",23,"R",29,"R",24,"R",31,"R",23,"R",28
201690,1,2,1,2,2,2,5,1,3,"R",12517,"R",4483,"R",8034,"R",6010,"R",1843,"R",4167,"R",664,"R",261,"R",403,"R",661,"R",259,"R",402,"R",3,"R",2,"R",1,"R",101,"R",15,"R",333,"R",50,"R",370,"R",440,"R",340,"R",440,"R",15,"R",18,"R",13,"R",18,"R",15,"R",17
201821,1,3,1,3,3,3,1,2,3,"R",278,"R",24,"R",254,"R",143,"R",15,"R",128,"R",79,"R",8,"R",71,"R",75,"R",7,"R",68,"R",4,"R",1,"R",3,"R",1,"R",1,"R",78,"R",99,"A",,"A",,"A",,"A",,"R",20,"R",24,"R",19,"R",24,"R",18,"R",23
201858,1,1,1,3,1,3,1,1,1,"R",471,"R",364,"R",107,"R",415,"R",309,"R",106,"R",121,"R",84,"R",37,"R",112,"R",76,"R",36,"R",9,"R",8,"R",1,"R",23,"R",19,"R",99,"R",83,"R",210,"R",340,"R",410,"R",570,"R",16,"R",23,"R",15,"R",23,"R",16,"R",24
201885,1,5,1,1,2,3,1,2,3,"R",21593,"R",10313,"R",11280,"R",16517,"R",8168,"R",8349,"R",5400,"R",2841,"R",2559,"R",5358,"R",2832,"R",2526,"R",42,"R",9,"R",33,"R",1006,"R",19,"R",4931,"R",91,"R",560,"R",660,"R",560,"R",680,"R",23,"R",28,"R",22,"R",29,"R",23,"R",28
202046,1,3,1,3,1,1,5,1,3,"R",957,"R",275,"R",635,"R",519,"R",129,"R",370,"R",154,"R",35,"R",116,"R",154,"R",35,"R",116,"A",,"A",,"A",,"R",50,"R",32,"R",121,"R",79,"R",520,"R",660,"R",490,"R",610,"R",20,"R",26,"R",20,"R",26,"R",18,"R",25
202073,2,2,1,2,1,1,2,1,3,"R",490,"R",244,"R",246,"R",211,"R",104,"R",107,"R",58,"R",36,"R",22,"R",58,"R",36,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
202134,1,2,1,1,3,3,1,1,3,"R",7537,"R",3088,"R",4449,"R",6788,"R",2743,"R",4045,"R",1960,"R",875,"R",1085,"R",1926,"R",862,"R",1064,"R",34,"R",13,"R",21,"R",292,"R",15,"R",1762,"R",90,"R",500,"R",600,"R",490,"R",610,"R",19,"R",25,"R",17,"R",25,"R",18,"R",25
202170,1,2,1,3,3,1,2,1,3,"R",1104,"R",301,"R",732,"R",774,"R",195,"R",554,"R",255,"R",60,"R",195,"R",254,"R",60,"R",194,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
202480,1,2,1,1,1,3,1,1,3,"R",15942,"R",8212,"R",7730,"R",11427,"R",5746,"R",5681,"R",2226,"R",1147,"R",1079,"R",2225,"R",1146,"R",1079,"R",1,"R",1,"R",0,"R",633,"R",28,"R",1916,"R",85,"R",550,"R",650,"R",550,"R",660,"R",24,"R",29,"R",23,"R",30,"R",24,"R",28
202514,1,2,1,2,5,3,1,1,3,"R",1257,"R",731,"R",526,"R",710,"R",388,"R",322,"R",151,"R",99,"R",52,"R",150,"R",99,"R",51,"R",1,"R",0,"R",1,"R",21,"R",14,"R",136,"R",90,"R",360,"R",490,"R",340,"R",470,"R",18,"R",22,"R",15,"R",22,"R",17,"R",23
202523,1,2,1,1,1,2,5,1,3,"R",7540,"R",3291,"R",4249,"R",2808,"R",1203,"R",1605,"R",617,"R",268,"R",349,"R",617,"R",268,"R",349,"A",,"A",,"A",,"R",218,"R",35,"R",250,"R",41,"R",600,"R",690,"R",600,"R",690,"R",28,"R",31,"R",28,"R",34,"R",26,"R",30
202763,1,2,1,2,1,3,1,2,3,"R",3611,"R",1107,"R",2504,"R",2711,"R",807,"R",1904,"R",598,"R",174,"R",424,"R",598,"R",174,"R",424,"A",,"A",,"A",,"R",71,"R",12,"R",581,"R",88,"R",490,"R",590,"R",490,"R",620,"R",21,"R",27,"R",20,"R",27,"R",21,"R",27
202912,1,3,1,3,3,3,1,1,3,"R",56,"R",6,"R",50,"R",25,"R",5,"R",20,"R",24,"R",4,"R",20,"R",7,"R",1,"R",6,"R",17,"R",3,"R",14,"R",0,"R",0,"R",24,"R",100,"A",,"A",,"A",,"A",,"R",18,"R",24,"R",18,"R",22,"R",17,"R",24
202985,3,3,3,3,3,3,3,3,1,"R",20,"R",5,"R",15,"R",11,"R",1,"R",10,"R",11,"R",1,"R",10,"R",11,"R",1,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203030,3,3,1,3,3,1,3,3,1,"R",23,"R",5,"R",18,"R",19,"R",2,"R",17,"R",13,"R",2,"R",11,"R",11,"R",1,"R",10,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203085,1,3,1,2,1,3,1,2,3,"R",1721,"R",1065,"R",650,"R",1309,"R",782,"R",521,"R",320,"R",187,"R",132,"R",320,"R",187,"R",132,"R",0,"R",0,"R",0,"R",68,"R",21,"R",281,"R",88,"R",460,"R",560,"R",460,"R",560,"R",19,"R",25,"R",17,"R",24,"R",18,"R",25
203128,1,2,1,2,5,3,1,5,3,"R",2761,"R",1779,"R",982,"R",1754,"R",1046,"R",708,"R",258,"R",132,"R",126,"R",258,"R",132,"R",126,"R",0,"R",0,"R",0,"R",55,"R",21,"R",175,"R",68,"R",480,"R",610,"R",460,"R",590,"R",18,"R",24,"R",17,"R",24,"R",17,"R",24
203368,1,5,1,2,1,5,1,5,3,"R",3840,"R",1998,"R",1842,"R",3265,"R",1643,"R",1622,"R",753,"R",389,"R",364,"R",751,"R",389,"R",362,"R",2,"R",0,"R",2,"R",267,"R",35,"R",625,"R",83,"R",510,"R",570,"R",490,"R",570,"R",22,"R",27,"R",21,"R",28,"R",21,"R",27
203386,3,3,2,2,3,1,3,2,1,"R",211,"R",24,"R",187,"R",116,"R",15,"R",101,"R",84,"R",13,"R",70,"R",84,"R",13,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
203517,1,3,1,2,3,3,1,2,3,"R",15538,"R",5628,"R",9910,"R",13598,"R",4792,"R",8806,"R",4292,"R",1546,"R",2746,"R",4235,"R",1519,"R",2716,"R",57,"R",27,"R",30,"R",880,"R",20,"R",3743,"R",87,"R",530,"R",620,"R",510,"R",600,"R",21,"R",25,"R",20,"R",25,"R",19,"R",26
203535,1,5,1,1,1,3,1,2,3,"R",5603,"R",2449,"R",3154,"R",1896,"R",783,"R",1113,"R",453,"R",198,"R",255,"R",453,"R",198,"R",255,"A",,"A",,"A",,"R",202,"R",45,"R",308,"R",68,"R",640,"R",730,"R",623,"R",730,"R",29,"R",33,"R",29,"R",35,"R",26,"R",31
203544,1,3,1,2,3,3,1,1,3,"R",268,"R",39,"R",229,"R",76,"R",7,"R",69,"R",45,"R",2,"R",43,"R",37,"R",1,"R",36,"R",8,"R",1,"R",7,"R",4,"R",9,"R",42,"R",93,"R",250,"R",750,"R",450,"R",680,"R",21,"R",25,"R",20,"R",24,"R",20,"R",26
203580,1,2,1,2,5,2,5,1,3,"R",1651,"R",805,"R",846,"R",998,"R",468,"R",530,"R",219,"R",121,"R",98,"R",219,"R",121,"R",98,"A",,"A",,"A",,"R",82,"R",38,"R",150,"R",67,"R",450,"R",565,"R",465,"R",560,"R",18,"R",23,"R",16,"R",23,"R",17,"R",24
203757,1,3,1,2,3,3,1,1,3,"R",991,"R",397,"R",594,"R",958,"R",388,"R",570,"R",213,"R",87,"R",126,"R",210,"R",86,"R",124,"R",3,"R",1,"R",2,"R",62,"R",29,"R",159,"R",75,"R",470,"R",600,"R",460,"R",560,"R",18,"R",24,"R",17,"R",24,"R",17,"R",24
203775,1,2,1,1,3,3,1,1,3,"R",1864,"R",961,"R",903,"R",1230,"R",602,"R",628,"R",338,"R",161,"R",177,"R",335,"R",159,"R",176,"R",3,"R",2,"R",1,"R",37,"R",11,"R",305,"R",90,"R",490,"R",580,"R",490,"R",560,"R",19,"R",24,"R",18,"R",24,"R",18,"R",25
203845,1,2,1,1,1,2,1,1,3,"R",1644,"R",1013,"R",631,"R",1102,"R",660,"R",442,"R",272,"R",171,"R",101,"R",272,"R",171,"R",101,"A",,"A",,"A",,"R",55,"R",20,"R",210,"R",77,"R",475,"R",615,"R",485,"R",600,"R",20,"R",25,"R",19,"R",24,"R",19,"R",25
