UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
232256,05,"R",246,"R",246,"R",0,"Z",0,"R",1,"R",14,"R",7,"Z",0,"R",209,"R",7,"R",6,"R",2,"R",0,"R",238,"R",7,"R",1,"R",0
232265,02,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
232265,03,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0
232265,05,"R",594,"R",188,"R",406,"R",1,"R",1,"R",568,"R",11,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"R",537,"R",45,"R",12,"Z",0
232265,07,"R",150,"R",52,"R",98,"Z",0,"R",2,"R",123,"R",2,"Z",0,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"R",65,"R",81,"R",4,"Z",0
232265,09,"R",91,"R",24,"R",67,"R",1,"R",5,"R",63,"R",3,"Z",0,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",56,"R",16,"Z",0
232265,10,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0
232308,05,"R",124,"R",0,"R",124,"R",1,"R",2,"R",22,"R",9,"R",0,"R",71,"R",2,"R",7,"R",10,"R",0,"R",113,"R",8,"R",3,"R",0
232308,07,"R",78,"R",12,"R",66,"R",0,"R",2,"R",12,"R",8,"R",0,"R",47,"R",4,"R",3,"R",2,"R",0,"R",6,"R",57,"R",15,"R",0
232414,01,"R",325,"R",94,"R",231,"R",2,"R",15,"R",129,"R",22,"R",0,"R",135,"R",17,"R",1,"R",4,"R",0,"R",96,"R",144,"R",85,"R",0
232414,02,"R",371,"R",160,"R",211,"R",0,"R",27,"R",89,"R",32,"R",0,"R",196,"R",18,"R",2,"R",7,"R",0,"R",232,"R",113,"R",26,"R",0
232414,03,"R",913,"R",358,"R",555,"R",3,"R",56,"R",228,"R",60,"R",1,"R",515,"R",30,"R",4,"R",16,"R",2,"R",391,"R",397,"R",123,"R",0
232423,05,"R",4412,"R",1704,"R",2708,"R",3,"R",202,"R",173,"R",264,"R",3,"R",3347,"R",164,"R",160,"R",96,"R",0,"R",4082,"R",295,"R",35,"R",0
232423,07,"R",777,"R",208,"R",569,"R",0,"R",23,"R",24,"R",33,"R",1,"R",627,"R",15,"R",45,"R",9,"Z",0,"R",462,"R",249,"R",66,"Z",0
232423,09,"R",37,"R",15,"R",22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",27,"R",2,"R",3,"R",4,"Z",0,"Z",0,"R",27,"R",10,"Z",0
232423,10,"R",28,"R",7,"R",21,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",20,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",20,"R",8,"Z",0
232450,01,"R",413,"R",176,"R",237,"R",5,"R",9,"R",89,"R",24,"R",0,"R",267,"R",14,"R",4,"R",1,"R",6,"R",161,"R",163,"R",83,"R",0
232450,02,"R",467,"R",190,"R",277,"R",3,"R",13,"R",71,"R",50,"R",0,"R",306,"R",20,"R",4,"R",0,"R",0,"R",330,"R",113,"R",24,"R",0
232450,03,"R",920,"R",357,"R",563,"R",4,"R",27,"R",179,"R",81,"R",2,"R",585,"R",36,"R",6,"R",0,"R",1,"R",517,"R",286,"R",116,"R",0
232557,01,"R",239,"R",78,"R",161,"R",0,"R",6,"R",40,"R",12,"R",0,"R",98,"R",3,"R",75,"R",5,"R",0,"R",34,"R",105,"R",100,"R",0
232557,02,"R",75,"R",40,"R",35,"R",0,"R",0,"R",17,"R",0,"R",0,"R",28,"R",1,"R",29,"R",0,"R",0,"R",2,"R",16,"R",57,"R",0
232557,03,"R",1209,"R",392,"R",817,"R",7,"R",5,"R",177,"R",44,"R",1,"R",567,"R",23,"R",372,"R",13,"R",11,"R",233,"R",585,"R",380,"R",0
232557,05,"R",8689,"R",3688,"R",5001,"R",45,"R",109,"R",784,"R",379,"R",13,"R",4777,"R",182,"R",2217,"R",183,"R",3,"R",3393,"R",3181,"R",2112,"R",0
232557,07,"R",7917,"R",3151,"R",4766,"R",33,"R",102,"R",1491,"R",303,"R",17,"R",3523,"R",140,"R",2191,"R",117,"R",1,"R",520,"R",4306,"R",3090,"R",0
232557,09,"R",468,"R",235,"R",233,"R",3,"R",18,"R",36,"R",12,"R",0,"R",237,"R",8,"R",141,"R",13,"R",0,"R",16,"R",246,"R",206,"R",0
232557,10,"R",754,"R",244,"R",510,"R",4,"R",8,"R",215,"R",29,"R",0,"R",302,"R",16,"R",174,"R",6,"R",0,"R",14,"R",352,"R",388,"R",0
232566,05,"R",931,"R",283,"R",648,"R",2,"R",10,"R",79,"R",46,"R",1,"R",692,"R",33,"R",48,"R",20,"R",0,"R",874,"R",49,"R",8,"R",0
232566,07,"R",175,"R",22,"R",153,"R",0,"R",3,"R",6,"R",4,"R",0,"R",159,"R",2,"R",1,"R",0,"R",0,"R",87,"R",56,"R",32,"R",0
232575,01,"R",178,"R",67,"R",111,"R",1,"R",3,"R",4,"R",17,"R",0,"R",145,"R",6,"R",1,"R",1,"R",30,"R",94,"R",34,"R",20,"R",0
232575,02,"R",537,"R",185,"R",352,"R",2,"R",14,"R",17,"R",34,"R",2,"R",441,"R",19,"R",4,"R",4,"R",56,"R",372,"R",81,"R",28,"R",0
232575,03,"R",650,"R",218,"R",432,"R",3,"R",19,"R",19,"R",42,"R",0,"R",536,"R",22,"R",4,"R",5,"R",14,"R",422,"R",155,"R",59,"R",0
232609,05,"R",406,"R",146,"R",260,"R",1,"R",5,"R",49,"R",18,"R",0,"R",291,"R",16,"R",10,"R",16,"R",0,"R",349,"R",53,"R",4,"R",0
232609,07,"R",162,"R",37,"R",125,"R",1,"R",4,"R",21,"R",6,"R",1,"R",99,"R",5,"R",2,"R",23,"R",0,"R",15,"R",109,"R",38,"R",0
232609,09,"R",55,"R",20,"R",35,"R",0,"R",0,"R",2,"R",0,"R",0,"R",9,"R",0,"R",42,"R",2,"R",0,"R",0,"R",51,"R",4,"R",0
232609,10,"R",9,"R",1,"R",8,"R",1,"R",0,"R",1,"R",1,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",2,"R",0
232618,02,"R",21,"R",1,"R",20,"R",0,"R",0,"R",4,"R",0,"R",0,"R",17,"R",0,"R",0,"R",0,"R",0,"R",3,"R",16,"R",2,"R",0
232618,03,"R",87,"R",10,"R",77,"R",0,"R",0,"R",8,"R",0,"R",1,"R",78,"R",0,"R",0,"R",0,"R",0,"R",22,"R",53,"R",12,"R",0
232618,05,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",5,"R",0
232672,01,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
232672,05,"R",276,"R",26,"R",250,"R",4,"R",7,"R",66,"R",14,"R",0,"R",163,"R",7,"R",13,"R",2,"R",6,"R",134,"R",91,"R",45,"R",0
232672,07,"R",115,"R",22,"R",93,"R",0,"R",3,"R",5,"R",1,"R",0,"R",99,"R",1,"R",5,"R",1,"R",0,"R",26,"R",75,"R",14,"R",0
232672,09,"R",64,"R",10,"R",54,"R",0,"R",3,"R",2,"R",0,"R",1,"R",53,"R",1,"R",4,"R",0,"R",0,"R",11,"R",53,"R",0,"R",0
232681,01,"R",6,"R",2,"R",4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",0,"R",5,"R",0,"R",1,"R",0
232681,05,"R",931,"R",318,"R",613,"R",5,"R",35,"R",63,"R",82,"R",2,"R",660,"R",39,"R",39,"R",6,"R",0,"R",762,"R",126,"R",43,"R",0
232681,07,"R",161,"R",45,"R",116,"R",0,"R",4,"R",9,"R",10,"R",0,"R",116,"R",5,"R",13,"R",4,"R",0,"R",73,"R",62,"R",26,"R",0
232706,05,"R",557,"R",181,"R",376,"R",3,"R",45,"R",74,"R",88,"R",4,"R",231,"R",24,"R",16,"R",72,"Z",0,"R",330,"R",216,"R",11,"Z",0
232706,07,"R",330,"R",83,"R",247,"R",1,"R",10,"R",40,"R",33,"Z",0,"R",198,"R",9,"R",7,"R",32,"Z",0,"R",71,"R",220,"R",39,"Z",0
232706,09,"R",49,"R",14,"R",35,"Z",0,"R",4,"R",5,"R",2,"Z",0,"R",35,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",40,"R",9,"Z",0
232706,10,"R",22,"R",2,"R",20,"Z",0,"R",3,"R",6,"R",3,"Z",0,"R",7,"R",1,"Z",0,"R",2,"Z",0,"R",2,"R",9,"R",11,"Z",0
232724,03,"R",9,"R",2,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",0,"R",0
232788,01,"R",205,"R",83,"R",122,"R",1,"R",0,"R",3,"R",3,"R",0,"R",198,"R",0,"R",0,"R",0,"R",0,"R",108,"R",64,"R",33,"R",0
232788,02,"R",133,"R",48,"R",85,"R",0,"R",1,"R",1,"R",1,"R",0,"R",130,"R",0,"R",0,"R",0,"R",8,"R",89,"R",32,"R",4,"R",0
232788,03,"R",281,"R",111,"R",170,"R",1,"R",0,"R",1,"R",5,"R",0,"R",273,"R",1,"R",0,"R",0,"R",0,"R",162,"R",81,"R",38,"R",0
232797,01,"R",65,"R",2,"R",63,"R",0,"R",0,"R",16,"R",0,"R",0,"R",39,"R",0,"R",10,"R",0,"R",0,"R",10,"R",48,"R",7,"R",0
232797,02,"R",58,"R",7,"R",51,"R",0,"R",0,"R",17,"R",5,"R",0,"R",31,"R",0,"R",5,"R",0,"R",0,"R",7,"R",43,"R",8,"R",0
232797,03,"R",112,"R",20,"R",92,"R",1,"R",0,"R",32,"R",9,"R",0,"R",46,"R",0,"R",24,"R",0,"R",0,"R",15,"R",64,"R",33,"R",0
232797,05,"R",36,"R",6,"R",30,"R",0,"R",0,"R",12,"R",1,"R",0,"R",20,"R",0,"R",3,"R",0,"R",0,"R",2,"R",13,"R",21,"R",0
232797,07,"R",34,"R",19,"R",15,"R",1,"R",5,"R",10,"R",0,"R",0,"R",4,"R",1,"R",4,"R",9,"R",0,"R",3,"R",24,"R",7,"R",0
232867,01,"R",52,"R",35,"R",17,"R",1,"R",0,"R",1,"R",0,"R",0,"R",49,"R",1,"R",0,"R",0,"R",0,"R",35,"R",11,"R",6,"R",0
232867,02,"R",104,"R",41,"R",63,"R",0,"R",1,"R",3,"R",4,"R",0,"R",94,"R",2,"R",0,"R",0,"R",3,"R",78,"R",18,"R",5,"R",0
232867,03,"R",414,"R",207,"R",207,"R",1,"R",4,"R",18,"R",8,"R",0,"R",362,"R",11,"R",3,"R",7,"R",0,"R",285,"R",104,"R",25,"R",0
232885,03,"R",33,"R",4,"R",29,"Z",0,"R",4,"R",3,"R",3,"Z",0,"R",21,"R",2,"Z",0,"Z",0,"R",0,"R",4,"R",21,"R",8,"R",0
232885,05,"R",170,"R",9,"R",161,"Z",0,"R",17,"R",16,"R",5,"R",2,"R",123,"R",6,"R",1,"Z",0,"R",0,"R",23,"R",86,"R",61,"R",0
232919,01,"R",239,"R",215,"R",24,"R",2,"R",5,"R",141,"R",19,"Z",0,"R",57,"R",12,"R",3,"Z",0,"Z",0,"R",49,"R",123,"R",67,"Z",0
232919,02,"R",131,"R",120,"R",11,"R",1,"R",4,"R",75,"R",9,"R",1,"R",31,"R",8,"R",2,"Z",0,"Z",0,"R",25,"R",59,"R",47,"Z",0
232937,03,"R",2,"R",1,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
232937,05,"R",729,"R",240,"R",489,"R",2,"R",6,"R",612,"R",28,"R",2,"R",37,"R",21,"R",19,"R",2,"Z",0,"R",357,"R",300,"R",72,"Z",0
232937,07,"R",213,"R",52,"R",161,"R",0,"R",3,"R",167,"R",5,"R",1,"R",28,"R",2,"R",5,"R",2,"Z",0,"R",29,"R",145,"R",39,"Z",0
232937,09,"R",12,"R",6,"R",6,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"R",2,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",8,"R",3,"R",1
232946,01,"R",667,"R",321,"R",346,"R",2,"R",99,"R",97,"R",130,"R",5,"R",269,"R",20,"R",9,"R",36,"R",7,"R",198,"R",315,"R",147,"R",0
232946,02,"R",861,"R",389,"R",472,"R",2,"R",124,"R",139,"R",198,"R",4,"R",308,"R",39,"R",16,"R",31,"R",3,"R",600,"R",191,"R",67,"R",0
232946,03,"R",5242,"R",2412,"R",2830,"R",12,"R",931,"R",714,"R",1215,"R",37,"R",1851,"R",211,"R",80,"R",191,"R",5,"R",3146,"R",1674,"R",417,"R",0
232982,02,"R",7,"R",2,"R",5,"R",0,"R",1,"R",3,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",4,"R",1,"R",2,"R",0
232982,05,"R",3873,"R",1616,"R",2257,"R",9,"R",213,"R",931,"R",278,"R",10,"R",2034,"R",234,"R",97,"R",67,"R",0,"R",2312,"R",1282,"R",279,"R",0
232982,07,"R",993,"R",404,"R",589,"R",3,"R",30,"R",130,"R",55,"R",0,"R",641,"R",37,"R",32,"R",65,"R",0,"R",175,"R",628,"R",172,"R",18
232982,09,"R",231,"R",107,"R",124,"R",0,"R",7,"R",22,"R",7,"R",1,"R",140,"R",3,"R",7,"R",44,"R",0,"R",4,"R",154,"R",73,"R",0
232982,10,"R",160,"R",56,"R",104,"R",1,"R",4,"R",31,"R",6,"R",0,"R",107,"R",4,"R",3,"R",4,"R",0,"R",9,"R",97,"R",54,"R",0
233019,01,"R",147,"R",70,"R",77,"R",0,"R",2,"R",42,"R",7,"R",0,"R",94,"R",1,"R",1,"R",0,"R",0,"R",56,"R",53,"R",38,"R",0
233019,02,"R",376,"R",149,"R",227,"R",0,"R",4,"R",56,"R",40,"R",0,"R",262,"R",12,"R",2,"R",0,"R",37,"R",287,"R",31,"R",21,"R",0
233019,03,"R",442,"R",169,"R",273,"R",0,"R",5,"R",66,"R",36,"R",0,"R",321,"R",13,"R",1,"R",0,"R",34,"R",302,"R",68,"R",38,"R",0
233037,01,"R",67,"R",20,"R",47,"R",0,"R",0,"R",30,"R",1,"R",0,"R",35,"R",0,"R",1,"R",0,"R",6,"R",35,"R",11,"R",15,"R",0
233037,02,"R",39,"R",12,"R",27,"R",0,"R",0,"R",21,"R",1,"R",0,"R",15,"R",2,"R",0,"R",0,"R",2,"R",30,"R",6,"R",1,"R",0
233037,03,"R",102,"R",27,"R",75,"R",0,"R",0,"R",34,"R",5,"R",0,"R",58,"R",5,"R",0,"R",0,"R",4,"R",51,"R",27,"R",20,"R",0
233082,03,"R",53,"R",1,"R",52,"R",0,"R",0,"R",11,"R",1,"R",0,"R",41,"R",0,"R",0,"R",0,"R",0,"R",22,"R",26,"R",5,"R",0
233116,01,"R",344,"R",114,"R",230,"R",2,"R",12,"R",32,"R",26,"R",1,"R",247,"R",19,"R",2,"R",3,"R",0,"R",132,"R",160,"R",52,"R",0
233116,02,"R",497,"R",178,"R",319,"R",0,"R",18,"R",56,"R",34,"R",2,"R",352,"R",22,"R",4,"R",9,"R",14,"R",314,"R",127,"R",42,"R",0
233116,03,"R",538,"R",218,"R",320,"R",0,"R",20,"R",58,"R",33,"R",2,"R",390,"R",19,"R",7,"R",9,"R",10,"R",311,"R",172,"R",45,"R",0
233277,01,"R",16,"R",13,"R",3,"R",0,"R",1,"R",1,"R",1,"R",0,"R",11,"R",0,"R",0,"R",2,"R",0,"R",9,"R",5,"R",2,"R",0
233277,05,"R",1890,"R",773,"R",1117,"R",4,"R",22,"R",243,"R",119,"R",0,"R",1379,"R",71,"R",34,"R",18,"R",0,"R",1678,"R",189,"R",23,"R",0
233277,07,"R",300,"R",61,"R",239,"R",0,"R",5,"R",17,"R",14,"R",0,"R",253,"R",2,"R",4,"R",5,"R",0,"R",120,"R",140,"R",40,"R",0
233277,09,"R",38,"R",8,"R",30,"R",0,"R",2,"R",0,"R",1,"R",0,"R",33,"R",0,"R",2,"R",0,"R",0,"R",5,"R",29,"R",4,"R",0
233277,10,"R",32,"R",6,"R",26,"R",0,"R",0,"R",2,"R",0,"R",0,"R",29,"R",0,"R",0,"R",1,"R",0,"R",6,"R",13,"R",13,"R",0
233286,02,"R",39,"R",2,"R",37,"Z",0,"Z",0,"R",12,"R",1,"Z",0,"R",26,"Z",0,"Z",0,"Z",0,"R",0,"R",26,"R",9,"R",4,"Z",0
233295,05,"R",320,"R",123,"R",197,"R",1,"R",12,"R",21,"R",13,"R",0,"R",253,"R",16,"R",3,"R",1,"R",0,"R",312,"R",8,"R",0,"R",0
233301,05,"R",148,"R",45,"R",103,"Z",0,"R",1,"R",18,"R",4,"Z",0,"R",108,"R",8,"Z",0,"R",9,"Z",0,"R",140,"R",8,"Z",0,"Z",0
233301,07,"R",14,"R",5,"R",9,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",10,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",3,"R",1,"Z",0
233310,01,"R",287,"R",103,"R",184,"R",5,"R",5,"R",57,"R",7,"R",0,"R",193,"R",13,"R",7,"R",0,"R",96,"R",162,"R",20,"R",9,"R",0
233310,02,"R",248,"R",78,"R",170,"R",0,"R",7,"R",42,"R",12,"R",0,"R",175,"R",8,"R",4,"R",0,"R",21,"R",155,"R",47,"R",25,"R",0
233310,03,"R",284,"R",84,"R",200,"R",2,"R",7,"R",35,"R",15,"R",0,"R",213,"R",8,"R",4,"R",0,"R",16,"R",170,"R",68,"R",30,"R",0
233329,01,"R",6,"R",1,"R",5,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"R",1,"Z",0
233329,02,"R",91,"R",19,"R",72,"R",1,"R",1,"R",68,"R",3,"Z",0,"R",12,"R",1,"R",5,"Z",0,"Z",0,"R",38,"R",47,"R",6,"Z",0
233329,03,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0
233338,02,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",1,"R",0,"R",0,"R",3,"R",2,"R",2,"R",0
233338,03,"R",226,"R",89,"R",137,"R",0,"R",3,"R",79,"R",4,"R",0,"R",107,"R",18,"R",8,"R",7,"R",0,"R",210,"R",14,"R",2,"R",0
233356,05,"R",153,"R",11,"R",142,"R",0,"R",8,"R",19,"R",4,"R",0,"R",111,"R",7,"R",4,"R",0,"R",0,"R",36,"R",87,"R",30,"R",0
233374,01,"R",23,"R",8,"R",15,"R",0,"R",2,"R",7,"R",0,"R",0,"R",13,"R",0,"R",1,"R",0,"R",0,"R",2,"R",14,"R",7,"R",0
233374,02,"R",34,"R",8,"R",26,"R",0,"R",0,"R",0,"R",1,"R",0,"R",28,"R",0,"R",5,"R",0,"R",0,"R",7,"R",24,"R",3,"R",0
233374,03,"R",1,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
233374,05,"R",847,"R",389,"R",458,"R",3,"R",76,"R",60,"R",83,"R",0,"R",509,"R",27,"R",36,"R",53,"R",0,"R",790,"R",35,"R",22,"R",0
233374,07,"R",119,"R",37,"R",82,"R",1,"R",2,"R",12,"R",4,"R",0,"R",85,"R",1,"R",6,"R",8,"R",0,"R",3,"R",95,"R",21,"R",0
233374,09,"R",183,"R",91,"R",92,"R",0,"R",4,"R",6,"R",3,"R",1,"R",143,"R",7,"R",9,"R",10,"R",0,"R",31,"R",145,"R",7,"R",0
233374,10,"R",25,"R",7,"R",18,"R",0,"R",0,"R",4,"R",0,"R",0,"R",20,"R",0,"R",1,"R",0,"R",0,"R",3,"R",15,"R",7,"R",0
233408,02,"R",42,"Z",0,"R",42,"Z",0,"Z",0,"R",18,"R",1,"Z",0,"R",19,"R",4,"Z",0,"Z",0,"Z",0,"R",13,"R",27,"R",2,"Z",0
233408,03,"R",131,"R",12,"R",119,"Z",0,"R",5,"R",24,"R",2,"R",1,"R",91,"R",7,"R",1,"Z",0,"Z",0,"R",48,"R",77,"R",6,"Z",0
233426,05,"R",456,"R",183,"R",273,"R",1,"R",7,"R",28,"R",14,"R",1,"R",373,"R",16,"R",0,"R",16,"R",0,"R",445,"R",10,"R",1,"R",0
233480,02,"R",16,"R",6,"R",10,"R",0,"R",3,"R",0,"R",1,"R",0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",4,"R",12,"Z",0,"Z",0
233541,02,"R",20,"R",2,"R",18,"R",0,"R",0,"R",1,"R",1,"R",0,"R",17,"R",0,"R",1,"R",0,"R",0,"R",19,"R",1,"R",0,"R",0
233541,05,"R",492,"R",158,"R",334,"R",5,"R",15,"R",58,"R",37,"R",2,"R",291,"R",16,"R",49,"R",19,"R",0,"R",367,"R",115,"R",10,"R",0
233541,07,"R",281,"R",70,"R",211,"R",1,"R",10,"R",19,"R",12,"R",0,"R",191,"R",4,"R",26,"R",18,"R",0,"R",68,"R",176,"R",37,"R",0
233541,09,"R",229,"R",75,"R",154,"R",0,"R",40,"R",27,"R",10,"R",0,"R",117,"R",2,"R",21,"R",12,"R",0,"R",10,"R",165,"R",54,"R",0
233541,10,"R",78,"R",17,"R",61,"R",0,"R",4,"R",6,"R",2,"R",0,"R",54,"R",1,"R",10,"R",1,"R",0,"R",15,"R",38,"R",25,"R",0
233611,05,"R",143,"R",76,"R",67,"R",1,"R",3,"R",3,"R",4,"R",0,"R",121,"R",7,"R",0,"R",4,"R",0,"R",87,"R",55,"R",1,"R",0
233639,01,"R",306,"R",116,"R",190,"R",1,"R",2,"R",134,"R",6,"R",0,"R",149,"R",12,"R",1,"R",1,"R",118,"R",157,"R",19,"R",12,"R",0
233639,02,"R",286,"R",101,"R",185,"R",3,"R",1,"R",62,"R",7,"R",0,"R",196,"R",16,"R",1,"R",0,"R",69,"R",159,"R",37,"R",21,"R",0
233639,03,"R",495,"R",154,"R",341,"R",1,"R",9,"R",122,"R",17,"R",1,"R",325,"R",17,"R",3,"R",0,"R",68,"R",312,"R",62,"R",53,"R",0
233648,01,"R",182,"R",120,"R",62,"R",1,"R",1,"R",3,"R",3,"R",0,"R",172,"R",2,"R",0,"R",0,"R",1,"R",72,"R",73,"R",36,"R",0
233648,02,"R",153,"R",43,"R",110,"R",1,"R",0,"R",2,"R",0,"R",0,"R",150,"R",0,"R",0,"R",0,"R",1,"R",103,"R",33,"R",16,"R",0
233648,03,"R",292,"R",99,"R",193,"R",0,"R",0,"R",1,"R",0,"R",0,"R",288,"R",3,"R",0,"R",0,"R",1,"R",202,"R",70,"R",19,"R",0
233666,02,"R",10,"R",0,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",5,"R",1,"Z",0
233684,03,"R",177,"R",65,"R",112,"Z",0,"R",3,"R",88,"R",15,"R",2,"R",54,"R",11,"R",4,"Z",0,"Z",0,"R",9,"R",109,"R",59,"Z",0
233684,05,"R",795,"R",388,"R",407,"R",5,"R",47,"R",302,"R",84,"R",3,"R",284,"R",28,"R",22,"R",20,"Z",0,"R",27,"R",426,"R",342,"Z",0
233684,07,"R",620,"R",279,"R",341,"R",2,"R",23,"R",326,"R",45,"R",1,"R",149,"R",19,"R",20,"R",35,"Z",0,"R",11,"R",292,"R",317,"Z",0
233718,05,"R",61,"R",0,"R",61,"R",0,"R",1,"R",6,"R",4,"R",0,"R",44,"R",4,"R",2,"R",0,"R",0,"R",57,"R",4,"R",0,"R",0
233718,07,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0
233754,01,"R",246,"R",74,"R",172,"R",2,"R",7,"R",96,"R",17,"R",0,"R",104,"R",14,"R",5,"R",1,"R",0,"R",55,"R",116,"R",75,"R",0
233754,02,"R",436,"R",169,"R",267,"R",0,"R",14,"R",119,"R",41,"R",1,"R",235,"R",22,"R",4,"R",0,"R",0,"R",276,"R",117,"R",43,"R",0
233754,03,"R",896,"R",355,"R",541,"R",6,"R",37,"R",221,"R",66,"R",2,"R",507,"R",44,"R",12,"R",1,"R",2,"R",445,"R",320,"R",129,"R",0
233772,01,"R",1154,"R",616,"R",538,"R",9,"R",32,"R",449,"R",79,"R",6,"R",522,"R",40,"R",10,"R",7,"R",1,"R",331,"R",534,"R",288,"R",0
233772,02,"R",214,"R",104,"R",110,"R",0,"R",11,"R",48,"R",16,"R",0,"R",122,"R",12,"R",2,"R",3,"R",0,"R",128,"R",65,"R",21,"R",0
233772,03,"R",2664,"R",1021,"R",1643,"R",15,"R",156,"R",672,"R",194,"R",10,"R",1419,"R",148,"R",36,"R",14,"R",2,"R",1241,"R",1026,"R",395,"R",0
233842,07,"R",46,"R",20,"R",26,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",36,"Z",0,"R",2,"R",3,"R",0,"R",0,"R",22,"R",24,"R",0
233842,09,"R",3,"R",1,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0
233897,05,"R",267,"R",122,"R",145,"R",1,"R",5,"R",29,"R",5,"Z",0,"R",212,"Z",0,"R",15,"Z",0,"Z",0,"R",217,"R",45,"R",5,"Z",0
233903,01,"R",82,"R",52,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",80,"R",2,"R",0,"R",0,"R",1,"R",48,"R",20,"R",13,"R",0
233903,02,"R",181,"R",86,"R",95,"R",0,"R",1,"R",8,"R",1,"R",0,"R",167,"R",4,"R",0,"R",0,"R",7,"R",112,"R",43,"R",19,"R",0
233903,03,"R",260,"R",105,"R",155,"R",0,"R",2,"R",7,"R",3,"R",0,"R",242,"R",6,"R",0,"R",0,"R",0,"R",138,"R",85,"R",37,"R",0
233921,03,"R",40,"R",33,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0,"R",27,"R",0,"R",0,"R",37,"R",3,"R",0,"R",0
233921,05,"R",5753,"R",3152,"R",2601,"R",8,"R",574,"R",198,"R",305,"R",10,"R",3894,"R",322,"R",151,"R",291,"R",0,"R",5455,"R",284,"R",13,"R",1
233921,07,"R",1516,"R",863,"R",653,"R",1,"R",89,"R",69,"R",52,"R",0,"R",843,"R",38,"R",29,"R",395,"R",0,"R",521,"R",849,"R",146,"R",0
